seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,candidate_source_id,repair_candidate_id,repair_source_kind,selection_quota_name,source_role_semantics,parent_feasibility_tier_id,parent_surface_variant,normalized_surface_variant,source_split,base_geometry_source,representative_cell_rule,profile_name,profile_config_path,checkpoint_path,source_v1_bounded_panel_spec_id,source_scenario_spec_id,speed_ref,friction_step_enabled,obstacle_distance,obstacle_half_width,threshold_score,time_to_obstacle,time_after_friction_step,preflight_sampled_obstacle_label,eval_seed,success,task_quality_calibrated_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,paper_level_claim_made,level3_self_id_claim_made,sampled_obstacle_label
197905,checkpoint,20,True,False,0.6,0.6,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,62.05726315638817,1.05,61.00726315638817,off_track,False,off_track,off_track_noncollision_noncompletion,4.9233784570720704,0.24616892285360353,2.493486618234091,5.177409857206484,0.3002399110928056,0.05727939660433776,0.0,12.182201199984155,0.013310923241078854,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.05727939660433776,0.6210576227555702,False,False,nan,nan,nan,nan,0.0,0.1774098572064844,1.0,0.1774098572064844,20,2.493486618234091,0.3002399110928056,12.182201199984155,0.24616892285360353,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0033_otsr_v0_0065_success_stabilizer::L2_window_50_current_tiled,tqcm_exec_v0_0033_otsr_v0_0065_success_stabilizer,otsr_v0_0065_success_stabilizer,otsr_v0_0065_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_b_feasible_emergency,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,otsr_v0_0065_success_stabilizer,otsr_v0_0065_success_stabilizer_scenario,12.0,True,74.0,0.15,33.81823333333334,6.166666666666667,5.166666666666667,aeb_feasible,197905,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197906,checkpoint,25,True,False,0.6,0.6,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,58.203990210781306,1.05,57.15399021078131,off_track,False,off_track,off_track_noncollision_noncompletion,7.011852930401984,0.28047411721607934,2.5500090661880046,5.081108646206225,0.5200356622693825,0.012700442007328953,0.0,12.765010729694911,0.004086743108928204,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.012700442007328953,0.466304954736771,False,False,nan,nan,nan,nan,0.0,0.08110864620622493,1.25,0.08110864620622493,25,2.5500090661880046,0.5200356622693825,12.765010729694911,0.28047411721607934,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0033_otsr_v0_0065_success_stabilizer::L3_online_gru,tqcm_exec_v0_0033_otsr_v0_0065_success_stabilizer,otsr_v0_0065_success_stabilizer,otsr_v0_0065_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_b_feasible_emergency,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,otsr_v0_0065_success_stabilizer,otsr_v0_0065_success_stabilizer_scenario,12.0,True,74.0,0.15,33.81823333333334,6.166666666666667,5.166666666666667,aeb_feasible,197906,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197907,checkpoint,30,True,False,0.6,0.6,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,55.790539846277106,1.05,54.74053984627711,off_track,False,off_track,off_track_noncollision_noncompletion,7.882540614210694,0.26275135380702314,2.3579232940472474,5.000995635783955,0.6747092742101534,0.03748451685596775,0.0,12.71696371178628,0.002440474694594741,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.03748451685596775,0.507754444402087,False,False,nan,nan,nan,nan,0.0,0.0009956357839548957,1.5,0.0009956357839548957,30,2.3579232940472474,0.6747092742101534,12.71696371178628,0.26275135380702314,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0033_otsr_v0_0065_success_stabilizer::L3_reset_control_corrected,tqcm_exec_v0_0033_otsr_v0_0065_success_stabilizer,otsr_v0_0065_success_stabilizer,otsr_v0_0065_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_b_feasible_emergency,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,otsr_v0_0065_success_stabilizer,otsr_v0_0065_success_stabilizer_scenario,12.0,True,74.0,0.15,33.81823333333334,6.166666666666667,5.166666666666667,aeb_feasible,197907,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197908,checkpoint,26,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,10.060996031956416,2.15,7.910996031956415,off_track,False,off_track,off_track_noncollision_noncompletion,6.133044448625574,0.23588632494713746,2.540987140781186,5.299161207630242,0.4102632155819236,0.019674929631662393,0.0,12.100058493728625,0.0033812127076089382,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.019674929631662393,0.5043088720979337,False,False,nan,nan,nan,nan,0.0,0.2991612076302417,1.3,0.2991612076302417,26,2.540987140781186,0.4102632155819236,12.100058493728625,0.23588632494713746,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer::L0_current_masked,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer_scenario,12.0,True,25.708333333333332,1.2499999999999998,0.5437165550595243,2.142361111111111,1.1423611111111112,aeb_feasible,197908,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197909,checkpoint,23,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,11.83502182244402,2.15,9.68502182244402,off_track,False,off_track,off_track_noncollision_noncompletion,3.958090018140868,0.17209087035395076,2.706263587042395,5.1612512715793315,0.3773124669628469,0.04977102760603912,0.0,12.06853285351234,0.0038292757235467434,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.04977102760603912,0.5571677138571388,False,False,nan,nan,nan,nan,0.0,0.1612512715793315,1.1500000000000001,0.1612512715793315,23,2.706263587042395,0.3773124669628469,12.06853285351234,0.17209087035395076,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer::L1_one_step,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer_scenario,12.0,True,25.708333333333332,1.2499999999999998,0.5437165550595243,2.142361111111111,1.1423611111111112,aeb_feasible,197909,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197910,checkpoint,24,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,11.218977009264904,2.15,9.068977009264904,off_track,False,off_track,off_track_noncollision_noncompletion,1.8319889261368663,0.07633287192236943,2.474332795776645,5.450210298842951,0.6108534283477463,0.17522971721181238,0.0,12.1398843972396,0.0070790559984743595,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.17522971721181238,0.6453698834794306,False,False,nan,nan,nan,nan,0.0,0.4502102988429506,1.2000000000000002,0.4502102988429506,24,2.474332795776645,0.6108534283477463,12.1398843972396,0.07633287192236943,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer::L2_window_100,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer_scenario,12.0,True,25.708333333333332,1.2499999999999998,0.5437165550595243,2.142361111111111,1.1423611111111112,aeb_feasible,197910,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197911,checkpoint,22,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,12.383322924278414,2.15,10.233322924278413,off_track,False,off_track,off_track_noncollision_noncompletion,6.556699627069891,0.2980318012304496,2.4599552081409723,5.233800223708673,0.3278438998505014,0.11392662793712575,0.0,12.232811122169098,0.00915285013616085,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.11392662793712575,0.5838140866615129,False,False,nan,nan,nan,nan,0.0,0.23380022370867337,1.1,0.23380022370867337,22,2.4599552081409723,0.3278438998505014,12.232811122169098,0.2980318012304496,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer::L2_window_100_current_tiled,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer_scenario,12.0,True,25.708333333333332,1.2499999999999998,0.5437165550595243,2.142361111111111,1.1423611111111112,aeb_feasible,197911,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197912,checkpoint,22,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,12.473279517832387,2.15,10.323279517832386,off_track,False,off_track,off_track_noncollision_noncompletion,5.104810676474257,0.23203684893064802,2.4348497370311,5.193018414709545,0.43725931394172446,0.10960351275194011,0.0,12.158629397440444,0.006867786403745413,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.10960351275194011,0.5649126052202719,False,False,nan,nan,nan,nan,0.0,0.19301841470954528,1.1,0.19301841470954528,22,2.4348497370311,0.43725931394172446,12.158629397440444,0.23203684893064802,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer::L2_window_13,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer_scenario,12.0,True,25.708333333333332,1.2499999999999998,0.5437165550595243,2.142361111111111,1.1423611111111112,aeb_feasible,197912,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197913,checkpoint,22,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,12.397827561949972,2.15,10.247827561949972,off_track,False,off_track,off_track_noncollision_noncompletion,4.344683163620488,0.1974855983463858,2.5765082975064084,5.385010479772337,0.4111916723408203,0.1622756235291269,0.0,12.228698471913868,0.009451707825064659,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.1622756235291269,0.6741256507900747,False,False,nan,nan,nan,nan,0.0,0.3850104797723368,1.1,0.3850104797723368,22,2.5765082975064084,0.4111916723408203,12.228698471913868,0.1974855983463858,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer::L2_window_13_current_tiled,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer_scenario,12.0,True,25.708333333333332,1.2499999999999998,0.5437165550595243,2.142361111111111,1.1423611111111112,aeb_feasible,197913,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197914,checkpoint,22,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,12.556054466559504,2.15,10.406054466559503,off_track,False,off_track,off_track_noncollision_noncompletion,4.162921385759088,0.1892236993526858,2.5815107147970635,5.452636082974493,0.362044169546034,0.1271076622683422,0.0,12.165861020482417,0.006897119339555502,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.1271076622683422,0.59769071588707,False,False,nan,nan,nan,nan,0.0,0.4526360829744931,1.1,0.4526360829744931,22,2.5815107147970635,0.362044169546034,12.165861020482417,0.1892236993526858,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer::L2_window_25,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer_scenario,12.0,True,25.708333333333332,1.2499999999999998,0.5437165550595243,2.142361111111111,1.1423611111111112,aeb_feasible,197914,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197915,checkpoint,21,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,13.107925843222771,2.15,10.957925843222771,off_track,False,off_track,off_track_noncollision_noncompletion,6.742981266878912,0.32109434604185294,2.3370294424372475,5.005859667927346,0.366522880960546,0.1457018857777226,0.0,12.230795392060553,0.009586230851709843,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.1457018857777226,0.6648897787668502,False,False,nan,nan,nan,nan,0.0,0.005859667927346379,1.05,0.005859667927346379,21,2.3370294424372475,0.366522880960546,12.230795392060553,0.32109434604185294,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer::L2_window_25_current_tiled,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer_scenario,12.0,True,25.708333333333332,1.2499999999999998,0.5437165550595243,2.142361111111111,1.1423611111111112,aeb_feasible,197915,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197916,checkpoint,21,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,13.123721721783857,2.15,10.973721721783857,off_track,False,off_track,off_track_noncollision_noncompletion,5.841026891595169,0.278144137695008,2.4309516830878666,5.077439867051094,0.36799075828339384,0.10950676249792124,0.0,12.158968650516849,0.006962967105209827,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.10950676249792124,0.5805092422591664,False,False,nan,nan,nan,nan,0.0,0.07743986705109407,1.05,0.07743986705109407,21,2.4309516830878666,0.36799075828339384,12.158968650516849,0.278144137695008,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer::L2_window_50,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer_scenario,12.0,True,25.708333333333332,1.2499999999999998,0.5437165550595243,2.142361111111111,1.1423611111111112,aeb_feasible,197916,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197917,checkpoint,23,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,11.725184246710151,2.15,9.575184246710151,off_track,False,off_track,off_track_noncollision_noncompletion,4.804591658744771,0.2088952895106422,2.2343563549635244,5.020690894107361,0.6039915788939756,0.0733138207598636,0.0,12.236485604706678,0.008660166524350643,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.0733138207598636,0.5277620783394659,False,False,nan,nan,nan,nan,0.0,0.02069089410736069,1.1500000000000001,0.02069089410736069,23,2.2343563549635244,0.6039915788939756,12.236485604706678,0.2088952895106422,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer::L2_window_50_current_tiled,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer_scenario,12.0,True,25.708333333333332,1.2499999999999998,0.5437165550595243,2.142361111111111,1.1423611111111112,aeb_feasible,197917,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197918,checkpoint,32,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,8.278742134754706,2.15,6.128742134754706,off_track,False,off_track,off_track_noncollision_noncompletion,20.022677471223577,0.6257086709757368,2.495163371578055,5.167225290418752,0.24789575438276884,1.008054722389815,0.5,12.250605161086554,0.0028523108921945095,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,1.008054722389815,1.326727985752828,True,False,nan,nan,nan,nan,0.0,0.16722529041875234,1.6,0.16722529041875234,32,2.495163371578055,0.24789575438276884,12.250605161086554,0.6257086709757368,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer::L3_online_gru,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer_scenario,12.0,True,25.708333333333332,1.2499999999999998,0.5437165550595243,2.142361111111111,1.1423611111111112,aeb_feasible,197918,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197919,checkpoint,27,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,9.573152232898748,2.15,7.423152232898747,off_track,False,off_track,off_track_noncollision_noncompletion,7.958647492089244,0.29476472192923125,2.7905505325201228,5.124830917582532,0.4291708295627051,0.4280324698487473,0.14814814814814814,12.426318111428728,0.0014653925318270922,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.4280324698487473,0.8361712721962786,True,False,nan,nan,nan,nan,0.0,0.12483091758253195,1.35,0.12483091758253195,27,2.7905505325201228,0.4291708295627051,12.426318111428728,0.29476472192923125,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer::L3_reset_control_corrected,tqcm_exec_v0_0034_otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,otsr_v0_0083_success_stabilizer,otsr_v0_0083_success_stabilizer_scenario,12.0,True,25.708333333333332,1.2499999999999998,0.5437165550595243,2.142361111111111,1.1423611111111112,aeb_feasible,197919,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
197920,checkpoint,27,True,False,0.6,0.6,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,5.771116410287992,1.75,4.021116410287992,off_track,False,off_track,off_track_noncollision_noncompletion,4.429276234041106,0.1640472679274484,2.499589092368625,5.29891448355831,0.5486535776535766,0.02710556160222793,0.0,12.094761038803837,0.0034344447776675224,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.02710556160222793,0.46499469595104026,False,False,nan,nan,nan,nan,0.0,0.29891448355830974,1.35,0.29891448355830974,27,2.499589092368625,0.5486535776535766,12.094761038803837,0.1640472679274484,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0035_otsr_v0_0084_success_stabilizer::L0_current_masked,tqcm_exec_v0_0035_otsr_v0_0084_success_stabilizer,otsr_v0_0084_success_stabilizer,otsr_v0_0084_success_stabilizer,success_stabilizer,success_stable_aeb_post,stable_aeb,tier_c_boundary_near_miss,post_friction_step,post_friction_step,public_debug,m1928::parent_task_source_id,stable_aeb_max_threshold_then_farther_distance,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,otsr_v0_0084_success_stabilizer,otsr_v0_0084_success_stabilizer_scenario,12.0,True,21.833333333333332,0.85,0.9960126524390247,1.8194444444444444,0.8194444444444444,aeb_feasible,197920,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
