task_source_id,profile_name,slice_kind,support_label,episode_count,success_count,collision_count,offtrack_outcome_count,offtrack_termination_count,success_rate,collision_rate,offtrack_outcome_rate,offtrack_termination_rate,clearance_margin_mean,return_mean,steps_mean,success_profile_count,profiles_with_success,success_source_count,sources_with_success,all_selected_metrics_finite,success_obstacle_pass,collision_failure,off_track_noncollision_noncompletion,termination_off_track,termination_obstacle_collision,termination_empty
m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,21.931481952892586,46.623432825149585,90.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,L0_current_masked,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,10.563310805215693,33.28777439495263,73.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,L1_one_step,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,8.946925563894741,24.62598999933342,61.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,L2_window_100,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,23.978491314787462,20.425211074800846,61.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,L2_window_100_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,25.505954959253337,8.341142108415651,65.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,L2_window_13,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.702618595829707,13.227284462764299,64.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,L2_window_13_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,3.615179001376579,10.856348617766312,74.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,L2_window_25,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,20.477202515749557,22.736539483873344,77.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,L2_window_25_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,19.12434938812431,24.43215707055262,65.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,10.953308502274037,27.378002720728684,70.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,L2_window_50_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,28.1601427294564,7.755203087720917,56.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,L3_online_gru,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,12.287085435268706,32.86109607587571,84.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,L3_reset_control_corrected,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,14.007911763633082,61.646867683811166,138.0,1,L3_reset_control_corrected,1,m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,True,1,0,0,0,0,1
m2033-smoke-0010-m2029-t2-same_current_mixed_authority_older_history_proxy-00,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.015308982276427852,28.93676403732783,67.0,0,,0,,True,0,1,0,0,1,0
m2033-smoke-0010-m2029-t2-same_current_mixed_authority_older_history_proxy-00,L1_one_step,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,4.898486207526977,27.85383413793156,82.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0010-m2029-t2-same_current_mixed_authority_older_history_proxy-00,L2_window_100,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.938966618701661,5.275944881616951,61.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0010-m2029-t2-same_current_mixed_authority_older_history_proxy-00,L2_window_100_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,5.220104496397995,11.450778376536519,64.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0010-m2029-t2-same_current_mixed_authority_older_history_proxy-00,L2_window_13,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,4.313855351203082,23.154828610060036,79.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0010-m2029-t2-same_current_mixed_authority_older_history_proxy-00,L2_window_13_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,4.358060555038368,15.75287763290233,70.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0010-m2029-t2-same_current_mixed_authority_older_history_proxy-00,L2_window_25,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,0.7705649680779509,16.689686282669314,61.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0010-m2029-t2-same_current_mixed_authority_older_history_proxy-00,L2_window_25_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.634270192565336,14.6254277409597,64.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0010-m2029-t2-same_current_mixed_authority_older_history_proxy-00,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,6.547827951625605,13.532665065305858,55.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0010-m2029-t2-same_current_mixed_authority_older_history_proxy-00,L2_window_50_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.535037319569184,23.52101857432406,67.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0010-m2029-t2-same_current_mixed_authority_older_history_proxy-00,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.07078891543654153,23.085393893083587,59.0,0,,0,,True,0,1,0,0,1,0
m2033-smoke-0010-m2029-t2-same_current_mixed_authority_older_history_proxy-00,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,5.118459721260127,62.63241537699782,119.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0011-m2029-t2-same_current_rear_lateral_authority_older_history_proxy-00,L0_current_masked,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,12.249318574776726,30.58110914967651,94.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0011-m2029-t2-same_current_rear_lateral_authority_older_history_proxy-00,L1_one_step,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,15.458761594683594,30.005573973621402,104.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0011-m2029-t2-same_current_rear_lateral_authority_older_history_proxy-00,L2_window_100,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.260859805494599,11.289138736497879,55.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0011-m2029-t2-same_current_rear_lateral_authority_older_history_proxy-00,L2_window_100_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,4.7875942528546025,15.87227146960829,58.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0011-m2029-t2-same_current_rear_lateral_authority_older_history_proxy-00,L2_window_13,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.595356611723979,10.665081119848185,62.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0011-m2029-t2-same_current_rear_lateral_authority_older_history_proxy-00,L2_window_13_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,21.809067708963216,7.960040835911169,68.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0011-m2029-t2-same_current_rear_lateral_authority_older_history_proxy-00,L2_window_25,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,21.680840100345467,7.705843685024483,71.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0011-m2029-t2-same_current_rear_lateral_authority_older_history_proxy-00,L2_window_25_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.614675865076376,17.64352343012277,71.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0011-m2029-t2-same_current_rear_lateral_authority_older_history_proxy-00,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,16.27009970700021,4.821832444064573,62.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0011-m2029-t2-same_current_rear_lateral_authority_older_history_proxy-00,L2_window_50_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,28.38953434777187,20.251023974131655,61.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0011-m2029-t2-same_current_rear_lateral_authority_older_history_proxy-00,L3_online_gru,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,17.271355005965354,30.323432431438487,91.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0011-m2029-t2-same_current_rear_lateral_authority_older_history_proxy-00,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,18.98890930702419,44.3367361845604,103.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0012-m2029-t2-same_current_steer_lag_older_history_proxy-00,L0_current_masked,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.970356235325623,25.671006354746357,70.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0012-m2029-t2-same_current_steer_lag_older_history_proxy-00,L1_one_step,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,25.463238343680416,23.4253006386413,83.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0012-m2029-t2-same_current_steer_lag_older_history_proxy-00,L2_window_100,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,24.876446269312687,16.842720052304127,76.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0012-m2029-t2-same_current_steer_lag_older_history_proxy-00,L2_window_100_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,16.84792419779421,13.741195471564959,63.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0012-m2029-t2-same_current_steer_lag_older_history_proxy-00,L2_window_13,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,1.4028706783324227,13.732588319176433,70.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0012-m2029-t2-same_current_steer_lag_older_history_proxy-00,L2_window_13_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.1451297771518933,15.958087583074638,85.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0012-m2029-t2-same_current_steer_lag_older_history_proxy-00,L2_window_25,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,8.32160750865662,6.218505269173418,57.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0012-m2029-t2-same_current_steer_lag_older_history_proxy-00,L2_window_25_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,18.70980445897655,19.378844123689408,76.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0012-m2029-t2-same_current_steer_lag_older_history_proxy-00,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,22.669900421645586,17.68065205590952,58.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0012-m2029-t2-same_current_steer_lag_older_history_proxy-00,L2_window_50_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.818015349905481,14.140156213369009,51.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0012-m2029-t2-same_current_steer_lag_older_history_proxy-00,L3_online_gru,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,12.691058862668301,41.329896083308014,95.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0012-m2029-t2-same_current_steer_lag_older_history_proxy-00,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,15.743137026836644,44.90063234143278,98.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0013-m2029-t2-same_current_yaw_authority_older_history_proxy-00,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.009353485995080124,7.554563955744758,102.0,0,,0,,True,0,1,0,0,1,0
m2033-smoke-0013-m2029-t2-same_current_yaw_authority_older_history_proxy-00,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0729845626123169,9.873157828217114,60.0,0,,0,,True,0,1,0,0,1,0
m2033-smoke-0013-m2029-t2-same_current_yaw_authority_older_history_proxy-00,L2_window_100,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.7937047724053046,13.474886513055951,69.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0013-m2029-t2-same_current_yaw_authority_older_history_proxy-00,L2_window_100_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,18.499108723954713,11.107502522373595,63.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0013-m2029-t2-same_current_yaw_authority_older_history_proxy-00,L2_window_13,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,20.297536228660046,13.4599797173512,59.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0013-m2029-t2-same_current_yaw_authority_older_history_proxy-00,L2_window_13_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,24.019581236908834,10.322930200529823,52.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0013-m2029-t2-same_current_yaw_authority_older_history_proxy-00,L2_window_25,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,3.9322625639027504,6.739799669934444,69.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0013-m2029-t2-same_current_yaw_authority_older_history_proxy-00,L2_window_25_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.233288558188423,-1.0282492178245404,56.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0013-m2029-t2-same_current_yaw_authority_older_history_proxy-00,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,12.853584968486327,9.010242209292215,67.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0013-m2029-t2-same_current_yaw_authority_older_history_proxy-00,L2_window_50_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.240129906794412,8.7169659778484,66.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0013-m2029-t2-same_current_yaw_authority_older_history_proxy-00,L3_online_gru,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.024978644279301,26.783568651486092,94.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0013-m2029-t2-same_current_yaw_authority_older_history_proxy-00,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,10.760441557134389,63.547286885705844,98.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0014-m1680-spec-0036,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,1,0.0,1.0,0.0,1.0,-0.10731093726070684,1.5342632054099639,86.0,0,,0,,True,0,1,0,1,0,0
m2033-smoke-0014-m1680-spec-0036,L1_one_step,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.963857870122801,24.336284778809784,78.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0014-m1680-spec-0036,L2_window_100,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.839171840073213,20.70214435572269,79.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0014-m1680-spec-0036,L2_window_100_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,4.9981604957345205,18.004128061862996,67.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0014-m1680-spec-0036,L2_window_13,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.982762678275177,13.07888154999215,66.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0014-m1680-spec-0036,L2_window_13_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.520380825449866,20.979116935215348,57.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0014-m1680-spec-0036,L2_window_25,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,6.302915747944798,16.81548076323314,59.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0014-m1680-spec-0036,L2_window_25_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.76645832098791,25.970871245395852,73.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0014-m1680-spec-0036,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,8.508962333711985,13.335979891614823,67.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0014-m1680-spec-0036,L2_window_50_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.7589498609804717,7.72227813982609,63.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0014-m1680-spec-0036,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.051654492824733556,2.2228257381947145,77.0,0,,0,,True,0,1,0,0,1,0
m2033-smoke-0014-m1680-spec-0036,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.076758457612295,40.42979424791462,105.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0015-m1680-spec-0038,L0_current_masked,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.790454587431114,34.756337792994756,71.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0015-m1680-spec-0038,L1_one_step,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,1.0860996678134205,18.984753992247317,61.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0015-m1680-spec-0038,L2_window_100,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,14.014418300282545,12.989259485708532,51.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0015-m1680-spec-0038,L2_window_100_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,3.386846032181265,22.2065490915174,69.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0015-m1680-spec-0038,L2_window_13,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,1.0174798608461404,14.113597871775497,55.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0015-m1680-spec-0038,L2_window_13_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,16.825251021636017,7.99965501254475,59.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0015-m1680-spec-0038,L2_window_25,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,12.05304364749054,19.15832382653545,65.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0015-m1680-spec-0038,L2_window_25_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,16.162614482019734,17.729450768143373,60.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0015-m1680-spec-0038,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,7.426755675696583,12.769088849442532,52.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0015-m1680-spec-0038,L2_window_50_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,6.973467849350452,19.698543770853956,60.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0015-m1680-spec-0038,L3_online_gru,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,15.003027883657712,29.93358258666709,70.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0015-m1680-spec-0038,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,6.543745237685789,20.80283278528088,87.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0016-m1680-spec-0006,L0_current_masked,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,14.784800068501552,31.17344467736174,85.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0016-m1680-spec-0006,L1_one_step,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,18.156097472715736,32.202576968606984,85.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0016-m1680-spec-0006,L2_window_100,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,13.605599126254479,7.126881609775011,55.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0016-m1680-spec-0006,L2_window_100_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,20.303940811607607,1.9524635196280617,73.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0016-m1680-spec-0006,L2_window_13,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,4.386735128301215,7.775047645205769,72.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0016-m1680-spec-0006,L2_window_13_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,18.93826329932934,14.062321852462148,54.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0016-m1680-spec-0006,L2_window_25,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,7.051848927561396,11.67371540976068,80.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0016-m1680-spec-0006,L2_window_25_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,13.400408099657302,21.727027689523553,66.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0016-m1680-spec-0006,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,18.70789815007865,19.440584255360513,74.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0016-m1680-spec-0006,L2_window_50_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,4.6322829848215745,14.236894266001123,67.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0016-m1680-spec-0006,L3_online_gru,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,2.9001189432274104,64.76845678767506,98.0,1,L3_online_gru,1,m2033-smoke-0016-m1680-spec-0006,True,1,0,0,0,0,1
m2033-smoke-0016-m1680-spec-0006,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,19.223256788956625,80.72741253919632,133.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0017-m1680-spec-0043,L0_current_masked,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,1.7955296184720972,36.1719483480611,90.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0017-m1680-spec-0043,L1_one_step,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,7.148464998301696,35.90493098704431,84.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0017-m1680-spec-0043,L2_window_100,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,16.85527406421323,13.542820977535976,76.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0017-m1680-spec-0043,L2_window_100_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,12.44234558849877,8.160469687554853,63.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0017-m1680-spec-0043,L2_window_13,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,18.448570189471873,19.034347238895634,65.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0017-m1680-spec-0043,L2_window_13_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.713806868772777,13.309054404382444,60.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0017-m1680-spec-0043,L2_window_25,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,0.9199841515434004,7.012412597932031,52.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0017-m1680-spec-0043,L2_window_25_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.94238183767351,4.055599307488986,88.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0017-m1680-spec-0043,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,3.0527852881486806,12.497287002055376,73.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0017-m1680-spec-0043,L2_window_50_current_tiled,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,19.312634932698444,18.916285723358957,75.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0017-m1680-spec-0043,L3_online_gru,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,0.5478393993897881,33.054412954474834,92.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0017-m1680-spec-0043,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,15.945923114266265,33.25479555838283,83.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0018-m2029-t3-warmup_brake_authority_proxy-00,L0_current_masked,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,10.627342340551646,20.06459952705117,102.0,0,,0,,True,0,0,1,1,0,0
m2033-smoke-0018-m2029-t3-warmup_brake_authority_proxy-00,L1_one_step,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,27.00163532642162,26.358157680302295,76.0,0,,0,,True,0,0,1,1,0,0
