comparison_subject,comparison_subject_family,fixture_id,surface_id,role_family,step_index,observation_shape,action_shape,action_steer,action_throttle,action_brake,action_finite,action_within_bounds,action_saturated,backend_status,terminated_by_backend,truncated_by_backend,diagnostic_wheel_force_count,state_x,state_y,state_psi,state_vx,state_vy,state_speed,state_yaw_rate,physical_steer,physical_throttle,physical_brake,parameterized_fixture,reset_observation_digest,policy_action,diagnostic_only
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,18,72,3,0.904103696346283,-0.39710041880607605,-0.04384995624423027,True,True,False,running,False,False,4,3.6281009224712535,1.0651202561078787,0.20312920024002393,9.306645507291504,0.5337223294635922,9.321937037083934,0.4694830483645055,0.904103696346283,0.3014497756958008,0.4780750274658203,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,19,72,3,0.900463879108429,-0.3838782012462616,-0.03633163124322891,True,True,False,running,False,False,4,3.807653467754293,1.113909931340193,0.21252386230142675,9.269012271691334,0.5355882363750646,9.284473235014893,0.46999931034689746,0.900463879108429,0.308060884475708,0.48183417320251465,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,20,72,3,0.8967514038085938,-0.37037572264671326,-0.028563503175973892,True,True,False,running,False,False,4,3.9860018980983005,1.1642615939442966,0.22192987947029372,9.23195835042211,0.5375401020283239,9.247594516695525,0.4706170924749013,0.8967514038085938,0.3148121237754822,0.4857182502746582,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,21,72,3,0.8930173516273499,-0.35673701763153076,-0.02070433273911476,True,True,False,running,False,False,4,4.16314325886329,1.216163289452293,0.2313492094190627,9.19550250722367,0.5395632225478134,9.211318843221257,0.4713289733884882,0.8930173516273499,0.3216314911842346,0.48964783549308777,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,22,72,3,0.8893107175827026,-0.34308183193206787,-0.012898774817585945,True,True,False,running,False,False,4,4.33907495105496,1.2696033642573274,0.2407836535184325,9.159660015979647,0.5416450719301543,9.175660793222605,0.47212684409113165,0.8893107175827026,0.32845908403396606,0.4935505986213684,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,23,72,3,0.8856764435768127,-0.32950976490974426,-0.005275431554764509,True,True,False,running,False,False,4,4.513794655649074,1.324570468412828,0.2502348511856173,9.12444287616638,0.543775195196783,9.140631775940584,0.47300268147218644,0.8856764435768127,0.33524513244628906,0.49736228585243225,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,24,72,3,0.8821529150009155,-0.3161035180091858,0.002055642195045948,True,True,False,running,False,False,4,4.6873002630589315,1.3810535544534606,0.2597042864035749,9.089860065006706,0.5459450234916198,9.106240276320353,0.4739490027434338,0.8821529150009155,0.3419482409954071,0.5010278224945068,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,25,72,3,0.8787713050842285,-0.3029325306415558,0.009004476480185986,True,True,False,running,False,False,4,4.859589807822968,1.4390418730454269,0.2691933010297959,9.055917771675677,0.5481476532454022,9.07249207974908,0.47495909822303656,0.8787713050842285,0.3485337495803833,0.5045022368431091,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,26,72,3,0.8755542635917664,-0.29005464911460876,0.015501434914767742,True,True,False,running,False,False,4,5.030661408097942,1.4985249661039444,0.27870311134057657,9.022619616021835,0.5503776281395463,9.03939048105449,0.4760271280372991,0.8755542635917664,0.3549726605415344,0.5077506899833679,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,27,72,3,0.8725159764289856,-0.2775183618068695,0.021496262401342392,True,True,False,running,False,False,4,5.200513209454874,1.5594926579601947,0.28823482561080577,8.989966840310347,0.5526307377837639,9.006936467091517,0.4771481332490244,0.8725159764289856,0.36124080419540405,0.5107481479644775,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,28,72,3,0.8696630597114563,-0.2653648555278778,0.026957126334309578,True,True,False,running,False,False,4,5.3691433322481785,1.6219350448385392,0.2977894612861266,8.957958456465692,0.554903830432534,8.975128855275221,0.47831798709996654,0.8696630597114563,0.3673175573348999,0.5134785771369934,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,29,72,3,0.8669950366020203,-0.2536274194717407,0.03186862915754318,True,True,False,running,False,False,4,5.5365498220777125,1.6858424827644864,0.3073679608736799,8.926591387152978,0.5571946464356405,8.943964426763463,0.4795333176193364,0.8669950366020203,0.37318629026412964,0.5159342885017395,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,30,72,3,0.8645059466362,-0.2423344850540161,0.036229994148015976,True,True,False,running,False,False,4,5.702730602912118,1.7512055738744547,0.316971206025881,8.895860562765115,0.5595016643252931,8.913438015970181,0.48079140586841707,0.8645059466362,0.37883275747299194,0.5181149840354919,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,31,72,3,0.8621856570243835,-0.23150865733623505,0.040051788091659546,True,True,False,running,False,False,4,5.867683432570204,1.8180151510013183,0.3266000295303646,8.865759021150545,0.5618239636686946,8.883542603447381,0.4820900791330815,0.8621856570243835,0.3842456638813019,0.520025908946991,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,32,72,3,0.8600214719772339,-0.22116772830486298,0.04335485398769379,True,True,False,running,False,False,4,6.0314058605510645,1.8862622603523664,0.3362552250409701,8.836277988273165,0.5641610904733997,8.854269389511762,0.48342759249014283,0.8600214719772339,0.3894161283969879,0.5216774344444275,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,33,72,3,0.8579995632171631,-0.2113243192434311,0.046166449785232544,True,True,False,running,False,False,4,6.19389518837536,1.955938142095776,0.345937554494035,8.807406976180253,0.5665129352102034,8.825607885569644,0.48480251596239543,0.8579995632171631,0.39433783292770386,0.5230832099914551,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,34,72,3,0.856106162071228,-0.2019861936569214,0.048519205302000046,True,True,False,running,False,False,4,6.35514843283357,2.0270342087848463,0.3556477532699664,8.77913388570185,0.5688796142259784,8.797546010028043,0.4862136220129711,0.856106162071228,0.3990069031715393,0.524259626865387,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,35,72,3,0.854327917098999,-0.1931571513414383,0.05044880509376526,True,True,False,running,False,False,4,6.515162292457428,2.0995420216095693,0.3653865332442824,8.751445119497909,0.5712613674688685,8.770070195246225,0.4876597869027566,0.854327917098999,0.40342143177986145,0.5252243876457214,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,36,72,3,0.8526532649993896,-0.184836283326149,0.0519925132393837,True,True,False,running,False,False,4,6.673933117634949,2.1734532645804925,0.37515458393587076,8.724325712495942,0.5736584607721591,8.743165511834562,0.489139898903753,0.8526532649993896,0.4075818657875061,0.5259962677955627,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,37,72,3,0.851072371006012,-0.1770189106464386,0.05318732559680939,True,True,False,running,False,False,4,6.831456884832272,2.2487597168651954,0.384952572010265,8.697759480318423,0.5760711062572597,8.716815811804988,0.4906527853164952,0.851072371006012,0.4114905595779419,0.5265936851501465,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,38,72,3,0.8495771288871765,-0.1696968972682953,0.054069872945547104,True,True,False,running,False,False,4,6.987729175220837,2.3254532236220204,0.3947811394692484,8.6717291744141,0.578499396016274,8.691003879045034,0.49219715385783674,0.8495771288871765,0.41515153646469116,0.5270349383354187,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,39,72,3,0.8481611609458923,-0.16285912692546844,0.05467481538653374,True,True,False,running,False,False,4,7.142745157916612,2.403525665750734,0.4046409008780905,8.646216650720946,0.580943255616813,8.665711594407629,0.4937715547324315,0.8481611609458923,0.4185704290866852,0.5273374319076538,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,40,72,3,0.8468195796012878,-0.15649239718914032,0.05503477156162262,True,True,False,running,False,False,4,7.29649957789143,2.4829689290506436,0.41453243999872,8.621203036067802,0.5834024144160733,8.640920099517828,0.49537435895394405,0.8468195796012878,0.42175379395484924,0.5275173783302307,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,41,72,3,0.8455489277839661,-0.1505812108516693,0.05517961457371712,True,True,False,running,False,False,4,7.448986748526395,2.563774873268187,0.42445630615525587,8.596668902017583,0.5858763910017919,8.616609968917562,0.49700375301012867,0.8455489277839661,0.42470937967300415,0.5275897979736328,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,42,72,3,0.8443465828895569,-0.14510923624038696,0.05513663589954376,True,True,False,running,False,False,4,7.600200548629606,2.6459353015197298,0.43441301063645515,8.5725944258051,0.5883644953280827,8.592761370404007,0.4986577477790659,0.8443465828895569,0.4274453818798065,0.5275683403015137,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,43,72,3,0.843210756778717,-0.14005860686302185,0.054930370301008224,True,True,False,running,False,False,4,7.750134423654456,2.7294419305272113,0.44440302338552623,8.548959551889975,0.5908658404581885,8.5693542266189,0.5003341981856785,0.843210756778717,0.4299706816673279,0.5274651646614075,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,44,72,3,0.8421399593353271,-0.13541114330291748,0.054582465440034866,True,True,False,running,False,False,4,7.898781390841645,2.8142863621045286,0.4544267701984252,8.525744142437,0.593379367967878,8.546368366541943,0.5020308343219332,0.8421399593353271,0.43229442834854126,0.5272912383079529,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,45,72,3,0.8411333560943604,-0.1311487853527069,0.05411246046423912,True,True,False,running,False,False,4,8.046134047766518,2.900460056116255,0.464484630511816,8.502928100080261,0.595903872117293,8.523783649292074,0.5037452894081467,0.8411333560943604,0.43442559242248535,0.5270562171936035,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,46,72,3,0.8401896953582764,-0.1272527426481247,0.05353721231222153,True,True,False,running,False,False,4,8.192184583935463,2.9879543051904522,0.4745769358928834,8.480491499251947,0.5984380370545214,8.501580097433548,0.5054751418193718,0.8401896953582764,0.43637362122535706,0.5267686247825623,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,47,72,3,0.8393082022666931,-0.12370441108942032,0.05287184938788414,True,True,False,running,False,False,4,8.336924795093193,3.076760211399777,0.4847039692709592,8.458414690489798,0.6009804654906447,8.4797380028038,0.5072179474219027,0.8393082022666931,0.43814778327941895,0.526435911655426,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,48,72,3,0.838487446308136,-0.12048571556806564,0.05212928354740143,True,True,False,running,False,False,4,8.480346099762448,3.166868665004553,0.4948659649002829,8.436678397241767,0.6035297179550367,8.458238025673007,0.508971280320292,0.838487446308136,0.4397571384906769,0.5260646343231201,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,49,72,3,0.8377264738082886,-0.11757846176624298,0.05132128298282623,True,True,False,running,False,False,4,8.622439557632163,3.2582703252886334,0.5050631089923011,8.415263792365637,0.6060843363211429,8.437061272613464,0.510732759229431,0.8377264738082886,0.4412107765674591,0.5256606340408325,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,50,72,3,0.8370234370231628,-0.11496486514806747,0.05045798793435097,True,True,False,running,False,False,4,8.763195889469333,3.3509556034984946,0.5152955409547326,8.394152572420836,0.6086428767667796,8.4161893729002,0.5125000817340495,0.8370234370231628,0.44251757860183716,0.5252289772033691,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,51,72,3,0.8363767862319946,-0.11262743920087814,0.04954838380217552,True,True,False,running,False,False,4,8.902605498241583,3.4449146479157147,0.5255633551940333,8.37332701422391,0.6112039304656134,8.395604536407639,0.5142710465303784,0.8363767862319946,0.44368627667427063,0.5247741937637329,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,52,72,3,0.8357843160629272,-0.11054927110671997,0.04860078543424606,True,True,False,running,False,False,4,9.040658491106766,3.5401373309332103,0.535866603350734,8.352770019427261,0.613766144803023,8.375289599646644,0.5160435745408815,0.8357843160629272,0.44472536444664,0.5243003964424133,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,53,72,3,0.8352439403533936,-0.10871350765228271,0.047622133046388626,True,True,False,running,False,False,4,9.177344702053496,3.636613238112474,0.5462052969137,8.332465157764458,0.6163282387292293,8.355228070089634,0.5178157257087082,0.8352439403533936,0.44564324617385864,0.5238110423088074,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,54,72,3,0.8347533345222473,-0.10710436850786209,0.04661913216114044,True,True,False,running,False,False,4,9.312653714912345,3.7343316590652833,0.5565794100854112,8.312396686186473,0.618889013110648,8.335404146115108,0.519585707508282,0.8347533345222473,0.44644781947135925,0.523309588432312,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,55,72,3,0.834309995174408,-0.1057061105966568,0.04559764266014099,True,True,False,running,False,False,4,9.446574886502379,3.8332815800287348,0.5669888828153171,8.2925495715842,0.6214473590524534,8.315802740400626,0.5213518831928305,0.834309995174408,0.4471469521522522,0.5227988362312317,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,56,72,3,0.8339112401008606,-0.10450362414121628,0.04456262290477753,True,True,False,running,False,False,4,9.579097369824323,3.933451678129899,0.5774336239873684,8.272909508529644,0.6240022661956723,8.296409498363586,0.523112779004428,0.8339112401008606,0.44774818420410156,0.522281289100647,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,57,72,3,0.8335542678833008,-0.10348226875066757,0.04351898655295372,True,True,False,running,False,False,4,9.710210137114254,4.034830317208004,0.5879135146822954,8.25346292552944,0.6265528246797063,8.277210804685543,0.5248670845360726,0.8335542678833008,0.4482588768005371,0.5217595100402832,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,58,72,3,0.833236575126648,-0.10262840241193771,0.042471036314964294,True,True,False,running,False,False,4,9.839902002545127,4.137405544957017,0.5984284113869762,8.234196977969496,0.6290982229477504,8.258193776251439,0.526613647197559,0.833236575126648,0.44868579506874084,0.5212355256080627,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,59,72,3,0.8329553604125977,-0.10192874073982239,0.04142262786626816,True,True,False,running,False,False,4,9.968161644463581,4.2411650912853025,0.6089781491243652,8.215099544700525,0.6316377479395977,8.239346258894633,0.528351469738076,0.8329553604125977,0.44903564453125,0.5207113027572632,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,60,72,3,0.8327078819274902,-0.10137050598859787,0.04037698358297348,True,True,False,running,False,False,4,10.094977627138633,4.346096367879986,0.6195625445237672,8.196159223633469,0.6341707840996288,8.220656823062104,0.5300797067584642,0.8327078819274902,0.44931474328041077,0.5201885104179382,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,61,72,3,0.8324915766716003,-0.10094185918569565,0.03933737426996231,True,True,False,running,False,False,4,10.220338421889359,4.452186468786453,0.6301813987495641,8.177365311726176,0.6366968071976635,8.20211474351086,0.531797654178809,0.8324915766716003,0.44952908158302307,0.519668698310852,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,62,72,3,0.8323037624359131,-0.10063125938177109,0.03830631077289581,True,True,False,running,False,False,4,10.344232427534054,4.559422171906524,0.6408345002774307,8.158707795004725,0.6392153823807388,8.183709989322875,0.5335047443965018,0.8323037624359131,0.44968438148498535,0.5191531777381897,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,63,72,3,0.8321419954299927,-0.10042839497327805,0.037286192178726196,True,True,False,running,False,False,4,10.466647990086686,4.667789941324835,0.6515216275107752,8.140177321660381,0.6417261587919496,8.165433196772346,0.53520053529892,0.8321419954299927,0.4497857987880707,0.5186430811882019,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,64,72,3,0.8320038914680481,-0.10032299906015396,0.03627903014421463,True,True,False,running,False,False,4,10.587573421659249,4.777275930322553,0.6622425512030162,8.121765184560795,0.6442288637850578,8.147275651533931,0.5368847017136397,0.8320038914680481,0.4498384892940521,0.5181395411491394,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,65,72,3,0.8318872451782227,-0.10030572861433029,0.035286396741867065,True,True,False,running,False,False,4,10.706997018596011,4.8878659850372035,0.6729970366999922,8.103463297715681,0.6467232978514853,8.129229264906298,0.538557026020632,0.8318872451782227,0.44984713196754456,0.5176432132720947,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,66,72,3,0.8317897915840149,-0.10036775469779968,0.03431006148457527,True,True,False,running,False,False,4,10.824907078773244,4.999545648642611,0.6837848459840972,8.085264169352284,0.6492093283836552,8.111286546551801,0.540217387716135,0.8317897915840149,0.44981610774993896,0.5171550512313843,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,67,72,3,0.8317095041275024,-0.100501149892807,0.033350858837366104,True,True,False,running,False,False,4,10.941291918047462,5.112300165992594,0.694605739542517,8.06716087688469,0.6516868871235653,8.093440579406744,0.5418657562252766,0.8317095041275024,0.4497494101524353,0.5166754126548767,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,68,72,3,0.8316446542739868,-0.10069819539785385,0.03241003304719925,True,True,False,running,False,False,4,11.056139885868491,5.226114488612602,0.7054594780306581,8.049147037008714,0.6541559599401191,8.075684989108437,0.5435021776358793,0.8316446542739868,0.44965091347694397,0.5162050127983093,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,69,72,3,0.8315932154655457,-0.10095193237066269,0.03148798272013664,True,True,False,running,False,False,4,11.169439380088004,5.340973280030364,0.7163458237754211,8.031216785237618,0.6566165877845266,8.058013923718192,0.5451267718355219,0.8315932154655457,0.44952404499053955,0.5157439708709717,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,70,72,3,0.8315537571907043,-0.10125590860843658,0.030585305765271187,True,True,False,running,False,False,4,11.281178860959509,5.456860921385622,0.7272645421239515,8.013364744399636,0.659068857485274,8.040422021616402,0.5467397200271419,0.8315537571907043,0.4493720531463623,0.5152926445007324,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,71,72,3,0.8315244913101196,-0.10160446166992188,0.029702506959438324,True,True,False,running,False,False,4,11.391346864297445,5.5737615171744315,0.7382154026058789,7.995585994730279,0.6615129000229941,8.022904381583007,0.5483412585144658,0.8315244913101196,0.44919776916503906,0.5148512721061707,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,72,72,3,0.831504225730896,-0.10199185460805893,0.028839463368058205,True,True,False,running,False,False,4,11.499932013885275,5.691658901159856,0.7491981799601595,7.977876053234288,0.6639488838877211,8.00545654170859,0.5499316712846264,0.831504225730896,0.44900408387184143,0.5144197344779968,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,73,72,3,0.8314917087554932,-0.1024133712053299,0.027996545657515526,True,True,False,running,False,False,4,11.606923033148163,5.810536642328475,0.7602126549831533,7.96023083871469,0.6663770088851542,7.988074444044391,0.5515112796823044,0.8314917087554932,0.44879332184791565,0.51399827003479,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,74,72,3,0.8314856886863708,-0.10286441445350647,0.027173228561878204,True,True,False,running,False,False,4,11.712308756096386,5.930378050907377,0.7712586152605085,7.94264665414196,0.6687975061241425,7.970754417039227,0.553080440926044,0.8314856886863708,0.44856780767440796,0.5135866403579712,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,75,72,3,0.8314849734306335,-0.10334078222513199,0.026369476690888405,True,True,False,running,False,False,4,11.816078137615872,6.0511661844761875,0.7823358558194479,7.925120161284293,0.6712106335263758,7.953493149890409,0.5546395417077716,0.8314849734306335,0.4483295977115631,0.5131847262382507,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,76,72,3,0.8314886689186096,-0.1038389578461647,0.025585051625967026,True,True,False,running,False,False,4,11.918220263078272,6.172883854011853,0.7934441796395214,7.907648351326804,0.6736166707520299,7.936287662840641,0.5561889904787483,0.8314886689186096,0.44808050990104675,0.5127925276756287,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,77,72,3,0.8314958214759827,-0.1043555736541748,0.024819379672408104,True,True,False,running,False,False,4,12.018724357320005,6.295513629881713,0.8045833980619962,7.890228525232593,0.6760159177500382,7.919135287482184,0.5577292149160965,0.8314958214759827,0.4478222131729126,0.5124096870422363,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,78,72,3,0.8315057754516602,-0.10488767176866531,0.02407209388911724,True,True,False,running,False,False,4,12.11757979304429,6.419037847763373,0.8157533311005809,7.87285826765279,0.6784086888441454,7.902033640250345,0.5592606546593502,0.8315057754516602,0.44755616784095764,0.5120360255241394,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,79,72,3,0.83151775598526,-0.10543257743120193,0.023342622444033623,True,True,False,running,False,False,4,12.214776098671992,6.543438614452026,0.8269538076555294,7.85553542712001,0.6807953112736724,7.884980602550001,0.5607837588412189,0.83151775598526,0.44728371500968933,0.5116713047027588,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,80,72,3,0.8315312266349792,-0.10598770529031754,0.022630179300904274,True,True,False,running,False,False,4,12.31030296571221,6.668697813613799,0.8381846656738411,7.838258099800243,0.6831761220752398,7.86797430428302,0.5622989831396482,0.8315312266349792,0.44700613617897034,0.511315107345581,True,ca4fed8c6285ef14,True,True
m1154_policy_actor,policy_actor,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,81,72,3,0.8315452933311462,-0.10655108094215393,0.02193421684205532,True,True,False,running,False,False,4,12.404150255648515,6.7947971114768935,0.8494457522731798,7.821024609652725,0.6855514693639215,7.85101310417583,0.5638067891299092,0.8315452933311462,0.44672447443008423,0.5109671354293823,True,ca4fed8c6285ef14,True,True
