execution_candidate_id,actor_head_delta_candidate_id,source_execution_admission_candidate_id,source_milestone,source_artifact,source_row_id,source_family,task_family,workload_id,task_source_id,profile_name,parent_checkpoint_path,parent_profile_config_path,actor_head_delta_panel_spec_ids,actor_head_delta_traceability_count,execution_admission_status,execution_scheduled_in_m2960,environment_reset_admitted,environment_rollout_scheduled,measured_validation_scheduled,training_scheduled,dependency_execution_scheduled,checkpoint_load_scheduled,checkpoint_save_scheduled,checkpoint_mutation_scheduled,profile_specific_tuning,actor_observation_dim,actor_action_dim,actor_input_contract_changed,hidden_oracle_actor_input_required,future_target_actor_input_required,route_labels_actor_visible,source_labels_actor_visible,evaluator_labels_actor_visible,diagnostic_labels_actor_visible,success_progress_labels_actor_visible,verdict_labels_actor_visible,ordinary_engineering_denominator_allowed_after_audit,validation_denominator_allowed,paper_denominator_allowed,high_fidelity_readiness_allowed,self_id_claim_allowed,diagnostic_only_no_verdict,parent_checkpoint_exists,parent_profile_config_exists,claim_boundary
m2960-execution-candidate-0029,m2956-actor-head-delta-candidate-0029,m2916-execution-admission-candidate-0029,m2746,runs/m2746_engineering_controller_route_a_source_diverse_failure_taxonomy_scenario_role_metric_panel_bounded_execution_preflight/candidate_execution_rows.csv,m2746-execution-candidate-0011,exact_executable_reentry_baseline,T4,m1680-spec-0005::L3_online_gru,m1680-spec-0005,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0030,m2956-actor-head-delta-candidate-0030,m2916-execution-admission-candidate-0030,m2746,runs/m2746_engineering_controller_route_a_source_diverse_failure_taxonomy_scenario_role_metric_panel_bounded_execution_preflight/candidate_execution_rows.csv,m2746-execution-candidate-0012,exact_executable_reentry_baseline,T4,m1680-spec-0006::L3_online_gru,m1680-spec-0006,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0031,m2956-actor-head-delta-candidate-0031,m2916-execution-admission-candidate-0031,m2746,runs/m2746_engineering_controller_route_a_source_diverse_failure_taxonomy_scenario_role_metric_panel_bounded_execution_preflight/candidate_execution_rows.csv,m2746-execution-candidate-0013,exact_executable_reentry_baseline,T5,m1680-spec-0038::L3_online_gru,m1680-spec-0038,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0032,m2956-actor-head-delta-candidate-0032,m2916-execution-admission-candidate-0032,m2746,runs/m2746_engineering_controller_route_a_source_diverse_failure_taxonomy_scenario_role_metric_panel_bounded_execution_preflight/candidate_execution_rows.csv,m2746-execution-candidate-0014,exact_executable_reentry_baseline,T5,m1680-spec-0040::L3_online_gru,m1680-spec-0040,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0033,m2956-actor-head-delta-candidate-0033,m2916-execution-admission-candidate-0033,m2807,runs/m2807_engineering_controller_route_a_post_clearance_negative_non_same_repair_cross_axis_bounded_execution_preflight/candidate_execution_rows.csv,m2807-cross-axis-candidate-0001,capability_step_up,T4,m1680-spec-0014::L3_online_gru,m1680-spec-0014,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0034,m2956-actor-head-delta-candidate-0034,m2916-execution-admission-candidate-0034,m2807,runs/m2807_engineering_controller_route_a_post_clearance_negative_non_same_repair_cross_axis_bounded_execution_preflight/candidate_execution_rows.csv,m2807-cross-axis-candidate-0002,capability_step_down,T4,m1680-spec-0016::L3_online_gru,m1680-spec-0016,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0035,m2956-actor-head-delta-candidate-0035,m2916-execution-admission-candidate-0035,m2807,runs/m2807_engineering_controller_route_a_post_clearance_negative_non_same_repair_cross_axis_bounded_execution_preflight/candidate_execution_rows.csv,m2807-cross-axis-candidate-0003,t4_actuator_delay_response,T4,m1680-spec-0018::L3_online_gru,m1680-spec-0018,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0036,m2956-actor-head-delta-candidate-0036,m2916-execution-admission-candidate-0036,m2807,runs/m2807_engineering_controller_route_a_post_clearance_negative_non_same_repair_cross_axis_bounded_execution_preflight/candidate_execution_rows.csv,m2807-cross-axis-candidate-0004,actuator_delay_step,T4,m1680-spec-0022::L3_online_gru,m1680-spec-0022,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0037,m2956-actor-head-delta-candidate-0037,m2916-execution-admission-candidate-0037,m2807,runs/m2807_engineering_controller_route_a_post_clearance_negative_non_same_repair_cross_axis_bounded_execution_preflight/candidate_execution_rows.csv,m2807-cross-axis-candidate-0005,t4_capability_step_temporal,T4,m1680-spec-0026::L3_online_gru,m1680-spec-0026,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0038,m2956-actor-head-delta-candidate-0038,m2916-execution-admission-candidate-0038,m2807,runs/m2807_engineering_controller_route_a_post_clearance_negative_non_same_repair_cross_axis_bounded_execution_preflight/candidate_execution_rows.csv,m2807-cross-axis-candidate-0006,t4_actuator_delay_response,T4,m1680-spec-0032::L3_online_gru,m1680-spec-0032,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0039,m2956-actor-head-delta-candidate-0039,m2916-execution-admission-candidate-0039,m2807,runs/m2807_engineering_controller_route_a_post_clearance_negative_non_same_repair_cross_axis_bounded_execution_preflight/candidate_execution_rows.csv,m2807-cross-axis-candidate-0007,t5_boundary_axis_retarget,T5,m1680-spec-0048::L3_online_gru,m1680-spec-0048,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0040,m2956-actor-head-delta-candidate-0040,m2916-execution-admission-candidate-0040,m2807,runs/m2807_engineering_controller_route_a_post_clearance_negative_non_same_repair_cross_axis_bounded_execution_preflight/candidate_execution_rows.csv,m2807-cross-axis-candidate-0008,t5_near_boundary_warmup,T5,m1680-spec-0051::L3_online_gru,m1680-spec-0051,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0041,m2956-actor-head-delta-candidate-0041,m2916-execution-admission-candidate-0041,m2807,runs/m2807_engineering_controller_route_a_post_clearance_negative_non_same_repair_cross_axis_bounded_execution_preflight/candidate_execution_rows.csv,m2807-cross-axis-candidate-0009,t5_near_boundary_warmup,T5,m1680-spec-0052::L3_online_gru,m1680-spec-0052,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0042,m2956-actor-head-delta-candidate-0042,m2916-execution-admission-candidate-0042,m2807,runs/m2807_engineering_controller_route_a_post_clearance_negative_non_same_repair_cross_axis_bounded_execution_preflight/candidate_execution_rows.csv,m2807-cross-axis-candidate-0010,t5_boundary_axis_retarget,T5,m1680-spec-0053::L3_online_gru,m1680-spec-0053,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0043,m2956-actor-head-delta-candidate-0043,m2916-execution-admission-candidate-0043,m2807,runs/m2807_engineering_controller_route_a_post_clearance_negative_non_same_repair_cross_axis_bounded_execution_preflight/candidate_execution_rows.csv,m2807-cross-axis-candidate-0011,t5_near_boundary_warmup,T5,m1680-spec-0058::L3_online_gru,m1680-spec-0058,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0044,m2956-actor-head-delta-candidate-0044,m2916-execution-admission-candidate-0044,m2807,runs/m2807_engineering_controller_route_a_post_clearance_negative_non_same_repair_cross_axis_bounded_execution_preflight/candidate_execution_rows.csv,m2807-cross-axis-candidate-0012,t5_near_boundary_warmup,T5,m1680-spec-0063::L3_online_gru,m1680-spec-0063,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0045,m2956-actor-head-delta-candidate-0045,m2916-execution-admission-candidate-0045,m2816,runs/m2816_engineering_controller_route_a_post_action_response_recoverability_window_instrumented_bounded_execution_preflight/instrumented_execution_rows.csv,m2807-cross-axis-candidate-0001,capability_step_up,T4,m1680-spec-0014::L3_online_gru,m1680-spec-0014,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0046,m2956-actor-head-delta-candidate-0046,m2916-execution-admission-candidate-0046,m2816,runs/m2816_engineering_controller_route_a_post_action_response_recoverability_window_instrumented_bounded_execution_preflight/instrumented_execution_rows.csv,m2807-cross-axis-candidate-0002,capability_step_down,T4,m1680-spec-0016::L3_online_gru,m1680-spec-0016,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
m2960-execution-candidate-0047,m2956-actor-head-delta-candidate-0047,m2916-execution-admission-candidate-0047,m2816,runs/m2816_engineering_controller_route_a_post_action_response_recoverability_window_instrumented_bounded_execution_preflight/instrumented_execution_rows.csv,m2807-cross-axis-candidate-0003,t4_actuator_delay_response,T4,m1680-spec-0018::L3_online_gru,m1680-spec-0018,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,m2953-panel-spec-0001;m2953-panel-spec-0002;m2953-panel-spec-0003;m2953-panel-spec-0004;m2953-panel-spec-0005;m2953-panel-spec-0006;m2953-panel-spec-0007;m2953-panel-spec-0008,88,actor_head_delta_execution_admission_materialized_for_separate_bounded_execution_design,True,True,True,False,False,False,True,False,False,False,72,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,"M2960 Route A actor-head delta bounded diagnostic execution preflight only; read-only parent checkpoint loading, zero-residual actor-head delta wrapper execution, reset, step, rollout, and policy action may be recorded for the 56 M2956 admitted rows, while 11 stale fixed-source rows remain guardrails. No replay, validation, training, PPO, dependency execution, checkpoint mutation, checkpoint save, ranking, winner selection, promotion, repair success, driver-performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, full ideal driver, or self-ID claim is made"
