seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,panel_source_id,panel_task_family,source_origin,source_kind,source_edge,window_tag,source_role_semantics,parent_feasibility_tier_id,normalized_surface_variant,sampled_obstacle_label,source_reference,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,profile_name,profile_config_path,checkpoint_path,eval_seed,success,controlled_routing_smoke_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,finite_window_vs_gru_conclusion_made,paper_level_claim_made,level3_self_id_claim_made,reset_sampled_obstacle_label
206858,checkpoint,71,True,False,1.0215257107921991,1.0215257107921991,1581.4175156565914,1.0906327694183389,0.868686657267115,0.030485478236986996,0.7086181203729153,0.8055419268341536,1.0662290088132458,2.0294738940551613,2.0294738940551613,,False,True,aeb_feasible,False,False,6.38343240089577,1.8518829651644895,4.53154943573128,off_track,False,off_track,off_track_noncollision_noncompletion,17.050748022602747,0.24015138060003868,2.5658282810834674,5.508530141195465,0.6861741006555978,0.061276736871784275,0.0,11.969389367730537,0.001637601642869413,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.061276736871784275,0.518187627923789,False,False,nan,nan,nan,nan,0.0,0.00853014119546458,1.42,0.00853014119546458,71,2.5658282810834674,0.6861741006555978,11.969389367730537,0.24015138060003868,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0104_family_offtrack_relief::L3_online_gru,m2048-repair-crsr_v0_0104_family_offtrack_relief,m2026-t1-m1983_outcome_support-cosr_v0_0000_offtrack_anchor_relief,T1_reactive_active_safety,m1983_outcome_support,anchor_neighborhood,stable_aeb|tier_c_boundary_near_miss|post_friction_step|aeb_feasible,m2026_source_coverage_repair,stable_aeb,tier_c_boundary_near_miss,post_friction_step,aeb_feasible,cosr_v0_0000_offtrack_anchor_relief,smoke_proxy,t5_near_boundary_warmup,false,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,206858,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206859,checkpoint,92,True,False,0.5518199710097503,0.5518199710097503,1674.4604956393187,1.1548003418202197,0.9435818658498558,0.04836367634368255,1.0972390245310009,0.6000276986233622,1.0930201144005876,1.532954762862761,1.532954762862761,,False,True,aeb_feasible,False,False,10.149677746308432,1.6635566587890307,8.486121087519402,off_track,False,off_track,off_track_noncollision_noncompletion,41.34398697531579,0.4493911627751716,2.3707513554600737,5.5406152743333585,0.6845520764266539,0.012415064178593399,0.0,10.65554287616356,0.0008480955730192363,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.012415064178593399,0.39787591023003444,False,False,nan,nan,nan,nan,0.0,0.04061527433335854,1.84,0.04061527433335854,92,2.3707513554600737,0.6845520764266539,10.65554287616356,0.4493911627751716,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0104_family_offtrack_relief::L3_reset_control_corrected,m2048-repair-crsr_v0_0104_family_offtrack_relief,m2026-t1-m1983_outcome_support-cosr_v0_0000_offtrack_anchor_relief,T1_reactive_active_safety,m1983_outcome_support,anchor_neighborhood,stable_aeb|tier_c_boundary_near_miss|post_friction_step|aeb_feasible,m2026_source_coverage_repair,stable_aeb,tier_c_boundary_near_miss,post_friction_step,aeb_feasible,cosr_v0_0000_offtrack_anchor_relief,smoke_proxy,t5_near_boundary_warmup,false,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,206859,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206860,checkpoint,93,True,False,0.5668394179576719,0.5668394179576719,1364.302477548901,0.9408982603785524,1.2240227228617324,-0.10112070987667132,0.8818313810241014,0.7830627112502571,0.8767799238714113,1.3684195926584,1.3684195926584,,False,True,aeb_feasible,False,False,21.755633010152756,1.8095226597715355,19.946110350381222,off_track,False,off_track,off_track_noncollision_noncompletion,21.599738936369654,0.23225525738031885,2.489231255590015,5.5248477119943615,0.625114331729648,0.030986152690712504,0.0,8.407278021896879,0.0015089326770976186,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.030986152690712504,0.37829966026107686,False,False,nan,nan,nan,nan,0.0,0.024847711994361532,1.86,0.024847711994361532,93,2.489231255590015,0.625114331729648,8.407278021896879,0.23225525738031885,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0105_family_offtrack_relief::L0_current_masked,m2048-repair-crsr_v0_0105_family_offtrack_relief,m1680-spec-0000,T2_same_current_different_older_history,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,m1595_selector_balanced_clean_source_repair_smoke::selected-0001|right_target,smoke_proxy,t4_actuator_delay_response,false,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,206860,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206861,checkpoint,99,True,False,0.5970596914054264,0.5970596914054264,1385.3106777343335,0.9553866742995403,1.0056335125255715,0.037493095517053376,1.102471625960457,0.7754225181593896,0.9487158498980264,3.1645875069118525,3.1645875069118525,,False,True,aeb_feasible,False,False,21.746298314753457,1.7110933615554607,20.035204953197997,off_track,False,off_track,off_track_noncollision_noncompletion,48.74730973691956,0.4923970680496925,2.392947973245949,5.503014658074747,0.3732408817800514,0.05104182434525448,0.0,8.907473275229107,0.0016427518567070365,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.05104182434525448,0.3927342605280878,False,False,nan,nan,nan,nan,0.0,0.0030146580747469898,1.98,0.0030146580747469898,99,2.392947973245949,0.3732408817800514,8.907473275229107,0.4923970680496925,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0105_family_offtrack_relief::L1_one_step,m2048-repair-crsr_v0_0105_family_offtrack_relief,m1680-spec-0000,T2_same_current_different_older_history,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,m1595_selector_balanced_clean_source_repair_smoke::selected-0001|right_target,smoke_proxy,t4_actuator_delay_response,false,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,206861,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206862,checkpoint,75,True,False,0.47946927539659917,0.47946927539659917,1561.0193415552071,1.0765650631415222,1.174915637750429,-0.0843198094564892,0.8484152903235329,0.8781938672936435,0.8250210251491542,2.7277153395186557,2.7277153395186557,,False,True,aeb_feasible,False,False,9.273949020832497,1.8452381451862596,7.428710875646237,off_track,False,off_track,off_track_noncollision_noncompletion,13.996517649786938,0.18662023533049252,2.5488533415914096,5.558323234651052,0.4592602608770493,0.04516166953060174,0.0,7.950956771341036,0.0022348803468048573,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.04516166953060174,0.36782578842531155,False,False,nan,nan,nan,nan,0.0,0.05832323465105205,1.5,0.05832323465105205,75,2.5488533415914096,0.4592602608770493,7.950956771341036,0.18662023533049252,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0105_family_offtrack_relief::L2_window_100,m2048-repair-crsr_v0_0105_family_offtrack_relief,m1680-spec-0000,T2_same_current_different_older_history,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,m1595_selector_balanced_clean_source_repair_smoke::selected-0001|right_target,smoke_proxy,t4_actuator_delay_response,false,false,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,206862,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206863,checkpoint,55,True,False,0.9193254691869401,0.9193254691869401,1646.3094552166292,1.1353858311838823,0.9913372334770969,0.051289626725241844,1.163500473877945,0.9989611933506485,0.8358348951803011,2.0354124636571482,2.0354124636571482,,False,True,aeb_feasible,False,False,17.92918530608055,1.6975922833519448,16.231593022728607,off_track,False,off_track,off_track_noncollision_noncompletion,2.3770823486143358,0.043219679065715194,2.7127124447799154,5.550834651001587,0.5329450511314647,0.031152418396632308,0.0,10.259632386233344,0.0032295824494212866,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.031152418396632308,0.47608902996653596,False,False,nan,nan,nan,nan,0.0,0.050834651001586906,1.1,0.050834651001586906,55,2.7127124447799154,0.5329450511314647,10.259632386233344,0.043219679065715194,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0105_family_offtrack_relief::L2_window_100_current_tiled,m2048-repair-crsr_v0_0105_family_offtrack_relief,m1680-spec-0000,T2_same_current_different_older_history,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,m1595_selector_balanced_clean_source_repair_smoke::selected-0001|right_target,smoke_proxy,t4_actuator_delay_response,false,false,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,206863,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206864,checkpoint,71,True,False,0.7075551083958054,0.7075551083958054,1537.8556341381027,1.0605900925090364,1.185998316039833,-0.011536447121861526,1.1675663313610856,0.9965570684139406,0.9770629056315281,3.7621405175198404,3.76214051751984,,False,True,aeb_feasible,False,False,11.861626944364174,1.414858079498495,10.446768864865678,off_track,False,off_track,off_track_noncollision_noncompletion,16.856550888193812,0.23741620969287058,2.452051426434836,5.526685335952646,0.3843414132340802,0.06310060517464493,0.0,8.549316756456584,0.0023489457089453936,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.06310060517464493,0.40534828541327017,False,False,nan,nan,nan,nan,0.0,0.026685335952645772,1.42,0.026685335952645772,71,2.452051426434836,0.3843414132340802,8.549316756456584,0.23741620969287058,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0105_family_offtrack_relief::L2_window_13,m2048-repair-crsr_v0_0105_family_offtrack_relief,m1680-spec-0000,T2_same_current_different_older_history,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,m1595_selector_balanced_clean_source_repair_smoke::selected-0001|right_target,smoke_proxy,t4_actuator_delay_response,false,false,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,206864,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206865,checkpoint,54,True,False,1.0498504267121367,1.0498504267121367,1444.303266336993,0.9960712181634434,1.1018856233867225,-0.01443222892071705,0.9631787188682488,0.9308587194887442,0.7565393703632598,2.727430295750356,2.727430295750356,,False,True,aeb_feasible,False,False,31.938240747276275,1.6517915510581054,30.286449196218168,off_track,False,off_track,off_track_noncollision_noncompletion,10.37845508617011,0.1921936127068539,2.520406875372724,5.521503101393506,0.4307087513174511,0.033682324049946165,0.0,11.702545053183469,0.0035509809385985136,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.033682324049946165,0.5287048185734187,False,False,nan,nan,nan,nan,0.0,0.021503101393506086,1.08,0.021503101393506086,54,2.520406875372724,0.4307087513174511,11.702545053183469,0.1921936127068539,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0105_family_offtrack_relief::L2_window_13_current_tiled,m2048-repair-crsr_v0_0105_family_offtrack_relief,m1680-spec-0000,T2_same_current_different_older_history,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,m1595_selector_balanced_clean_source_repair_smoke::selected-0001|right_target,smoke_proxy,t4_actuator_delay_response,false,false,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,206865,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206866,checkpoint,60,True,False,1.0374932806379358,1.0374932806379358,1298.3991649152906,0.8954476999415797,0.960273630667239,0.03791998541225072,0.8416000467372963,0.9827035320707249,1.1637598100579527,4.08160189912225,4.08160189912225,,False,True,aeb_feasible,False,False,11.5588583478566,1.671626720703217,9.887231627153383,off_track,False,off_track,off_track_noncollision_noncompletion,7.243175162502444,0.1207195860417074,2.6363238692072857,5.605459352793471,0.5901070425441458,0.02848137556894756,0.0,10.24018216443752,0.002752002328634262,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.02848137556894756,0.48693043147186876,False,False,nan,nan,nan,nan,0.0,0.10545935279347063,1.2,0.10545935279347063,60,2.6363238692072857,0.5901070425441458,10.24018216443752,0.1207195860417074,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0105_family_offtrack_relief::L2_window_25,m2048-repair-crsr_v0_0105_family_offtrack_relief,m1680-spec-0000,T2_same_current_different_older_history,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,m1595_selector_balanced_clean_source_repair_smoke::selected-0001|right_target,smoke_proxy,t4_actuator_delay_response,false,false,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,206866,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206867,checkpoint,69,True,False,0.9189564319848753,0.9189564319848753,1610.9731706971036,1.111015979791106,0.8549536705834425,-0.0975282464861198,0.9961592924041778,0.8560089472176421,0.7977981392087758,3.4747029337854656,3.474702933785466,,False,True,aeb_feasible,False,False,17.80117900826543,1.5687130555270987,16.23246595273833,off_track,False,off_track,off_track_noncollision_noncompletion,13.254623339236716,0.19209599042372053,2.5862652379377447,5.587109899294237,0.44095778337525726,0.045852741817699945,0.0,8.788562645603774,0.0028010893147438765,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.045852741817699945,0.4015839968785225,False,False,nan,nan,nan,nan,0.0,0.08710989929423718,1.3800000000000001,0.08710989929423718,69,2.5862652379377447,0.44095778337525726,8.788562645603774,0.19209599042372053,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0105_family_offtrack_relief::L2_window_25_current_tiled,m2048-repair-crsr_v0_0105_family_offtrack_relief,m1680-spec-0000,T2_same_current_different_older_history,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,m1595_selector_balanced_clean_source_repair_smoke::selected-0001|right_target,smoke_proxy,t4_actuator_delay_response,false,false,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,206867,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206868,checkpoint,64,True,False,0.8236289207456848,0.8236289207456848,1465.0358767533028,1.0103695701746915,1.1392903845457278,-0.019339370174499715,0.892132468423622,1.1539657473666878,1.1651978284639948,1.8749026787836485,1.8749026787836485,,False,True,aeb_feasible,False,False,10.808686424012322,1.5891098758072917,9.21957654820503,off_track,False,off_track,off_track_noncollision_noncompletion,10.194520943853014,0.15928938974770335,2.5793957487351586,5.582031790370166,0.4948270482564046,0.043725832199488654,0.0,9.164916115084386,0.0025455558206886053,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.043725832199488654,0.4257970035969893,False,False,nan,nan,nan,nan,0.0,0.08203179037016639,1.28,0.08203179037016639,64,2.5793957487351586,0.4948270482564046,9.164916115084386,0.15928938974770335,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0105_family_offtrack_relief::L2_window_50,m2048-repair-crsr_v0_0105_family_offtrack_relief,m1680-spec-0000,T2_same_current_different_older_history,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,m1595_selector_balanced_clean_source_repair_smoke::selected-0001|right_target,smoke_proxy,t4_actuator_delay_response,false,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,206868,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206869,checkpoint,63,True,False,0.9541988370299308,0.9541988370299308,1362.443540117879,0.9396162345640544,1.1377867353411084,0.03913078217493848,0.9071144350402118,1.1086342523362944,1.098130108766608,1.6065880781991266,1.6065880781991269,,False,True,aeb_feasible,False,False,13.939543885480553,1.4034602722590788,12.536083613221475,off_track,False,off_track,off_track_noncollision_noncompletion,12.85961663132015,0.20412089890984367,2.592420434880848,5.597912835635658,0.4630718673725697,0.04010965959519562,0.0,9.542005013792377,0.003151506185531616,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.04010965959519562,0.4640601515301663,False,False,nan,nan,nan,nan,0.0,0.09791283563565756,1.26,0.09791283563565756,63,2.592420434880848,0.4630718673725697,9.542005013792377,0.20412089890984367,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0105_family_offtrack_relief::L2_window_50_current_tiled,m2048-repair-crsr_v0_0105_family_offtrack_relief,m1680-spec-0000,T2_same_current_different_older_history,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,m1595_selector_balanced_clean_source_repair_smoke::selected-0001|right_target,smoke_proxy,t4_actuator_delay_response,false,false,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,206869,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206870,checkpoint,64,True,False,1.040752033345019,1.040752033345019,1643.3569330916116,1.1333496090286976,0.9531865614651216,-0.07684615673647444,1.1718610371337546,0.827867309703491,1.0431423696201656,3.813140140303677,3.8131401403036773,,False,True,aeb_feasible,False,False,20.41859661816553,2.0076500977788574,18.410946520386673,off_track,False,off_track,off_track_noncollision_noncompletion,11.909337889984382,0.18608340453100597,2.8046294785665227,5.504889709378045,0.6010391163499158,0.047301600052282074,0.0,12.283241542761981,0.0019116213079541922,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.047301600052282074,0.5178949474489489,False,False,nan,nan,nan,nan,0.0,0.004889709378044671,1.28,0.004889709378044671,64,2.8046294785665227,0.6010391163499158,12.283241542761981,0.18608340453100597,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0105_family_offtrack_relief::L3_online_gru,m2048-repair-crsr_v0_0105_family_offtrack_relief,m1680-spec-0000,T2_same_current_different_older_history,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,m1595_selector_balanced_clean_source_repair_smoke::selected-0001|right_target,smoke_proxy,t4_actuator_delay_response,false,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,206870,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206871,checkpoint,137,True,False,1.0321835165682018,1.0321835165682018,1510.0367296499264,1.0414046411378803,0.9725486384631079,-0.03117985084714192,0.7896169046158712,0.9382185891239068,0.7627138651798199,1.4126787474910616,1.4126787474910616,,False,True,aeb_feasible,False,False,26.080075981404,1.7602260250568107,24.31984995634719,off_track,False,off_track,off_track_noncollision_noncompletion,67.79979646413331,0.4948890252856446,2.298654143654158,5.5564046568661,0.4891330885213846,0.05158349689375553,0.0,7.8196316918913205,0.0006419442361220717,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.05158349689375553,0.3149431318267878,False,False,nan,nan,nan,nan,0.0,0.056404656866099856,2.74,0.056404656866099856,137,2.298654143654158,0.4891330885213846,7.8196316918913205,0.4948890252856446,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0105_family_offtrack_relief::L3_reset_control_corrected,m2048-repair-crsr_v0_0105_family_offtrack_relief,m1680-spec-0000,T2_same_current_different_older_history,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,m1595_selector_balanced_clean_source_repair_smoke::selected-0001|right_target,smoke_proxy,t4_actuator_delay_response,false,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,206871,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206872,checkpoint,86,True,False,0.9632159563320697,0.9632159563320697,1608.171324925725,1.109083672362569,1.0699921606333112,-0.11783317717895248,1.125532150993587,0.8320990699196184,0.8595694894635713,1.6801015496850877,1.680101549685088,,False,True,aeb_feasible,False,False,15.086889398256913,1.5246266343973385,13.562262763859575,off_track,False,off_track,off_track_noncollision_noncompletion,18.42481221412003,0.2142420024897678,2.597578224019063,5.591328057526923,0.5450425244795334,0.00436791823209346,0.0,8.93906003187049,0.002640887163579464,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.00436791823209346,0.35738757689386447,False,False,nan,nan,nan,nan,0.0,0.09132805752692263,1.72,0.09132805752692263,86,2.597578224019063,0.5450425244795334,8.93906003187049,0.2142420024897678,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0106_family_offtrack_relief::L0_current_masked,m2048-repair-crsr_v0_0106_family_offtrack_relief,m1680-spec-0006,T3_active_diagnostic_warmup,m1680_controller_family_task_source,capability_step_proxy+warmup_proxy,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_staged_warmup_capability,capability_step_up,m1538::pair-0000,smoke_proxy,t4_staged_warmup_capability,false,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,206872,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
206873,checkpoint,119,True,False,0.4873212235586887,0.4873212235586887,1393.510839564826,0.9610419583205697,1.163622880422526,-0.014601460989287274,0.7143052282216885,0.8226491362329262,0.8964472711890987,1.9548088672061978,1.9548088672061976,,False,True,aeb_feasible,False,False,21.704857716540612,1.614624656347257,20.090233060193356,off_track,False,off_track,off_track_noncollision_noncompletion,51.83813042375245,0.43561454137607103,2.3142326441830843,5.5697846535131355,0.4643989151099721,0.057379635893866215,0.0,7.657999500856795,0.0013743833405897021,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.057379635893866215,0.36056452789926674,False,False,nan,nan,nan,nan,0.0,0.06978465351313545,2.38,0.06978465351313545,119,2.3142326441830843,0.4643989151099721,7.657999500856795,0.43561454137607103,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2048-repair-crsr_v0_0106_family_offtrack_relief::L1_one_step,m2048-repair-crsr_v0_0106_family_offtrack_relief,m1680-spec-0006,T3_active_diagnostic_warmup,m1680_controller_family_task_source,capability_step_proxy+warmup_proxy,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_staged_warmup_capability,capability_step_up,m1538::pair-0000,smoke_proxy,t4_staged_warmup_capability,false,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,206873,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
