task_source_id,candidate_id,candidate_set_id,branch_id,panel_task_family,source_split,source_kind,source_edge,window_tag,source_reference,task_role_semantics,obstacle_distance_band,road_width_band,curvature_band,dynamics_band,initial_speed_band,same_current_constraint,history_intervention_candidate,warmup_mode,warmup_duration_seconds,obstacle_reveal_delay_seconds,recent_window_seconds,older_history_offset_seconds,diagnostic_delay_seconds,terminal_margin_bucket,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,eval_seed,m2091_reset_success,exclusion_reason,contract_violation_count
m2063-osd-osd_v0_0048_t2,osd_v0_0048_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|nominal_mu|high,m2060_t2_000,osd_v0_0048_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,nominal_mu,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210147,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0050_t2,osd_v0_0050_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|mixed_mu|nominal,m2060_t2_002,osd_v0_0050_t2,same_current_same_recent_window_different_older_history,early,nominal,high,mixed_mu,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210148,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0051_t2,osd_v0_0051_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|actuator_delay|high,m2060_t2_003,osd_v0_0051_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,actuator_delay,high,true,true,none,0.0,0.0,0.25,2.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210149,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0052_t2,osd_v0_0052_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|nominal_mu|low,m2060_t2_004,osd_v0_0052_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,nominal_mu,low,true,true,none,0.0,0.0,0.5,2.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210150,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0053_t2,osd_v0_0053_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|low_mu|nominal,m2060_t2_005,osd_v0_0053_t2,same_current_same_recent_window_different_older_history,early,nominal,high,low_mu,nominal,true,true,none,0.0,0.0,1.0,2.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210151,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0054_t2,osd_v0_0054_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|mixed_mu|high,m2060_t2_006,osd_v0_0054_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,mixed_mu,high,true,true,none,0.0,0.0,0.25,3.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210152,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0055_t2,osd_v0_0055_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|actuator_delay|low,m2060_t2_007,osd_v0_0055_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,actuator_delay,low,true,true,none,0.0,0.0,0.5,3.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210153,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0056_t2,osd_v0_0056_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|nominal_mu|nominal,m2060_t2_008,osd_v0_0056_t2,same_current_same_recent_window_different_older_history,early,nominal,high,nominal_mu,nominal,true,true,none,0.0,0.0,1.0,3.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210154,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0057_t2,osd_v0_0057_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|low_mu|high,m2060_t2_009,osd_v0_0057_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,low_mu,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210155,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0058_t2,osd_v0_0058_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|mixed_mu|low,m2060_t2_010,osd_v0_0058_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,mixed_mu,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210156,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0059_t2,osd_v0_0059_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|actuator_delay|nominal,m2060_t2_011,osd_v0_0059_t2,same_current_same_recent_window_different_older_history,early,nominal,high,actuator_delay,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210157,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0060_t2,osd_v0_0060_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|nominal_mu|high,m2060_t2_012,osd_v0_0060_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,nominal_mu,high,true,true,none,0.0,0.0,0.25,2.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210158,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0061_t2,osd_v0_0061_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|low_mu|low,m2060_t2_013,osd_v0_0061_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,low_mu,low,true,true,none,0.0,0.0,0.5,2.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210159,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0062_t2,osd_v0_0062_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|mixed_mu|nominal,m2060_t2_014,osd_v0_0062_t2,same_current_same_recent_window_different_older_history,early,nominal,high,mixed_mu,nominal,true,true,none,0.0,0.0,1.0,2.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210160,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0063_t2,osd_v0_0063_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|actuator_delay|high,m2060_t2_015,osd_v0_0063_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,actuator_delay,high,true,true,none,0.0,0.0,0.25,3.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210161,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0064_t2,osd_v0_0064_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|nominal_mu|low,m2060_t2_016,osd_v0_0064_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,nominal_mu,low,true,true,none,0.0,0.0,0.5,3.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210162,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0065_t2,osd_v0_0065_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|low_mu|nominal,m2060_t2_017,osd_v0_0065_t2,same_current_same_recent_window_different_older_history,early,nominal,high,low_mu,nominal,true,true,none,0.0,0.0,1.0,3.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210163,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0066_t2,osd_v0_0066_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|mixed_mu|high,m2060_t2_018,osd_v0_0066_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,mixed_mu,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210164,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0067_t2,osd_v0_0067_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|actuator_delay|low,m2060_t2_019,osd_v0_0067_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,actuator_delay,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210165,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0068_t2,osd_v0_0068_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|nominal_mu|nominal,m2060_t2_020,osd_v0_0068_t2,same_current_same_recent_window_different_older_history,early,nominal,high,nominal_mu,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210166,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0069_t2,osd_v0_0069_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|low_mu|high,m2060_t2_021,osd_v0_0069_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,low_mu,high,true,true,none,0.0,0.0,0.25,2.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210167,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0070_t2,osd_v0_0070_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|mixed_mu|low,m2060_t2_022,osd_v0_0070_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,mixed_mu,low,true,true,none,0.0,0.0,0.5,2.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210168,False,source_split_not_public_gate,0
m2063-osd-osd_v0_0071_t2,osd_v0_0071_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|actuator_delay|nominal,m2060_t2_023,osd_v0_0071_t2,same_current_same_recent_window_different_older_history,early,nominal,high,actuator_delay,nominal,true,true,none,0.0,0.0,1.0,2.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210169,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0072_t2,osd_v0_0072_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|nominal_mu|high,m2060_t2_024,osd_v0_0072_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,nominal_mu,high,true,true,none,0.0,0.0,0.25,3.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210170,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0073_t2,osd_v0_0073_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|low_mu|low,m2060_t2_025,osd_v0_0073_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,low_mu,low,true,true,none,0.0,0.0,0.5,3.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210171,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0074_t2,osd_v0_0074_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|mixed_mu|nominal,m2060_t2_026,osd_v0_0074_t2,same_current_same_recent_window_different_older_history,early,nominal,high,mixed_mu,nominal,true,true,none,0.0,0.0,1.0,3.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210172,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0075_t2,osd_v0_0075_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|actuator_delay|high,m2060_t2_027,osd_v0_0075_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,actuator_delay,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210173,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0076_t2,osd_v0_0076_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|nominal_mu|low,m2060_t2_028,osd_v0_0076_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,nominal_mu,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210174,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0077_t2,osd_v0_0077_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|low_mu|nominal,m2060_t2_029,osd_v0_0077_t2,same_current_same_recent_window_different_older_history,early,nominal,high,low_mu,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210175,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0078_t2,osd_v0_0078_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|mixed_mu|high,m2060_t2_030,osd_v0_0078_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,mixed_mu,high,true,true,none,0.0,0.0,0.25,2.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210176,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0079_t2,osd_v0_0079_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|actuator_delay|low,m2060_t2_031,osd_v0_0079_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,actuator_delay,low,true,true,none,0.0,0.0,0.5,2.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210177,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0080_t2,osd_v0_0080_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|nominal_mu|nominal,m2060_t2_032,osd_v0_0080_t2,same_current_same_recent_window_different_older_history,early,nominal,high,nominal_mu,nominal,true,true,none,0.0,0.0,1.0,2.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210178,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0081_t2,osd_v0_0081_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|low_mu|high,m2060_t2_033,osd_v0_0081_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,low_mu,high,true,true,none,0.0,0.0,0.25,3.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210179,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0082_t2,osd_v0_0082_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|mixed_mu|low,m2060_t2_034,osd_v0_0082_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,mixed_mu,low,true,true,none,0.0,0.0,0.5,3.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210180,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0083_t2,osd_v0_0083_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|actuator_delay|nominal,m2060_t2_035,osd_v0_0083_t2,same_current_same_recent_window_different_older_history,early,nominal,high,actuator_delay,nominal,true,true,none,0.0,0.0,1.0,3.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210181,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0084_t2,osd_v0_0084_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|nominal_mu|high,m2060_t2_036,osd_v0_0084_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,nominal_mu,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210182,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0085_t2,osd_v0_0085_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|low_mu|low,m2060_t2_037,osd_v0_0085_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,low_mu,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210183,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0086_t2,osd_v0_0086_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|mixed_mu|nominal,m2060_t2_038,osd_v0_0086_t2,same_current_same_recent_window_different_older_history,early,nominal,high,mixed_mu,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210184,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0087_t2,osd_v0_0087_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|actuator_delay|high,m2060_t2_039,osd_v0_0087_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,actuator_delay,high,true,true,none,0.0,0.0,0.25,2.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210185,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0088_t2,osd_v0_0088_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|nominal_mu|low,m2060_t2_040,osd_v0_0088_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,nominal_mu,low,true,true,none,0.0,0.0,0.5,2.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210186,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0089_t2,osd_v0_0089_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|low_mu|nominal,m2060_t2_041,osd_v0_0089_t2,same_current_same_recent_window_different_older_history,early,nominal,high,low_mu,nominal,true,true,none,0.0,0.0,1.0,2.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210187,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0090_t2,osd_v0_0090_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|mixed_mu|high,m2060_t2_042,osd_v0_0090_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,mixed_mu,high,true,true,none,0.0,0.0,0.25,3.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210188,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0091_t2,osd_v0_0091_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|actuator_delay|low,m2060_t2_043,osd_v0_0091_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,actuator_delay,low,true,true,none,0.0,0.0,0.5,3.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210189,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0092_t2,osd_v0_0092_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|nominal_mu|nominal,m2060_t2_044,osd_v0_0092_t2,same_current_same_recent_window_different_older_history,early,nominal,high,nominal_mu,nominal,true,true,none,0.0,0.0,1.0,3.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,210190,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0093_t2,osd_v0_0093_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|low_mu|high,m2060_t2_045,osd_v0_0093_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,low_mu,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,210191,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0094_t2,osd_v0_0094_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|mixed_mu|low,m2060_t2_046,osd_v0_0094_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,mixed_mu,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210192,True,source_split_not_public_gate,0
m2063-osd-osd_v0_0095_t2,osd_v0_0095_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|actuator_delay|nominal,m2060_t2_047,osd_v0_0095_t2,same_current_same_recent_window_different_older_history,early,nominal,high,actuator_delay,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,210193,True,source_split_not_public_gate,0
