candidate_id,intervention_condition_id,role_family,dynamics_axis,seed,steps_executed,backend_status,action_finite,action_within_bounds,observation_shape,action_shape,collision_diagnostic,road_departure_diagnostic,minimum_obstacle_clearance_m,minimum_road_margin_m,trace_delta_proxy,command_response_proxy,diagnostic_only
m2773_unavoidable_mitigation_seed_267102_fresh_nominal_or_role_default,held_actuator_history,unavoidable_mitigation,fresh_nominal_or_role_default,267102,80,running,True,True,72,3,True,False,-0.6447867700992267,1.672182829090716,1.8831962838768959,4.523420515842735,True
m2773_unavoidable_mitigation_seed_267102_fresh_fault_delay_noise,normal_recurrent,unavoidable_mitigation,fresh_fault_delay_noise,267102,80,running,True,True,72,3,True,False,-1.5300787187129976,0.6533916907903343,0.028296710550785066,4.559442317672074,True
m2773_unavoidable_mitigation_seed_267102_fresh_fault_delay_noise,reset_hidden_each_step,unavoidable_mitigation,fresh_fault_delay_noise,267102,80,running,True,True,72,3,True,False,-1.6492054705709047,0.8379593195507467,0.02583359107375145,4.698636299557984,True
m2773_unavoidable_mitigation_seed_267102_fresh_fault_delay_noise,zero_previous_command_history,unavoidable_mitigation,fresh_fault_delay_noise,267102,80,running,True,True,72,3,True,False,-1.5738417998952956,0.7114293961111691,1.8842663496732712,4.608883980102837,True
m2773_unavoidable_mitigation_seed_267102_fresh_fault_delay_noise,held_actuator_history,unavoidable_mitigation,fresh_fault_delay_noise,267102,80,running,True,True,72,3,True,False,-1.5140727832459773,0.6395497020477683,1.8490165337920188,4.55845904070884,True
m2773_unavoidable_mitigation_seed_267103_fresh_nominal_or_role_default,normal_recurrent,unavoidable_mitigation,fresh_nominal_or_role_default,267103,80,running,True,True,72,3,True,False,-0.35246432311107556,1.4621639076000243,0.02560442015528679,4.627028506994248,True
m2773_unavoidable_mitigation_seed_267103_fresh_nominal_or_role_default,reset_hidden_each_step,unavoidable_mitigation,fresh_nominal_or_role_default,267103,80,running,True,True,72,3,True,False,-0.3464637834890736,1.449617047615651,0.025027568638324737,4.626528567075729,True
m2773_unavoidable_mitigation_seed_267103_fresh_nominal_or_role_default,zero_previous_command_history,unavoidable_mitigation,fresh_nominal_or_role_default,267103,80,running,True,True,72,3,True,False,-0.3391119599635779,1.4419242602631064,1.9587537452578545,4.626348024606704,True
m2773_unavoidable_mitigation_seed_267103_fresh_nominal_or_role_default,held_actuator_history,unavoidable_mitigation,fresh_nominal_or_role_default,267103,80,running,True,True,72,3,True,False,-0.3936157964037852,1.514395369320932,1.925993488729,4.6277625322341915,True
m2773_unavoidable_mitigation_seed_267103_fresh_fault_delay_noise,normal_recurrent,unavoidable_mitigation,fresh_fault_delay_noise,267103,80,running,True,True,72,3,True,False,-1.2026200139369467,1.3006452408882039,0.029727749526500702,5.105054295063018,True
m2773_unavoidable_mitigation_seed_267103_fresh_fault_delay_noise,reset_hidden_each_step,unavoidable_mitigation,fresh_fault_delay_noise,267103,80,running,True,True,72,3,True,False,-1.1165762521041818,1.4052464805404852,0.026009343564510345,5.207762736082077,True
m2773_unavoidable_mitigation_seed_267103_fresh_fault_delay_noise,zero_previous_command_history,unavoidable_mitigation,fresh_fault_delay_noise,267103,80,running,True,True,72,3,True,False,-1.161976942842721,1.3384387782817218,1.9019025579094886,5.152922022342682,True
m2773_unavoidable_mitigation_seed_267103_fresh_fault_delay_noise,held_actuator_history,unavoidable_mitigation,fresh_fault_delay_noise,267103,80,running,True,True,72,3,True,False,-1.19112451246303,1.2930115367233155,1.8688069403171539,5.116460007429123,True
