measurement_episode_id,fresh_panel_row_id,panel_family,axis_id,axis_family,scenario_family,fresh_scenario_distribution,fresh_seed,m3080_reference_measurement_episode_id,m3080_reference_eval_seed,m3080_reference_outcome_bucket,source_denominator_reused,fixed_denominator_row_reused,measurement_admission_after_m3083,baseline_measurement_row_id,source_episode_index,executable_workload_id,workload_contract_id,source_resolution_id,profile_binding_id,executable_source_spec_id,task_source_id,base_profile_name,direct_action_profile_name,binding_role,task_family,source_edge,window_tag,strata,eval_seed,policy,steps,terminated,truncated,success,collision,obstacle_completed,termination_reason,outcome_bucket,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,high_sideslip_fraction,beta_abs_error_mean,lateral_rmse,action_rate_mean,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,recoverability_window_success_available,recoverability_window_success,return,speed_mean,candidate_output_semantics,runtime_base_policy_required,direct_action_step_count,raw_action_abs_max,raw_action_l2_mean,action_clip_fraction,final_action_abs_max,baseline_success,baseline_collision,baseline_min_clearance_margin,baseline_high_sideslip_fraction,baseline_lateral_rmse,baseline_action_rate_mean,baseline_return,success_delta_vs_baseline,collision_delta_vs_baseline,clearance_margin_delta_vs_baseline,high_sideslip_fraction_delta_vs_baseline,lateral_rmse_delta_vs_baseline,action_rate_delta_vs_baseline,return_delta_vs_baseline,environment_reset_run,environment_step_run,policy_action_run,policy_rollout_run,validation_run,training_run,replay_run,ppo_run,ranking_run,winner_selected,checkpoint_mutated,checkpoint_promoted,actor_input_contract_changed,hidden_oracle_actor_input_required,target_labels_actor_visible,target_provenance_actor_visible,source_labels_actor_visible,route_labels_actor_visible,outcome_labels_actor_visible,success_progress_labels_actor_visible,verdict_labels_actor_visible,ttc_actor_input_required,success_rate_verdict_claim_made,driver_performance_claim_made,repair_success_claim_made,validation_result_claim_made,paper_claim_made,finite_window_vs_gru_claim_made,current_sim_verdict_claim_made,high_fidelity_validation_claim_made,full_ideal_driver_completion_claim_made,level3_self_id_claim_made,measurement_only_no_verdict,claim_boundary
m3084-measurement-episode-0023,m3082-fresh-panel-0023,m3082_fresh_robustness_panel,offtrack_boundary_recovery,offtrack_containment,fresh_curved_boundary_recovery,fresh_boundary_curvature_and_lane_width,True,m3080-measurement-episode-0023,301522,success_obstacle_pass,False,False,True,m3080-measurement-episode-0023,23,m3012-executable-workload-0015,m3009-workload-contract-0015,m3009-source-resolution-0008,m3009-profile-binding-0001,m3012-executable-source-spec-0008,m3006-src-0007,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_offtrack_boundary_recovery,candidate,T5,t5_high_speed_close_obstacle|boundary_retarget_variant,reveal_plus_6,active_safety_driver_v1;T5;candidate;offtrack_boundary_recovery;fresh_boundary_curvature_and_lane_width;t5_high_speed_close_obstacle,401630,m3078_deterministic_safety_reflex_fresh,77,False,True,True,False,True,,success_obstacle_pass,4.526807058054715,2.0804681312700994,2.446338926784615,0.6363636363636364,0.4412009334059072,2.209145331246417,0.0635882243514061,0.0,,0.0,False,False,31.66816722043309,12.017986071315867,direct_action_clipped,False,77,1.0,1.1231328094160402,0.0,1.0,True,False,8.021384457851685,0.0,1.1405386951895853,0.027558917179703712,58.37782836421594,0.0,0.0,-5.57504553106707,0.6363636363636364,1.0686066360568316,0.036029307171702385,-26.709661143782846,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0024,m3082-fresh-panel-0024,m3082_fresh_robustness_panel,offtrack_boundary_recovery,offtrack_containment,fresh_curved_boundary_recovery,fresh_boundary_curvature_and_lane_width,True,m3080-measurement-episode-0024,301523,success_obstacle_pass,False,False,True,m3080-measurement-episode-0024,24,m3012-executable-workload-0016,m3009-workload-contract-0016,m3009-source-resolution-0008,m3009-profile-binding-0002,m3012-executable-source-spec-0008,m3006-src-0007,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_offtrack_boundary_recovery,parent,T5,t5_high_speed_close_obstacle|boundary_retarget_variant,reveal_plus_6,active_safety_driver_v1;T5;parent;offtrack_boundary_recovery;fresh_boundary_curvature_and_lane_width;t5_high_speed_close_obstacle,401631,m3078_deterministic_safety_reflex_fresh,50,True,False,False,False,False,off_track,off_track_noncollision_noncompletion,2.143710602790114,1.947364690769457,0.19634591202065677,0.4,0.24500852068548482,2.588791888744415,0.045686833560466766,0.04953456438970605,1.0,0.04953456438970605,False,False,21.682543004963247,15.267634882316507,direct_action_clipped,False,50,1.0,1.2908995628356934,0.0,1.0,True,False,8.238825473298355,0.0,0.588566402487132,0.03180511295795441,89.51881334391214,-1.0,0.0,-8.042479561277698,0.4,2.000225486257283,0.01388172060251236,-67.83627033894889,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0025,m3082-fresh-panel-0025,m3082_fresh_robustness_panel,offtrack_boundary_recovery,offtrack_containment,fresh_curved_boundary_recovery,fresh_boundary_curvature_and_lane_width,True,m3080-measurement-episode-0025,301524,speed_too_low_noncollision_noncompletion,False,False,True,m3080-measurement-episode-0025,25,m3012-executable-workload-0019,m3009-workload-contract-0019,m3009-source-resolution-0010,m3009-profile-binding-0001,m3012-executable-source-spec-0010,m3006-src-0009,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_offtrack_boundary_recovery,candidate,T5,ood_mass_shift_proxy|late_reveal_boundary,decision_minus_44,active_safety_driver_v1;T5;candidate;offtrack_boundary_recovery;fresh_boundary_curvature_and_lane_width;t5_high_speed_close_obstacle,401640,m3078_deterministic_safety_reflex_fresh,37,True,False,False,True,False,obstacle_collision,collision_failure,1.6793529469541424,1.8668189467359517,-0.18746599978180933,0.05405405405405406,0.5137665817049502,1.1186092665345415,0.054907381534576416,0.0,,0.0,False,False,8.878043579598813,14.240225551301423,direct_action_clipped,False,37,1.0,1.3627093160474621,0.0,1.0,False,False,11.033699878327539,0.0,1.8048674681268702,0.029836297035217285,22.1312086566223,0.0,1.0,-11.221165878109348,0.05405405405405406,-0.6862582015923286,0.02507108449935913,-13.253165077023485,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0026,m3082-fresh-panel-0026,m3082_fresh_robustness_panel,offtrack_boundary_recovery,offtrack_containment,fresh_curved_boundary_recovery,fresh_boundary_curvature_and_lane_width,True,m3080-measurement-episode-0026,301525,success_obstacle_pass,False,False,True,m3080-measurement-episode-0026,26,m3012-executable-workload-0020,m3009-workload-contract-0020,m3009-source-resolution-0010,m3009-profile-binding-0002,m3012-executable-source-spec-0010,m3006-src-0009,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_offtrack_boundary_recovery,parent,T5,ood_mass_shift_proxy|late_reveal_boundary,decision_minus_44,active_safety_driver_v1;T5;parent;offtrack_boundary_recovery;fresh_boundary_curvature_and_lane_width;t5_high_speed_close_obstacle,401641,m3078_deterministic_safety_reflex_fresh,27,True,False,False,True,False,obstacle_collision,collision_failure,1.7363510901456554,1.7949296326158812,-0.05857854247022587,0.14814814814814814,0.16630152444366533,1.1842855965474826,0.06311902403831482,0.0,,0.0,False,False,7.093312123654972,18.74447624487019,direct_action_clipped,False,27,1.0,1.248188367596379,0.0,1.0,True,False,14.28176531741165,0.0,1.5350738719818915,0.021699577569961548,75.7521054691662,-1.0,1.0,-14.340343859881877,0.14814814814814814,-0.35078827543440894,0.04141944646835327,-68.65879334551123,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0027,m3082-fresh-panel-0027,m3082_fresh_robustness_panel,offtrack_boundary_recovery,offtrack_containment,fresh_curved_boundary_recovery,fresh_boundary_curvature_and_lane_width,True,m3080-measurement-episode-0027,301526,off_track_noncollision_noncompletion,False,False,True,m3080-measurement-episode-0027,27,m3012-executable-workload-0023,m3009-workload-contract-0023,m3009-source-resolution-0012,m3009-profile-binding-0001,m3012-executable-source-spec-0012,m3006-src-0011,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_offtrack_boundary_recovery,candidate,T5,ood_drive_loss_proxy|boundary_axis,mapping_window_new_source,active_safety_driver_v1;T5;candidate;offtrack_boundary_recovery;fresh_boundary_curvature_and_lane_width;t5_near_boundary_warmup,401650,m3078_deterministic_safety_reflex_fresh,206,True,False,False,False,False,speed_too_low,speed_too_low_noncollision_noncompletion,11.0050082832636,1.7680880129272314,9.236920270336368,0.6407766990291263,0.5955491207369011,0.8553723438898994,0.0575881153345108,0.0,,0.0,False,False,-71.03518695024965,3.6771834226306517,direct_action_clipped,False,206,1.0,1.164018839887045,0.0,1.0,False,False,1.6222797611954811,0.6481481481481481,2.3953089845271904,0.02692018449306488,25.134035684885177,0.0,0.0,7.614640509140887,-0.007371449119021878,-1.5399366406372912,0.030667930841445923,-96.16922263513483,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0028,m3082-fresh-panel-0028,m3082_fresh_robustness_panel,offtrack_boundary_recovery,offtrack_containment,fresh_curved_boundary_recovery,fresh_boundary_curvature_and_lane_width,True,m3080-measurement-episode-0028,301527,collision_failure,False,False,True,m3080-measurement-episode-0028,28,m3012-executable-workload-0024,m3009-workload-contract-0024,m3009-source-resolution-0012,m3009-profile-binding-0002,m3012-executable-source-spec-0012,m3006-src-0011,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_offtrack_boundary_recovery,parent,T5,ood_drive_loss_proxy|boundary_axis,mapping_window_new_source,active_safety_driver_v1;T5;parent;offtrack_boundary_recovery;fresh_boundary_curvature_and_lane_width;t5_near_boundary_warmup,401651,m3078_deterministic_safety_reflex_fresh,89,False,True,True,False,True,,success_obstacle_pass,9.26648142528554,1.7534683567188274,7.513013068566713,0.0,0.3660087656064659,1.2864207367725216,0.023460667580366135,0.0,,0.0,False,False,71.26766342709126,8.334379661402476,direct_action_clipped,False,89,1.0,1.0724234714936673,0.0,1.0,False,True,-0.027343153879599402,0.0,0.898725997225636,0.05529705435037613,11.679811156326277,1.0,-1.0,7.540356222446313,0.0,0.3876947395468856,-0.031836386770009995,59.587852270764984,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0029,m3082-fresh-panel-0029,m3082_fresh_robustness_panel,offtrack_boundary_recovery,offtrack_containment,fresh_curved_boundary_recovery,fresh_boundary_curvature_and_lane_width,True,m3080-measurement-episode-0029,301528,speed_too_low_noncollision_noncompletion,False,False,True,m3080-measurement-episode-0029,29,m3012-executable-workload-0027,m3009-workload-contract-0027,m3009-source-resolution-0014,m3009-profile-binding-0001,m3012-executable-source-spec-0014,m3006-src-0013,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_offtrack_boundary_recovery,candidate,T5,perception_delay_proxy|curved_boundary_obstacle,decision_minus_32,active_safety_driver_v1;T5;candidate;offtrack_boundary_recovery;fresh_boundary_curvature_and_lane_width;t5_high_speed_close_obstacle,401660,m3078_deterministic_safety_reflex_fresh,23,True,False,False,True,False,obstacle_collision,collision_failure,1.997904169872134,2.1363383860708676,-0.13843421619873353,0.0,0.5172601812080729,0.5345654423618557,0.07595532387495041,0.0,,0.0,False,False,0.09392855904300745,18.68105677620283,direct_action_clipped,False,23,1.0,1.3386365745378577,0.0,1.0,False,False,12.268791300754602,0.21910112359550563,1.4432890448959104,0.04381222277879715,18.350263231007823,0.0,1.0,-12.407225516953336,-0.21910112359550563,-0.9087236025340547,0.03214310109615326,-18.256334671964815,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0030,m3082-fresh-panel-0030,m3082_fresh_robustness_panel,offtrack_boundary_recovery,offtrack_containment,fresh_curved_boundary_recovery,fresh_boundary_curvature_and_lane_width,True,m3080-measurement-episode-0030,301529,success_obstacle_pass,False,False,True,m3080-measurement-episode-0030,30,m3012-executable-workload-0028,m3009-workload-contract-0028,m3009-source-resolution-0014,m3009-profile-binding-0002,m3012-executable-source-spec-0014,m3006-src-0013,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_offtrack_boundary_recovery,parent,T5,perception_delay_proxy|curved_boundary_obstacle,decision_minus_32,active_safety_driver_v1;T5;parent;offtrack_boundary_recovery;fresh_boundary_curvature_and_lane_width;t5_high_speed_close_obstacle,401661,m3078_deterministic_safety_reflex_fresh,62,False,True,True,False,True,,success_obstacle_pass,5.481851781200216,2.1663514030588233,3.315500378141393,0.0,0.2830353652687292,0.8399285066750231,0.02604287676513195,0.0,,0.0,False,False,64.12847840646356,12.57175133927423,direct_action_clipped,False,62,1.0,1.1521387850084612,0.0,1.0,True,False,10.850155474412706,0.0,1.6660837448741304,0.024914879351854324,46.87316671601283,0.0,0.0,-7.534655096271313,0.0,-0.8261552381991073,0.001127997413277626,17.255311690450725,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0031,m3082-fresh-panel-0031,m3082_fresh_robustness_panel,offtrack_boundary_recovery,offtrack_containment,fresh_curved_boundary_recovery,fresh_boundary_curvature_and_lane_width,True,m3080-measurement-episode-0031,301530,success_obstacle_pass,False,False,True,m3080-measurement-episode-0031,31,m3012-executable-workload-0031,m3009-workload-contract-0031,m3009-source-resolution-0016,m3009-profile-binding-0001,m3012-executable-source-spec-0016,m3006-src-0015,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_offtrack_boundary_recovery,candidate,T5,sensor_noise_proxy|brake_fade_or_loss_proxy,reveal_plus_8,active_safety_driver_v1;T5;candidate;offtrack_boundary_recovery;fresh_boundary_curvature_and_lane_width;t5_near_boundary_warmup,401670,m3078_deterministic_safety_reflex_fresh,120,False,True,True,False,True,,success_obstacle_pass,12.66762586994681,2.0476617062852362,10.619964163661574,0.0,0.49527918805601195,1.2439947305645638,0.025943882763385773,0.0,,0.0,False,False,69.30184964930079,6.949868174159977,direct_action_clipped,False,120,1.0,1.1824978033701579,0.0,1.0,True,False,15.063967380782017,0.0,1.4647685189817936,0.020021075382828712,86.93024993551765,0.0,0.0,-4.444003217120443,0.0,-0.22077378841722983,0.00592280738055706,-17.62840028621686,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0032,m3082-fresh-panel-0032,m3082_fresh_robustness_panel,offtrack_boundary_recovery,offtrack_containment,fresh_curved_boundary_recovery,fresh_boundary_curvature_and_lane_width,True,m3080-measurement-episode-0032,301531,speed_too_low_noncollision_noncompletion,False,False,True,m3080-measurement-episode-0032,32,m3012-executable-workload-0032,m3009-workload-contract-0032,m3009-source-resolution-0016,m3009-profile-binding-0002,m3012-executable-source-spec-0016,m3006-src-0015,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_offtrack_boundary_recovery,parent,T5,sensor_noise_proxy|brake_fade_or_loss_proxy,reveal_plus_8,active_safety_driver_v1;T5;parent;offtrack_boundary_recovery;fresh_boundary_curvature_and_lane_width;t5_near_boundary_warmup,401671,m3078_deterministic_safety_reflex_fresh,98,False,True,True,False,True,,success_obstacle_pass,7.679012743373519,1.8497768901591458,5.8292358532143735,0.0,0.6425315142789004,1.04732209482332,0.040067221969366074,0.0,,0.0,False,False,38.77979351703115,7.246019759659317,direct_action_clipped,False,98,1.0,1.158205616839078,0.0,1.0,False,False,8.676383413954936,0.6413043478260869,0.28631329355840723,0.06319375336170197,16.935954290216948,1.0,0.0,-2.847147560740562,-0.6413043478260869,0.7610088012649128,-0.02312653139233589,21.843839226814204,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0033,m3082-fresh-panel-0033,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0001,301500,success_obstacle_pass,False,False,True,m3080-measurement-episode-0001,33,m3012-executable-workload-0001,m3009-workload-contract-0001,m3009-source-resolution-0001,m3009-profile-binding-0001,m3012-executable-source-spec-0001,m3006-src-0000,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,candidate,T4,capability_step_down|late_obstacle_reveal_variant,reveal_plus_8,active_safety_driver_v1;T4;candidate;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_capability_step_temporal,401700,m3078_deterministic_safety_reflex_fresh,164,False,True,True,False,True,,success_obstacle_pass,17.757195515340495,1.4846540409907054,16.27254147434979,0.0,0.5683549276790326,1.7584385169577896,0.011941597796976566,0.0,,0.0,False,False,49.70710058953614,5.453028224445356,direct_action_clipped,False,164,1.0,1.0705143438606728,0.0,1.0,True,False,20.296686757143856,0.0,1.8918321180102506,0.013254091143608093,78.642250895919,0.0,0.0,-4.024145282794066,0.0,-0.133393601052461,-0.001312493346631527,-28.935150306382866,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0034,m3082-fresh-panel-0034,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0002,301501,speed_too_low_noncollision_noncompletion,False,False,True,m3080-measurement-episode-0002,34,m3012-executable-workload-0002,m3009-workload-contract-0002,m3009-source-resolution-0001,m3009-profile-binding-0002,m3012-executable-source-spec-0001,m3006-src-0000,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,parent,T4,capability_step_down|late_obstacle_reveal_variant,reveal_plus_8,active_safety_driver_v1;T4;parent;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_capability_step_temporal,401701,m3078_deterministic_safety_reflex_fresh,130,False,True,True,False,True,,success_obstacle_pass,10.67202403414012,1.7411970588659822,8.930826975274138,0.0,0.5814209447331465,1.4616586189451424,0.016770821064710617,0.0,,0.0,False,False,74.56966423197724,5.950611604456699,direct_action_clipped,False,130,1.0,1.0803108994777386,0.0,1.0,False,False,28.02406065522729,0.10493827160493827,1.0667621438765422,0.0321514867246151,73.5288659724002,1.0,0.0,-19.09323367995315,-0.10493827160493827,0.39489647506860015,-0.01538066565990448,1.0407982595770449,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
