pair_id,role_family,dynamics_axis,stress_family,seed_index,seed,source_execution_row_id,candidate_execution_row_id,source_checkpoint,candidate_checkpoint,source_checkpoint_hash,candidate_checkpoint_hash,source_steps_executed,candidate_steps_executed,candidate_minus_source_minimum_obstacle_clearance_m,candidate_minus_source_minimum_road_margin_m,candidate_minus_source_final_road_margin_m,candidate_minus_source_final_speed_mps,candidate_minus_source_max_abs_yaw_rate,candidate_minus_source_max_abs_y,candidate_minus_source_throttle_brake_conflict_proxy,candidate_minus_source_mean_throttle,candidate_minus_source_mean_brake,candidate_minus_source_mean_action_l1,candidate_minus_source_command_response_proxy,mean_action_delta_l1,paired_row_complete,finite_delta,diagnostic_only,ranking_admissible,winner_selected,success_rate_verdict_computed,claim_scope,forbidden_interpretation
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266100,drift_required_recovery,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,0,266100,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266100_source,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266100_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,-0.0009950563094438536,0.0023498153298042723,0.0023498153298042723,-0.0020256542631176266,-0.0006417418486269755,-0.002346122599182987,0.0,0.0,0.0,0.0002772524952888711,0.001235995433221504,0.0002772544821103562,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266101,drift_required_recovery,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,1,266101,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266101_source,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266101_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,-0.0016810612426874094,0.0029345166154985947,0.0029345166154985947,-0.002590440906850233,-0.0006838758673060608,-0.0029300141158987714,0.0,0.0,0.0,0.00034692659974089324,0.001595030357428584,0.000346926848093676,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266102,drift_required_recovery,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,2,266102,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266102_source,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266102_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,-0.0010588983520780637,0.0026526377564564108,0.0026526377564564108,-0.0015568113374890835,0.0,-0.0026452345797585153,0.0,0.0,0.0,0.0003152534365654658,0.0007701369856238927,0.0003152502079804738,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266103,drift_required_recovery,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,3,266103,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266103_source,m2784_pair_drift_required_recovery_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_266103_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,-0.0011036076850219345,0.0024937120456431927,0.0024937120456431927,-0.002161598481269955,-0.0008484511115962046,-0.0024898232206989057,0.0,0.0,0.0,0.0003018625080586368,0.0012754517532060916,0.0003018672267596223,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265100,stable_aes,fresh_fault_delay_noise,held_actuator_history_stress,0,265100,m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265100_source,m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265100_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,-0.0004683126272144733,0.0024710154195854983,0.0024710154195854983,-0.002027311506588081,-0.0002797171285483513,-0.0024710061164077146,0.0,0.0,0.0,0.0003086119890213235,0.0012331184060445644,0.0003086162110170025,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265101,stable_aes,fresh_fault_delay_noise,held_actuator_history_stress,1,265101,m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265101_source,m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265101_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,-3.290854997395343e-05,0.002830759696294205,0.002830759696294205,-0.0024963420670118808,-0.0004114316444240318,-0.0028308034259119097,0.0,0.0,0.0,0.0003117099404335022,0.0015508985346608384,0.00031170149644214423,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265102,stable_aes,fresh_fault_delay_noise,held_actuator_history_stress,2,265102,m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265102_source,m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265102_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0003528224902016319,0.002447904197562245,0.002447904197562245,-0.002214870690030457,-0.00020063285301896716,-0.002447970594108284,0.0,0.0,0.0,0.0003074266016482863,0.0013550174367722434,0.000307425856590271,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265103,stable_aes,fresh_fault_delay_noise,held_actuator_history_stress,3,265103,m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265103_source,m2784_pair_stable_aes_fresh_fault_delay_noise_held_actuator_history_stress_seed_265103_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,-0.0004932181107122346,0.002507069575277132,0.002507069575277132,-0.0019485041823008586,-0.0004285447694163391,-0.002507065337350678,0.0,0.0,0.0,0.00030636712908749253,0.001171260885236336,0.00030636489391326166,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_previous_command_history_stress_seed_265100,stable_aes,fresh_fault_delay_noise,previous_command_history_stress,0,265100,m2784_pair_stable_aes_fresh_fault_delay_noise_previous_command_history_stress_seed_265100_source,m2784_pair_stable_aes_fresh_fault_delay_noise_previous_command_history_stress_seed_265100_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,-0.0004005557364106238,0.002334859839793424,0.002334859839793424,-0.001984875548568965,-0.0002121927475214891,-0.002334850415817158,0.0,0.0,0.0,0.00030200183391571045,0.0012043254696436634,0.00030200506250062836,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_previous_command_history_stress_seed_265101,stable_aes,fresh_fault_delay_noise,previous_command_history_stress,1,265101,m2784_pair_stable_aes_fresh_fault_delay_noise_previous_command_history_stress_seed_265101_source,m2784_pair_stable_aes_fresh_fault_delay_noise_previous_command_history_stress_seed_265101_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,3.0104173957212765e-05,0.0027226359268270883,0.0027226359268270883,-0.0024510046808989827,-0.0003752057448360713,-0.00272268013631205,0.0,0.0,0.0,0.00030606985092163086,0.001521985121132552,0.0003060723344484965,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_previous_command_history_stress_seed_265102,stable_aes,fresh_fault_delay_noise,previous_command_history_stress,2,265102,m2784_pair_stable_aes_fresh_fault_delay_noise_previous_command_history_stress_seed_265102_source,m2784_pair_stable_aes_fresh_fault_delay_noise_previous_command_history_stress_seed_265102_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0003983108247780365,0.0023402653129376283,0.0023402653129376283,-0.0021731197246808165,-0.00040439868913666466,-0.002340332334295425,0.0,0.0,0.0,0.00030170008540153503,0.0013286458402417267,0.0003016995886961915,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_previous_command_history_stress_seed_265103,stable_aes,fresh_fault_delay_noise,previous_command_history_stress,3,265103,m2784_pair_stable_aes_fresh_fault_delay_noise_previous_command_history_stress_seed_265103_source,m2784_pair_stable_aes_fresh_fault_delay_noise_previous_command_history_stress_seed_265103_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,-0.00043938941805699017,0.0024428209936933065,0.0024428209936933065,-0.0019443494131468064,-0.00037756576075348436,-0.002442816675714443,0.0,0.0,0.0,0.00030415579676634774,0.0011651771798097954,0.0003041520714759753,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265100,stable_aes,fresh_fault_delay_noise,recurrent_hidden_reset_stress,0,265100,m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265100_source,m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265100_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,-0.0004005557364106238,0.002334859839793424,0.002334859839793424,-0.001984875548568965,-0.0002121927475214891,-0.002334850415817158,0.0,0.0,0.0,0.00030200183391571045,0.0012043254696436634,0.00030200506250062836,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265101,stable_aes,fresh_fault_delay_noise,recurrent_hidden_reset_stress,1,265101,m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265101_source,m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265101_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,3.0104173957212765e-05,0.0027226359268270883,0.0027226359268270883,-0.0024510046808989827,-0.0003752057448360713,-0.00272268013631205,0.0,0.0,0.0,0.00030606985092163086,0.001521985121132552,0.0003060723344484965,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265102,stable_aes,fresh_fault_delay_noise,recurrent_hidden_reset_stress,2,265102,m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265102_source,m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265102_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0003983108247780365,0.0023402653129376283,0.0023402653129376283,-0.0021731197246808165,-0.00040439868913666466,-0.002340332334295425,0.0,0.0,0.0,0.00030170008540153503,0.0013286458402417267,0.0003016995886961915,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265103,stable_aes,fresh_fault_delay_noise,recurrent_hidden_reset_stress,3,265103,m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265103_source,m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265103_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,-0.00043938941805699017,0.0024428209936933065,0.0024428209936933065,-0.0019443494131468064,-0.00037756576075348436,-0.002442816675714443,0.0,0.0,0.0,0.00030415579676634774,0.0011651771798097954,0.0003041520714759753,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265100,stable_aes,fresh_nominal_or_role_default,held_actuator_history_stress,0,265100,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265100_source,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265100_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,7.181099522135526e-05,0.0028533666777388333,0.0028533666777388333,-0.002474760222646477,-0.00045646023383238976,-0.002853317584880166,0.0,0.0,0.0,0.000316043943166755,0.0015275918836845648,0.00031604344646137444,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265101,stable_aes,fresh_nominal_or_role_default,held_actuator_history_stress,1,265101,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265101_source,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265101_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.00010311631657167197,0.0026369164575696935,0.0026369164575696935,-0.002359266170788965,-0.00015927561824435887,-0.0026369638881389434,0.0,0.0,0.0,0.00031338632106781006,0.0014556194075243667,0.00031338284413018336,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265102,stable_aes,fresh_nominal_or_role_default,held_actuator_history_stress,2,265102,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265102_source,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265102_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0006829496257374501,0.0025885201990138995,0.0025885201990138995,-0.0024433487844316426,-0.00025950247785599956,-0.0025886247579207655,0.0,0.0,0.0,0.00031469613313672706,0.00150901139234616,0.000314699361721682,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265103,stable_aes,fresh_nominal_or_role_default,held_actuator_history_stress,3,265103,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265103_source,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265103_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,-4.200201095638789e-05,0.002756105343884041,0.002756105343884041,-0.0024195789502763354,-0.00019867047237309698,-0.0027560878900012575,0.0,0.0,0.0,0.00031300410628309905,0.001487992658418591,0.0003130013744036357,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265100,stable_aes,fresh_nominal_or_role_default,previous_command_history_stress,0,265100,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265100_source,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265100_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.00014556372120821948,0.0026760284670612755,0.0026760284670612755,-0.002399017478123433,-0.00039614013292654793,-0.002675979182557242,0.0,0.0,0.0,0.0003094412386417389,0.0014829759633139261,0.00030944471557932857,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
