pair_id,execution_row_id,checkpoint_subject,checkpoint_path,checkpoint_hash,model_state_hash,role_family,dynamics_axis,stress_family,seed_index,seed,source_curriculum_row_id,fixture_id,stress_preparation,warmup_step_count,horizon_steps,steps_executed,observation_shape,action_shape,reset_run,policy_action_run,backend_step_run,closed_loop_rollout_run,finite_observation,finite_action,action_within_bounds,backend_terminated,backend_truncated,backend_status,minimum_obstacle_clearance_m,minimum_road_margin_m,final_road_margin_m,collision_diagnostic,road_departure_diagnostic,final_speed_mps,max_abs_yaw_rate,max_abs_y,mean_throttle,mean_brake,throttle_brake_conflict_proxy,max_abs_steer,mean_abs_steer,mean_action_l1,command_response_proxy,actor_visible_label,hidden_or_oracle_actor_inputs_required,ordinary_denominator_allowed,mitigation_reference,diagnostic_only,ranking_admissible,winner_selected,claim_scope,forbidden_interpretation
m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265103,m2784_pair_stable_aes_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_265103_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,stable_aes,fresh_fault_delay_noise,recurrent_hidden_reset_stress,3,265103,m2779_curriculum_recurrent_hidden_reset_stress_stable_aes_fresh_fault_delay_noise,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_fault_delay_noise,reset_actor_state_before_action,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,6.204491216796926,-0.09849058128068044,-0.09849058128068044,False,True,2.387022148345867,0.4831305225130826,2.179653517876455,0.0,1.0,0.0,0.9775431156158447,0.871950276196003,0.9573167592287064,4.270781565852962,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265100,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265100_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,stable_aes,fresh_nominal_or_role_default,held_actuator_history_stress,0,265100,m2779_curriculum_held_actuator_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,one_warmup_step_held_actuator_history,1,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.926380561330266,-0.8367950250204856,-0.8367950250204856,False,True,1.233675197148573,0.6221617959186908,2.9892023287652005,0.0,1.0,0.0,0.9756906628608704,0.8750124916434288,0.9583374932408333,4.986919020723666,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265100,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265100_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,stable_aes,fresh_nominal_or_role_default,held_actuator_history_stress,0,265100,m2779_curriculum_held_actuator_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,one_warmup_step_held_actuator_history,1,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.926452372325487,-0.8339416583427468,-0.8339416583427468,False,True,1.2312004369259266,0.6217053356848584,2.9863490111803204,0.0,1.0,0.0,0.9759889841079712,0.8759606219828129,0.958653537184,4.98844661260735,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265101,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265101_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,stable_aes,fresh_nominal_or_role_default,held_actuator_history_stress,1,265101,m2779_curriculum_held_actuator_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,one_warmup_step_held_actuator_history,1,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.360669123015493,-0.8627541781308761,-0.8627541781308761,False,True,1.476270273950333,0.623568599449901,2.9122637536983804,0.0,1.0,0.0,0.9764594435691833,0.878121979534626,0.9593739926815033,4.953209252195926,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265101,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265101_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,stable_aes,fresh_nominal_or_role_default,held_actuator_history_stress,1,265101,m2779_curriculum_held_actuator_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,one_warmup_step_held_actuator_history,1,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.360772239332064,-0.8601172616733064,-0.8601172616733064,False,True,1.473911007779544,0.6234093238316566,2.9096267898102415,0.0,1.0,0.0,0.976748526096344,0.8790621280670166,0.9596873790025711,4.95466487160345,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265102,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265102_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,stable_aes,fresh_nominal_or_role_default,held_actuator_history_stress,2,265102,m2779_curriculum_held_actuator_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_nominal,one_warmup_step_held_actuator_history,1,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.349178577660574,-0.5346052887869295,-0.5346052887869295,False,True,0.9895299643518957,0.690239099831814,2.740339142621702,0.0,1.0,0.0,0.9763180017471313,0.8841777555644512,0.9613925851881504,4.868979215480812,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265102,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265102_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,stable_aes,fresh_nominal_or_role_default,held_actuator_history_stress,2,265102,m2779_curriculum_held_actuator_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_nominal,one_warmup_step_held_actuator_history,1,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.349861527286311,-0.5320167685879156,-0.5320167685879156,False,True,0.987086615567464,0.689979597353958,2.7377505178637813,0.0,1.0,0.0,0.9766087532043457,0.8851218536496163,0.9617072813212871,4.870488226873158,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265103,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265103_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,stable_aes,fresh_nominal_or_role_default,held_actuator_history_stress,3,265103,m2779_curriculum_held_actuator_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_nominal,one_warmup_step_held_actuator_history,1,80,80,72,3,True,True,True,True,True,True,True,False,False,running,7.350528520124215,-0.4925270264898911,-0.4925270264898911,False,True,1.2768136781655197,0.5969471151186785,2.5737165185129323,0.0,1.0,0.0,0.9762967824935913,0.8763490281999111,0.9587830074131489,5.01751434234704,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265103,m2784_pair_stable_aes_fresh_nominal_or_role_default_held_actuator_history_stress_seed_265103_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,stable_aes,fresh_nominal_or_role_default,held_actuator_history_stress,3,265103,m2779_curriculum_held_actuator_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_nominal,one_warmup_step_held_actuator_history,1,80,80,72,3,True,True,True,True,True,True,True,False,False,running,7.350486518113259,-0.48977092114600707,-0.48977092114600707,False,True,1.2743940992152434,0.5967484446463054,2.570960430622931,0.0,1.0,0.0,0.9765878319740295,0.877288032323122,0.959096011519432,5.0190023350054584,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265100,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265100_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,stable_aes,fresh_nominal_or_role_default,previous_command_history_stress,0,265100,m2779_curriculum_previous_command_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,10.085259288902982,-0.7589607192338916,-0.7589607192338916,False,True,1.2137862681683378,0.6205449242311624,2.911380268379335,0.0,1.0,0.0,0.9769978523254395,0.8785417765378952,0.9595139294862747,4.9868708635052075,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265100,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265100_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,stable_aes,fresh_nominal_or_role_default,previous_command_history_stress,0,265100,m2779_curriculum_previous_command_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,10.08540485262419,-0.7562846907668304,-0.7562846907668304,False,True,1.2113872506902144,0.6201487840982358,2.908704289196778,0.0,1.0,0.0,0.9772803783416748,0.8794701106846332,0.9598233707249164,4.988353839468521,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265101,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265101_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,stable_aes,fresh_nominal_or_role_default,previous_command_history_stress,1,265101,m2779_curriculum_previous_command_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.524520790642617,-0.8054293894241282,-0.8054293894241282,False,True,1.4637293733705912,0.6221711493865095,2.854926949866676,0.0,1.0,0.0,0.9774165749549866,0.88100266456604,0.9603342182934285,4.9442181557245695,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265101,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265101_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,stable_aes,fresh_nominal_or_role_default,previous_command_history_stress,1,265101,m2779_curriculum_previous_command_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.52467780481542,-0.8028942154711243,-0.8028942154711243,False,True,1.4614105549452046,0.6217588732585702,2.852391728184732,0.0,1.0,0.0,0.9776940941810608,0.8819263741374016,0.9606421262025833,4.945648816112258,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265102,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265102_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,stable_aes,fresh_nominal_or_role_default,previous_command_history_stress,2,265102,m2779_curriculum_previous_command_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.50182027319859,-0.46227478074992323,-0.46227478074992323,False,True,0.9711847234503759,0.6873749820945599,2.6679928129566477,0.0,1.0,0.0,0.9773572683334351,0.887276591360569,0.9624255314469338,4.866654356778939,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265102,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265102_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,stable_aes,fresh_nominal_or_role_default,previous_command_history_stress,2,265102,m2779_curriculum_previous_command_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.502552063483238,-0.4598526028135703,-0.4598526028135703,False,True,0.9688118582985822,0.687158761196608,2.665570530713064,0.0,1.0,0.0,0.9776355028152466,0.8882040321826935,0.9627346761524678,4.868120904084317,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265103,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265103_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,stable_aes,fresh_nominal_or_role_default,previous_command_history_stress,3,265103,m2779_curriculum_previous_command_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,7.512474148603645,-0.44727286085709217,-0.44727286085709217,False,True,1.267539686845591,0.5958820572082427,2.528466767634374,0.0,1.0,0.0,0.977169394493103,0.8789258599281311,0.9596419498324394,5.001990537128137,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265103,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265103_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,stable_aes,fresh_nominal_or_role_default,previous_command_history_stress,3,265103,m2779_curriculum_previous_command_history_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_nominal,zero_previous_command_history,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,7.512492692555555,-0.44460539432247437,-0.44460539432247437,False,True,1.265153602519318,0.5953751048691645,2.5257993186476173,0.0,1.0,0.0,0.977449893951416,0.8798513635993004,0.959950453042984,5.003458394290915,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265100,m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265100_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,stable_aes,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,0,265100,m2779_curriculum_recurrent_hidden_reset_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,reset_actor_state_before_action,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,10.085259288902982,-0.7589607192338916,-0.7589607192338916,False,True,1.2137862681683378,0.6205449242311624,2.911380268379335,0.0,1.0,0.0,0.9769978523254395,0.8785417765378952,0.9595139294862747,4.9868708635052075,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265100,m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265100_candidate,candidate,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,38cdca17cf4c3936adb0f545be8714ffe431f8574625419455d2acb4b5d3eeae,stable_aes,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,0,265100,m2779_curriculum_recurrent_hidden_reset_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,reset_actor_state_before_action,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,10.08540485262419,-0.7562846907668304,-0.7562846907668304,False,True,1.2113872506902144,0.6201487840982358,2.908704289196778,0.0,1.0,0.0,0.9772803783416748,0.8794701106846332,0.9598233707249164,4.988353839468521,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265101,m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265101_source,source,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,de902e8fe83a0904c8c59fcf1ef60e264e1cfaf9524ef1934e629a594da8379c,stable_aes,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,1,265101,m2779_curriculum_recurrent_hidden_reset_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,reset_actor_state_before_action,0,80,80,72,3,True,True,True,True,True,True,True,False,False,running,9.524520790642617,-0.8054293894241282,-0.8054293894241282,False,True,1.4637293733705912,0.6221711493865095,2.854926949866676,0.0,1.0,0.0,0.9774165749549866,0.88100266456604,0.9603342182934285,4.9442181557245695,False,False,True,False,True,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
