task_source_id,candidate_id,candidate_set_id,branch_id,panel_task_family,source_split,source_kind,source_edge,window_tag,source_reference,task_role_semantics,obstacle_distance_band,road_width_band,curvature_band,dynamics_band,initial_speed_band,same_current_constraint,history_intervention_candidate,warmup_mode,warmup_duration_seconds,obstacle_reveal_delay_seconds,recent_window_seconds,older_history_offset_seconds,diagnostic_delay_seconds,terminal_margin_bucket,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,eval_seed,source_error_type,source_error_message,warmup_gate_repaired,warmup_gate_repair_reason,original_warmup_gate_enabled,original_warmup_gate_max_active_steps,repaired_warmup_gate_enabled,repaired_warmup_gate_max_active_steps,obstacle_filter_repaired,obstacle_filter_repair_reason,scenario_filter_feasible_before,scenario_filter_feasible_after,original_obstacle_distance_range,original_obstacle_half_width_range,original_obstacle_max_threshold_score,repaired_obstacle_distance_range,repaired_obstacle_half_width_range,repaired_obstacle_max_threshold_score,scenario_filter_candidate_label,scenario_filter_candidate_score,scenario_filter_candidate_distance,scenario_filter_candidate_half_width
m2063-osd-osd_v0_0056_t2,osd_v0_0056_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|nominal_mu|nominal,m2060_t2_008,osd_v0_0056_t2,same_current_same_recent_window_different_older_history,early,nominal,high,nominal_mu,nominal,true,true,none,0.0,0.0,1.0,3.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,206656,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,52.000000:70.000000,0.450000:1.050000,0.25,7.583333:7.583333,0.473810:0.473810,0.25,drift_required,0.0016994145278041296,7.583333333333334,0.47380952380952385
m2063-osd-osd_v0_0057_t2,osd_v0_0057_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|low_mu|high,m2060_t2_009,osd_v0_0057_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,low_mu,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,206657,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,34.000000:52.000000,0.450000:1.050000,0.25,21.847222:21.847222,0.911905:0.911905,0.25,aes_feasible,0.0003132188235958015,21.847222222222225,0.911904761904762
m2063-osd-osd_v0_0058_t2,osd_v0_0058_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|mixed_mu|low,m2060_t2_010,osd_v0_0058_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,mixed_mu,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,206658,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,18.000000:36.000000,0.450000:1.050000,0.25,8.131944:8.131944,0.364286:0.364286,0.25,unavoidable,0.0022898848952951785,8.131944444444445,0.3642857142857143
m2063-osd-osd_v0_0059_t2,osd_v0_0059_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|actuator_delay|nominal,m2060_t2_011,osd_v0_0059_t2,same_current_same_recent_window_different_older_history,early,nominal,high,actuator_delay,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,206659,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,52.000000:70.000000,0.450000:1.050000,0.25,8.131944:8.131944,0.638095:0.638095,0.25,drift_required,0.0036021112857351108,8.131944444444445,0.6380952380952382
m2063-osd-osd_v0_0060_t2,osd_v0_0060_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|nominal_mu|high,m2060_t2_012,osd_v0_0060_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,nominal_mu,high,true,true,none,0.0,0.0,0.25,2.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,206660,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,34.000000:52.000000,0.450000:1.050000,0.25,14.715278:14.715278,0.200000:0.200000,0.25,aes_feasible,0.0003912928040358413,14.715277777777779,0.2
m2063-osd-osd_v0_0061_t2,osd_v0_0061_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|low_mu|low,m2060_t2_013,osd_v0_0061_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,low_mu,low,true,true,none,0.0,0.0,0.5,2.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,206661,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,18.000000:36.000000,0.450000:1.050000,0.25,5.937500:5.937500,0.200000:0.200000,0.25,unavoidable,0.010653181452350913,5.9375,0.2
m2063-osd-osd_v0_0062_t2,osd_v0_0062_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|mixed_mu|nominal,m2060_t2_014,osd_v0_0062_t2,same_current_same_recent_window_different_older_history,early,nominal,high,mixed_mu,nominal,true,true,none,0.0,0.0,1.0,2.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,206662,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,52.000000:70.000000,0.450000:1.050000,0.25,8.131944:8.131944,0.638095:0.638095,0.25,drift_required,0.0036021112857353523,8.131944444444445,0.6380952380952382
m2063-osd-osd_v0_0063_t2,osd_v0_0063_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|actuator_delay|high,m2060_t2_015,osd_v0_0063_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,actuator_delay,high,true,true,none,0.0,0.0,0.25,3.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,206663,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,34.000000:52.000000,0.450000:1.050000,0.25,18.006944:18.006944,0.227381:0.227381,0.25,drift_required,8.32904284606804e-05,18.006944444444446,0.2273809523809524
m2063-osd-osd_v0_0064_t2,osd_v0_0064_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|nominal_mu|low,m2060_t2_016,osd_v0_0064_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,nominal_mu,low,true,true,none,0.0,0.0,0.5,3.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,206664,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter;threshold_score_relaxed_to_1p0,False,True,18.000000:36.000000,0.450000:1.050000,0.25,4.291667:4.291667,0.200000:0.200000,1.0,unavoidable,0.3114026169126689,4.291666666666667,0.2
m2063-osd-osd_v0_0065_t2,osd_v0_0065_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|low_mu|nominal,m2060_t2_017,osd_v0_0065_t2,same_current_same_recent_window_different_older_history,early,nominal,high,low_mu,nominal,true,true,none,0.0,0.0,1.0,3.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,206665,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,52.000000:70.000000,0.450000:1.050000,0.25,8.131944:8.131944,0.638095:0.638095,0.25,drift_required,0.0036021112857358355,8.131944444444445,0.6380952380952382
m2063-osd-osd_v0_0066_t2,osd_v0_0066_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|mixed_mu|high,m2060_t2_018,osd_v0_0066_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,mixed_mu,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,206666,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,34.000000:52.000000,0.450000:1.050000,0.25,18.555556:18.555556,0.555952:0.555952,0.25,aes_feasible,0.00018043056134906492,18.555555555555557,0.555952380952381
m2063-osd-osd_v0_0067_t2,osd_v0_0067_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|actuator_delay|low,m2060_t2_019,osd_v0_0067_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,actuator_delay,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,206667,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,18.000000:36.000000,0.450000:1.050000,0.25,7.034722:7.034722,0.364286:0.364286,0.25,drift_required,0.0011096462226148009,7.034722222222223,0.3642857142857143
m2063-osd-osd_v0_0068_t2,osd_v0_0068_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|nominal_mu|nominal,m2060_t2_020,osd_v0_0068_t2,same_current_same_recent_window_different_older_history,early,nominal,high,nominal_mu,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,206668,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,52.000000:70.000000,0.450000:1.050000,0.25,8.131944:8.131944,0.692857:0.692857,0.25,unavoidable,0.0010152252108436518,8.131944444444445,0.692857142857143
m2063-osd-osd_v0_0069_t2,osd_v0_0069_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|low_mu|high,m2060_t2_021,osd_v0_0069_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,low_mu,high,true,true,none,0.0,0.0,0.25,2.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,206669,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,34.000000:52.000000,0.450000:1.050000,0.25,19.104167:19.104167,0.610714:0.610714,0.25,aes_feasible,0.0001880965608308078,19.104166666666668,0.6107142857142858
m2063-osd-osd_v0_0070_t2,osd_v0_0070_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|mixed_mu|low,m2060_t2_022,osd_v0_0070_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,mixed_mu,low,true,true,none,0.0,0.0,0.5,2.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,206670,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,18.000000:36.000000,0.450000:1.050000,0.25,5.388889:5.388889,0.200000:0.200000,0.25,unavoidable,0.10933277703610395,5.388888888888889,0.2
m2063-osd-osd_v0_0071_t2,osd_v0_0071_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|actuator_delay|nominal,m2060_t2_023,osd_v0_0071_t2,same_current_same_recent_window_different_older_history,early,nominal,high,actuator_delay,nominal,true,true,none,0.0,0.0,1.0,2.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,206671,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,52.000000:70.000000,0.450000:1.050000,0.25,7.583333:7.583333,0.583333:0.583333,0.25,unavoidable,0.003462347520501011,7.583333333333334,0.5833333333333334
m2063-osd-osd_v0_0072_t2,osd_v0_0072_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|nominal_mu|high,m2060_t2_024,osd_v0_0072_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,nominal_mu,high,true,true,none,0.0,0.0,0.25,3.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,206672,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,34.000000:52.000000,0.450000:1.050000,0.25,11.972222:11.972222,1.048810:1.048810,0.25,drift_required,8.432608855172105e-06,11.972222222222223,1.0488095238095239
m2063-osd-osd_v0_0073_t2,osd_v0_0073_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|low_mu|low,m2060_t2_025,osd_v0_0073_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,low_mu,low,true,true,none,0.0,0.0,0.5,3.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,206673,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,18.000000:36.000000,0.450000:1.050000,0.25,7.034722:7.034722,0.309524:0.309524,0.25,unavoidable,0.0037052483601508206,7.034722222222223,0.30952380952380953
m2063-osd-osd_v0_0074_t2,osd_v0_0074_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|mixed_mu|nominal,m2060_t2_026,osd_v0_0074_t2,same_current_same_recent_window_different_older_history,early,nominal,high,mixed_mu,nominal,true,true,none,0.0,0.0,1.0,3.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,206674,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,52.000000:70.000000,0.450000:1.050000,0.25,5.937500:5.937500,0.200000:0.200000,0.25,unavoidable,0.026261303599957198,5.9375,0.2
m2063-osd-osd_v0_0075_t2,osd_v0_0075_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|actuator_delay|high,m2060_t2_027,osd_v0_0075_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,actuator_delay,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,206675,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,34.000000:52.000000,0.450000:1.050000,0.25,13.069444:13.069444,0.282143:0.282143,0.25,drift_required,0.0003855722147939303,13.069444444444446,0.28214285714285714
m2063-osd-osd_v0_0076_t2,osd_v0_0076_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|nominal_mu|low,m2060_t2_028,osd_v0_0076_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,nominal_mu,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,206676,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,18.000000:36.000000,0.450000:1.050000,0.25,7.034722:7.034722,0.446429:0.446429,0.25,unavoidable,0.0033413430753353396,7.034722222222223,0.4464285714285715
m2063-osd-osd_v0_0077_t2,osd_v0_0077_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|low_mu|nominal,m2060_t2_029,osd_v0_0077_t2,same_current_same_recent_window_different_older_history,early,nominal,high,low_mu,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,206677,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,52.000000:70.000000,0.450000:1.050000,0.25,8.131944:8.131944,0.638095:0.638095,0.25,drift_required,0.003602111285735715,8.131944444444445,0.6380952380952382
m2063-osd-osd_v0_0078_t2,osd_v0_0078_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|mixed_mu|high,m2060_t2_030,osd_v0_0078_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,mixed_mu,high,true,true,none,0.0,0.0,0.25,2.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,206678,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,34.000000:52.000000,0.450000:1.050000,0.25,19.104167:19.104167,0.309524:0.309524,0.25,drift_required,0.00021039093605332683,19.104166666666668,0.30952380952380953
m2063-osd-osd_v0_0079_t2,osd_v0_0079_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|actuator_delay|low,m2060_t2_031,osd_v0_0079_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,actuator_delay,low,true,true,none,0.0,0.0,0.5,2.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,206679,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter;threshold_score_relaxed_to_1p0,False,True,18.000000:36.000000,0.450000:1.050000,0.25,3.743056:3.743056,0.200000:0.200000,1.0,unavoidable,0.4038145979215759,3.743055555555556,0.2
m2063-osd-osd_v0_0080_t2,osd_v0_0080_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|nominal_mu|nominal,m2060_t2_032,osd_v0_0080_t2,same_current_same_recent_window_different_older_history,early,nominal,high,nominal_mu,nominal,true,true,none,0.0,0.0,1.0,2.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,206680,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,52.000000:70.000000,0.450000:1.050000,0.25,7.034722:7.034722,0.419048:0.419048,0.25,unavoidable,0.0014843858310835416,7.034722222222223,0.4190476190476191
m2063-osd-osd_v0_0081_t2,osd_v0_0081_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|low_mu|high,m2060_t2_033,osd_v0_0081_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,low_mu,high,true,true,none,0.0,0.0,0.25,3.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,206681,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,34.000000:52.000000,0.450000:1.050000,0.25,16.361111:16.361111,1.130952:1.130952,0.25,unavoidable,5.807740613872914e-05,16.361111111111114,1.1309523809523812
m2063-osd-osd_v0_0082_t2,osd_v0_0082_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|mixed_mu|low,m2060_t2_034,osd_v0_0082_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,mixed_mu,low,true,true,none,0.0,0.0,0.5,3.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,206682,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,18.000000:36.000000,0.450000:1.050000,0.25,9.777778:9.777778,1.158333:1.158333,0.25,unavoidable,0.0009207556667086479,9.777777777777779,1.1583333333333334
m2063-osd-osd_v0_0083_t2,osd_v0_0083_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|actuator_delay|nominal,m2060_t2_035,osd_v0_0083_t2,same_current_same_recent_window_different_older_history,early,nominal,high,actuator_delay,nominal,true,true,none,0.0,0.0,1.0,3.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,206683,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,52.000000:70.000000,0.450000:1.050000,0.25,7.583333:7.583333,0.501190:0.501190,0.25,drift_required,0.0013840496745980303,7.583333333333334,0.5011904761904762
m2063-osd-osd_v0_0084_t2,osd_v0_0084_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|nominal_mu|high,m2060_t2_036,osd_v0_0084_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,nominal_mu,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,206684,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,34.000000:52.000000,0.450000:1.050000,0.25,19.104167:19.104167,0.720238:0.720238,0.25,drift_required,1.4189744024165577e-05,19.104166666666668,0.7202380952380953
m2063-osd-osd_v0_0085_t2,osd_v0_0085_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|low_mu|low,m2060_t2_037,osd_v0_0085_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,low_mu,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,206685,ValueError,warmup_gate max_active_steps must be positive,True,warmup_mode_none_disables_gate;disabled_warmup_positive_default,True,0,False,64,True,retarget_to_nearest_accepted_filter,False,True,18.000000:36.000000,0.450000:1.050000,0.25,7.034722:7.034722,0.501190:0.501190,0.25,unavoidable,0.0012280036046717505,7.034722222222223,0.5011904761904762
