repair_smoke_row_id,source_row_id,candidate_config_id,candidate_config_hash,protected_group,row_role,failure_surface,scenario_role,seed,subject_id,fixture_id,seed_panel_id,source_artifact,source_only_backend_step_run,policy_action_run,open_loop_action_rollout_run,repair_training_started,checkpoint_path,actor_contract_id,observation_shape,action_shape,actor_encoder,action_horizon,actor_input_leak_flags,hidden_or_oracle_actor_inputs_required,controller_mode_used,mu_enter_actor_input,minimum_road_margin_m,current_minimum_road_margin_m,road_margin_delta_m,road_departure_event,current_road_departure_event,road_departure_delta,collision_event,current_collision_event,collision_regressed,minimum_obstacle_clearance_m,current_minimum_obstacle_clearance_m,severity_proxy,current_severity_proxy,severity_delta,simultaneous_throttle_brake_fraction,current_simultaneous_throttle_brake_fraction,command_conflict_delta,candidate_road_boundary_penalty,candidate_mitigation_penalty,candidate_command_conflict_penalty,candidate_total_penalty,protected_row_matched,repair_smoke_status,diagnostic_only_no_ranking_claim,success_rate_field_emitted,ranking_or_winner_field_emitted,claim_scope,forbidden_interpretation,source_checkpoint_path,repaired_checkpoint_path,repair_execution_started,repaired_checkpoint_written
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_unavoidable_mitigation_seed_254303,m2523_m1154_policy_actor_unavoidable_mitigation_seed_254303,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,mitigation_primary,primary_protected,collision_road_departure_and_command_conflict,unavoidable_mitigation,254303,m1154_policy_actor,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254303,m2523_unavoidable_mitigation_seed_254303,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.0165171832369029,-2.074135921717621,3.090653104954524,False,True,-1,True,True,False,-1.0036724819427976,-0.8590432620419216,2.6495695122447875,5.2846507839390355,-2.635081271694248,0.0,1.0,-1.0,0.0,1.3247847561223938,0.0,1.3247847561223938,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_m1154_policy_actor_unavoidable_mitigation_seed_254304,m2523_m1154_policy_actor_unavoidable_mitigation_seed_254304,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,mitigation_primary,primary_protected,collision_road_departure_and_command_conflict,unavoidable_mitigation,254304,m1154_policy_actor,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254304,m2523_unavoidable_mitigation_seed_254304,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,True,False,True,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.7312444038989803,-2.802054337727328,4.533298741626308,False,True,-1,True,True,False,-0.7251229879481509,-1.4765092764751193,1.800741496530958,9.023412262475535,-7.222670765944577,0.0,1.0,-1.0,0.0,0.900370748265479,0.0,0.900370748265479,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_drift_required_recovery_seed_253300,m2523_straight_full_brake_open_loop_drift_required_recovery_seed_253300,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,drift_required_recovery,253300,straight_full_brake_open_loop,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253300,m2523_drift_required_recovery_seed_253300,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.6297400372145763,1.6297400372145763,0.0,False,False,0,True,True,False,-1.5013043270779347,-1.5013043270779347,3.8900860866604225,3.8900860866604225,0.0,0.0,0.0,0.0,0.0,1.9450430433302113,0.0,1.9450430433302113,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_drift_required_recovery_seed_253301,m2523_straight_full_brake_open_loop_drift_required_recovery_seed_253301,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,drift_required_recovery,253301,straight_full_brake_open_loop,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253301,m2523_drift_required_recovery_seed_253301,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.3499777974799823,1.3499777974799823,0.0,False,False,0,True,True,False,-1.0997559195185767,-1.0997559195185767,1.9465830321610582,1.9465830321610582,0.0,0.0,0.0,0.0,0.0,0.9732915160805291,0.0,0.9732915160805291,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_drift_required_recovery_seed_253302,m2523_straight_full_brake_open_loop_drift_required_recovery_seed_253302,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,drift_required_recovery,253302,straight_full_brake_open_loop,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253302,m2523_drift_required_recovery_seed_253302,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.5377571863244013,1.5377571863244013,0.0,False,False,0,True,True,False,-0.4020671497286554,-0.4020671497286554,1.3159597728783987,1.3159597728783987,0.0,0.0,0.0,0.0,0.0,0.6579798864391994,0.0,0.6579798864391994,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_drift_required_recovery_seed_253303,m2523_straight_full_brake_open_loop_drift_required_recovery_seed_253303,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,drift_required_recovery,253303,straight_full_brake_open_loop,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253303,m2523_drift_required_recovery_seed_253303,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.7957582918524513,1.7957582918524513,0.0,False,False,0,True,True,False,-0.5392791849290548,-0.5392791849290548,1.7806773119038322,1.7806773119038322,0.0,0.0,0.0,0.0,0.0,0.8903386559519161,0.0,0.8903386559519161,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_drift_required_recovery_seed_253304,m2523_straight_full_brake_open_loop_drift_required_recovery_seed_253304,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,drift_required_recovery,253304,straight_full_brake_open_loop,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253304,m2523_drift_required_recovery_seed_253304,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.4369363955960022,1.4369363955960022,0.0,False,False,0,True,True,False,-1.6582120751011695,-1.6582120751011695,4.718500830107327,4.718500830107327,0.0,0.0,0.0,0.0,0.0,2.3592504150536633,0.0,2.3592504150536633,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_stable_aes_seed_252300,m2523_straight_full_brake_open_loop_stable_aes_seed_252300,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,stable_aes,252300,straight_full_brake_open_loop,hf0_four_wheel_stable_aes_fixture_fresh_seed_252300,m2523_stable_aes_seed_252300,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,2.055243150870212,2.055243150870212,0.0,False,False,0,False,False,False,2.1538372674175403,2.1538372674175403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_stable_aes_seed_252301,m2523_straight_full_brake_open_loop_stable_aes_seed_252301,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,stable_aes,252301,straight_full_brake_open_loop,hf0_four_wheel_stable_aes_fixture_fresh_seed_252301,m2523_stable_aes_seed_252301,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.908443918498695,1.908443918498695,0.0,False,False,0,False,False,False,0.5323068365988295,0.5323068365988295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_stable_aes_seed_252302,m2523_straight_full_brake_open_loop_stable_aes_seed_252302,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,stable_aes,252302,straight_full_brake_open_loop,hf0_four_wheel_stable_aes_fixture_fresh_seed_252302,m2523_stable_aes_seed_252302,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.901860946459826,1.901860946459826,0.0,False,False,0,False,False,False,0.009419009979211523,0.009419009979211523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_stable_aes_seed_252303,m2523_straight_full_brake_open_loop_stable_aes_seed_252303,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,stable_aes,252303,straight_full_brake_open_loop,hf0_four_wheel_stable_aes_fixture_fresh_seed_252303,m2523_stable_aes_seed_252303,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.8526498706272787,1.8526498706272787,0.0,False,False,0,False,False,False,2.470230604454238,2.470230604454238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_stable_aes_seed_252304,m2523_straight_full_brake_open_loop_stable_aes_seed_252304,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,stable_aes,252304,straight_full_brake_open_loop,hf0_four_wheel_stable_aes_fixture_fresh_seed_252304,m2523_stable_aes_seed_252304,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,2.035773867950662,2.035773867950662,0.0,False,False,0,False,False,False,0.9689222154126607,0.9689222154126607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_unavoidable_mitigation_seed_254300,m2523_straight_full_brake_open_loop_unavoidable_mitigation_seed_254300,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,unavoidable_mitigation,254300,straight_full_brake_open_loop,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254300,m2523_unavoidable_mitigation_seed_254300,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.44481480648373,1.44481480648373,0.0,False,False,0,True,True,False,-0.3536873663737019,-0.3536873663737019,1.6266160599372896,1.6266160599372896,0.0,0.0,0.0,0.0,0.0,0.8133080299686448,0.0,0.8133080299686448,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_unavoidable_mitigation_seed_254301,m2523_straight_full_brake_open_loop_unavoidable_mitigation_seed_254301,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,unavoidable_mitigation,254301,straight_full_brake_open_loop,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254301,m2523_unavoidable_mitigation_seed_254301,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.4564096816510932,1.4564096816510932,0.0,False,False,0,True,True,False,-0.9584775707603608,-0.9584775707603608,4.345713826179067,4.345713826179067,0.0,0.0,0.0,0.0,0.0,2.1728569130895337,0.0,2.1728569130895337,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_unavoidable_mitigation_seed_254302,m2523_straight_full_brake_open_loop_unavoidable_mitigation_seed_254302,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,unavoidable_mitigation,254302,straight_full_brake_open_loop,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254302,m2523_unavoidable_mitigation_seed_254302,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.606403294764756,1.606403294764756,0.0,False,False,0,True,True,False,-1.7715255949566004,-1.7715255949566004,6.065321377369611,6.065321377369611,0.0,0.0,0.0,0.0,0.0,3.0326606886848055,0.0,3.0326606886848055,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_unavoidable_mitigation_seed_254303,m2523_straight_full_brake_open_loop_unavoidable_mitigation_seed_254303,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,unavoidable_mitigation,254303,straight_full_brake_open_loop,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254303,m2523_unavoidable_mitigation_seed_254303,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.4709747938276831,1.4709747938276831,0.0,False,False,0,True,True,False,-1.2423981069992143,-1.2423981069992143,3.8365632807058687,3.8365632807058687,0.0,0.0,0.0,0.0,0.0,1.9182816403529344,0.0,1.9182816403529344,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
m2532-engineering-controller-failure-surface-guarded-repair-execution-preflight_straight_full_brake_open_loop_unavoidable_mitigation_seed_254304,m2523_straight_full_brake_open_loop_unavoidable_mitigation_seed_254304,m2528_failure_surface_intervention_candidate_v0,dc72620e8cd608982ab1445dda034536fd1bb1a029eabd794cd3dcbf6b501dd0,reference_straight_full_brake_open_loop,reference_context,reference_context,unavoidable_mitigation,254304,straight_full_brake_open_loop,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254304,m2523_unavoidable_mitigation_seed_254304,runs/m2523_engineering_controller_source_only_fresh_seed_measured_behavior_panel/measured_behavior_rows.csv,True,False,True,True,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,False,False,False,1.6079249538908198,1.6079249538908198,0.0,False,False,0,True,True,False,-0.3738088653970677,-0.3738088653970677,1.4057079802414154,1.4057079802414154,0.0,0.0,0.0,0.0,0.0,0.7028539901207077,0.0,0.7028539901207077,True,post_repair_source_only_behavior_measured,True,False,False,guarded source-only repair execution preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,True,True
