training_row_id,split,role_family,dynamics_axis,stress_family,seed_index,seed,source_curriculum_row_id,fixture_id,stress_preparation,warmup_step_count,observation_shape,action_shape,reset_run,policy_action_run,backend_step_run,source_action_steer,source_action_throttle,source_action_brake,candidate_action_steer,candidate_action_throttle,candidate_action_brake,action_delta_l1,candidate_throttle_brake_conflict_proxy,command_response_proxy,finite_observation,finite_action,actor_visible_label,hidden_or_oracle_actor_inputs_required,ordinary_denominator_allowed,mitigation_reference,update_index,claim_scope,forbidden_interpretation
m2791_training_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265101,training,stable_aes,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,1,265101,m2779_curriculum_recurrent_hidden_reset_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,reset_actor_state_before_action,0,72,3,True,True,True,0.9761168956756592,-1.0,1.0,0.9761699438095093,-1.0,1.0,1.7682710677036084e-05,0.0,0.23563647456467152,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265102,training,stable_aes,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,2,265102,m2779_curriculum_recurrent_hidden_reset_stress_stable_aes_fresh_nominal_or_role_default,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_nominal,reset_actor_state_before_action,0,72,3,True,True,True,0.9761592745780945,-1.0,1.0,0.9762122631072998,-1.0,1.0,1.7662843674770556e-05,0.0,0.26356321573257446,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264100,training,stable_avoidable,fresh_fault_delay_noise,held_actuator_history_stress,0,264100,m2779_curriculum_held_actuator_history_stress_stable_avoidable_fresh_fault_delay_noise,m2641_source_only_stable_avoidable_base_fresh_seed_264100_axis_fault_delay_noise,one_warmup_step_held_actuator_history,1,72,3,True,True,True,0.9725082516670227,-1.0,1.0,0.9725691676139832,-1.0,1.0,2.0305315047153272e-05,0.0,0.3431931138038635,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264101,training,stable_avoidable,fresh_fault_delay_noise,held_actuator_history_stress,1,264101,m2779_curriculum_held_actuator_history_stress_stable_avoidable_fresh_fault_delay_noise,m2641_source_only_stable_avoidable_base_fresh_seed_264101_axis_fault_delay_noise,one_warmup_step_held_actuator_history,1,72,3,True,True,True,0.9724665880203247,-1.0,1.0,0.9725276231765747,-1.0,1.0,2.0345052689663135e-05,0.0,0.37416500970721245,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264102,training,stable_avoidable,fresh_fault_delay_noise,held_actuator_history_stress,2,264102,m2779_curriculum_held_actuator_history_stress_stable_avoidable_fresh_fault_delay_noise,m2641_source_only_stable_avoidable_base_fresh_seed_264102_axis_fault_delay_noise,one_warmup_step_held_actuator_history,1,72,3,True,True,True,0.9718493819236755,-1.0,1.0,0.9719117879867554,-1.0,1.0,2.0802021026611328e-05,0.0,0.4153377041220665,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264100,training,stable_avoidable,fresh_fault_delay_noise,previous_command_history_stress,0,264100,m2779_curriculum_previous_command_history_stress_stable_avoidable_fresh_fault_delay_noise,m2641_source_only_stable_avoidable_base_fresh_seed_264100_axis_fault_delay_noise,zero_previous_command_history,0,72,3,True,True,True,0.9755545258522034,-1.0,1.0,0.9756088256835938,-1.0,1.0,1.809994319046382e-05,0.0,0.3190942034125328,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264101,training,stable_avoidable,fresh_fault_delay_noise,previous_command_history_stress,1,264101,m2779_curriculum_previous_command_history_stress_stable_avoidable_fresh_fault_delay_noise,m2641_source_only_stable_avoidable_base_fresh_seed_264101_axis_fault_delay_noise,zero_previous_command_history,0,72,3,True,True,True,0.9761614799499512,-1.0,1.0,0.9762144088745117,-1.0,1.0,1.7642974853515625e-05,0.0,0.3207301516085863,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264102,training,stable_avoidable,fresh_fault_delay_noise,previous_command_history_stress,2,264102,m2779_curriculum_previous_command_history_stress_stable_avoidable_fresh_fault_delay_noise,m2641_source_only_stable_avoidable_base_fresh_seed_264102_axis_fault_delay_noise,zero_previous_command_history,0,72,3,True,True,True,0.9762751460075378,-1.0,1.0,0.9763277769088745,-1.0,1.0,1.7543634385219775e-05,0.0,0.41936152055859566,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264100,training,stable_avoidable,fresh_fault_delay_noise,recurrent_hidden_reset_stress,0,264100,m2779_curriculum_recurrent_hidden_reset_stress_stable_avoidable_fresh_fault_delay_noise,m2641_source_only_stable_avoidable_base_fresh_seed_264100_axis_fault_delay_noise,reset_actor_state_before_action,0,72,3,True,True,True,0.9755545258522034,-1.0,1.0,0.9756088256835938,-1.0,1.0,1.809994319046382e-05,0.0,0.3190942034125328,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264101,training,stable_avoidable,fresh_fault_delay_noise,recurrent_hidden_reset_stress,1,264101,m2779_curriculum_recurrent_hidden_reset_stress_stable_avoidable_fresh_fault_delay_noise,m2641_source_only_stable_avoidable_base_fresh_seed_264101_axis_fault_delay_noise,reset_actor_state_before_action,0,72,3,True,True,True,0.9761614799499512,-1.0,1.0,0.9762144088745117,-1.0,1.0,1.7642974853515625e-05,0.0,0.3207301516085863,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264102,training,stable_avoidable,fresh_fault_delay_noise,recurrent_hidden_reset_stress,2,264102,m2779_curriculum_recurrent_hidden_reset_stress_stable_avoidable_fresh_fault_delay_noise,m2641_source_only_stable_avoidable_base_fresh_seed_264102_axis_fault_delay_noise,reset_actor_state_before_action,0,72,3,True,True,True,0.9762751460075378,-1.0,1.0,0.9763277769088745,-1.0,1.0,1.7543634385219775e-05,0.0,0.41936152055859566,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_nominal_or_role_default_held_actuator_history_stress_seed_264100,training,stable_avoidable,fresh_nominal_or_role_default,held_actuator_history_stress,0,264100,m2779_curriculum_held_actuator_history_stress_stable_avoidable_fresh_nominal_or_role_default,m2641_source_only_stable_avoidable_base_fresh_seed_264100_axis_nominal,one_warmup_step_held_actuator_history,1,72,3,True,True,True,0.9721567630767822,-1.0,1.0,0.9722184538841248,-1.0,1.0,2.0563602447509766e-05,0.0,0.41030898317694664,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_nominal_or_role_default_held_actuator_history_stress_seed_264101,training,stable_avoidable,fresh_nominal_or_role_default,held_actuator_history_stress,1,264101,m2779_curriculum_held_actuator_history_stress_stable_avoidable_fresh_nominal_or_role_default,m2641_source_only_stable_avoidable_base_fresh_seed_264101_axis_nominal,one_warmup_step_held_actuator_history,1,72,3,True,True,True,0.9724533557891846,-1.0,1.0,0.9725144505500793,-1.0,1.0,2.0364919691928662e-05,0.0,0.3921965956687927,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_nominal_or_role_default_held_actuator_history_stress_seed_264102,training,stable_avoidable,fresh_nominal_or_role_default,held_actuator_history_stress,2,264102,m2779_curriculum_held_actuator_history_stress_stable_avoidable_fresh_nominal_or_role_default,m2641_source_only_stable_avoidable_base_fresh_seed_264102_axis_nominal,one_warmup_step_held_actuator_history,1,72,3,True,True,True,0.9706806540489197,-1.0,1.0,0.9707455635070801,-1.0,1.0,2.1636486053466797e-05,0.0,0.46096665784716606,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_nominal_or_role_default_previous_command_history_stress_seed_264100,training,stable_avoidable,fresh_nominal_or_role_default,previous_command_history_stress,0,264100,m2779_curriculum_previous_command_history_stress_stable_avoidable_fresh_nominal_or_role_default,m2641_source_only_stable_avoidable_base_fresh_seed_264100_axis_nominal,zero_previous_command_history,0,72,3,True,True,True,0.9755545258522034,-1.0,1.0,0.9756088256835938,-1.0,1.0,1.809994319046382e-05,0.0,0.3782164864242077,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_nominal_or_role_default_previous_command_history_stress_seed_264101,training,stable_avoidable,fresh_nominal_or_role_default,previous_command_history_stress,1,264101,m2779_curriculum_previous_command_history_stress_stable_avoidable_fresh_nominal_or_role_default,m2641_source_only_stable_avoidable_base_fresh_seed_264101_axis_nominal,zero_previous_command_history,0,72,3,True,True,True,0.9761614799499512,-1.0,1.0,0.9762144088745117,-1.0,1.0,1.7642974853515625e-05,0.0,0.3427614588290453,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_nominal_or_role_default_previous_command_history_stress_seed_264102,training,stable_avoidable,fresh_nominal_or_role_default,previous_command_history_stress,2,264102,m2779_curriculum_previous_command_history_stress_stable_avoidable_fresh_nominal_or_role_default,m2641_source_only_stable_avoidable_base_fresh_seed_264102_axis_nominal,zero_previous_command_history,0,72,3,True,True,True,0.9762751460075378,-1.0,1.0,0.9763277769088745,-1.0,1.0,1.7543634385219775e-05,0.0,0.4800750259310007,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_264100,training,stable_avoidable,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,0,264100,m2779_curriculum_recurrent_hidden_reset_stress_stable_avoidable_fresh_nominal_or_role_default,m2641_source_only_stable_avoidable_base_fresh_seed_264100_axis_nominal,reset_actor_state_before_action,0,72,3,True,True,True,0.9755545258522034,-1.0,1.0,0.9756088256835938,-1.0,1.0,1.809994319046382e-05,0.0,0.3782164864242077,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_264101,training,stable_avoidable,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,1,264101,m2779_curriculum_recurrent_hidden_reset_stress_stable_avoidable_fresh_nominal_or_role_default,m2641_source_only_stable_avoidable_base_fresh_seed_264101_axis_nominal,reset_actor_state_before_action,0,72,3,True,True,True,0.9761614799499512,-1.0,1.0,0.9762144088745117,-1.0,1.0,1.7642974853515625e-05,0.0,0.3427614588290453,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2791_training_stable_avoidable_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_264102,training,stable_avoidable,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,2,264102,m2779_curriculum_recurrent_hidden_reset_stress_stable_avoidable_fresh_nominal_or_role_default,m2641_source_only_stable_avoidable_base_fresh_seed_264102_axis_nominal,reset_actor_state_before_action,0,72,3,True,True,True,0.9762751460075378,-1.0,1.0,0.9763277769088745,-1.0,1.0,1.7543634385219775e-05,0.0,0.4800750259310007,True,True,False,False,True,False,0,Route A source-only belief-stress guardrailed multi-objective training/update preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
