seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,candidate_source_id,repair_candidate_id,repair_axis,repair_source_kind,selection_quota_name,source_role_semantics,parent_feasibility_tier_id,parent_surface_variant,normalized_surface_variant,source_split,base_geometry_source,representative_cell_rule,profile_name,profile_config_path,checkpoint_path,source_v1_bounded_panel_spec_id,source_scenario_spec_id,speed_ref,friction_step_enabled,obstacle_distance,obstacle_half_width,threshold_score,time_to_obstacle,time_after_friction_step,preflight_sampled_obstacle_label,eval_seed,success,task_quality_calibrated_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,paper_level_claim_made,level3_self_id_claim_made,sampled_obstacle_label
201299,checkpoint,20,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,12.830914882624592,1.8000000000000003,11.030914882624591,off_track,False,off_track,off_track_noncollision_noncompletion,3.2258222351628807,0.16129111175814403,3.727067268579219,7.627788417473067,0.4529317086501862,0.19261200343525317,0.0,18.185297798912437,0.011422773823142052,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.19261200343525317,0.8314251777038875,False,False,nan,nan,nan,nan,0.0,0.3777884174730666,1.0,0.3777884174730666,20,3.727067268579219,0.4529317086501862,18.185297798912437,0.16129111175814403,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension::L2_window_100_current_tiled,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,,,18.0,False,31.0,0.9000000000000001,0.16387777777777815,1.7222222222222223,0.0,aes_feasible,201299,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201300,checkpoint,21,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,12.088492123273179,1.8000000000000003,10.288492123273178,off_track,False,off_track,off_track_noncollision_noncompletion,7.335251238469333,0.3492976780223492,3.4814069965267134,7.305370684742677,0.3348793397569665,0.19002842723876337,0.0,18.10695099077962,0.008295838721096516,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.19002842723876337,0.8300515367184294,False,False,nan,nan,nan,nan,0.0,0.0553706847426767,1.05,0.0553706847426767,21,3.4814069965267134,0.3348793397569665,18.10695099077962,0.3492976780223492,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension::L2_window_13,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,,,18.0,False,31.0,0.9000000000000001,0.16387777777777815,1.7222222222222223,0.0,aes_feasible,201300,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201301,checkpoint,20,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,12.816832817579918,1.8000000000000003,11.016832817579918,off_track,False,off_track,off_track_noncollision_noncompletion,5.117040066768242,0.25585200333841207,3.545167776774811,7.356496622369267,0.4336449658297278,0.1749907870230603,0.0,18.196226272178222,0.01122037973254919,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.1749907870230603,0.8311201381919434,False,False,nan,nan,nan,nan,0.0,0.10649662236926716,1.0,0.10649662236926716,20,3.545167776774811,0.4336449658297278,18.196226272178222,0.25585200333841207,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension::L2_window_13_current_tiled,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,,,18.0,False,31.0,0.9000000000000001,0.16387777777777815,1.7222222222222223,0.0,aes_feasible,201301,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201302,checkpoint,21,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,12.157852132697082,1.8000000000000003,10.357852132697081,off_track,False,off_track,off_track_noncollision_noncompletion,7.293683110338903,0.3473182433494716,3.773638672883985,7.441400966883144,0.29746198654103406,0.24520369441177683,0.0,18.0394453122017,0.0063610137440264225,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.24520369441177683,0.8302301840585178,False,False,nan,nan,nan,nan,0.0,0.191400966883144,1.05,0.191400966883144,21,3.773638672883985,0.29746198654103406,18.0394453122017,0.3473182433494716,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension::L2_window_25,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,,,18.0,False,31.0,0.9000000000000001,0.16387777777777815,1.7222222222222223,0.0,aes_feasible,201302,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201303,checkpoint,19,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,13.79667906451622,1.8000000000000003,11.996679064516218,off_track,False,off_track,off_track_noncollision_noncompletion,2.5702969435974987,0.1352787865051315,3.5320165349740162,7.318791410808938,0.5317240120286144,0.16601112767563633,0.0,18.187763482365188,0.01112104021012783,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.16601112767563633,0.8418768461542226,False,False,nan,nan,nan,nan,0.0,0.06879141080893802,0.9500000000000001,0.06879141080893802,19,3.5320165349740162,0.5317240120286144,18.187763482365188,0.1352787865051315,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension::L2_window_25_current_tiled,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,,,18.0,False,31.0,0.9000000000000001,0.16387777777777815,1.7222222222222223,0.0,aes_feasible,201303,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201304,checkpoint,20,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,12.884713238235106,1.8000000000000003,11.084713238235105,off_track,False,off_track,off_track_noncollision_noncompletion,5.006968780593607,0.25034843902968035,3.8333312404114355,7.7223263930147965,0.2505105956287613,0.1732075121486599,0.0,18.127027797568882,0.008391570299863815,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.1732075121486599,0.8302979752489223,False,False,nan,nan,nan,nan,0.0,0.4723263930147965,1.0,0.4723263930147965,20,3.8333312404114355,0.2505105956287613,18.127027797568882,0.25034843902968035,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension::L2_window_50,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,,,18.0,False,31.0,0.9000000000000001,0.16387777777777815,1.7222222222222223,0.0,aes_feasible,201304,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201305,checkpoint,19,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,13.76720885210412,1.8000000000000003,11.96720885210412,off_track,False,off_track,off_track_noncollision_noncompletion,3.5003295527498275,0.18422787119735934,3.523181822463884,7.252135186188241,0.4993531905729873,0.16296671357965795,0.0,18.18951530376073,0.011532767675817013,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.16296671357965795,0.831707125783619,False,False,nan,nan,nan,nan,0.0,0.002135186188240823,0.9500000000000001,0.002135186188240823,19,3.523181822463884,0.4993531905729873,18.18951530376073,0.18422787119735934,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension::L2_window_50_current_tiled,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,,,18.0,False,31.0,0.9000000000000001,0.16387777777777815,1.7222222222222223,0.0,aes_feasible,201305,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201306,checkpoint,23,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,10.662391008588035,1.8000000000000003,8.862391008588034,off_track,False,off_track,off_track_noncollision_noncompletion,10.387286287362516,0.451621142928805,3.7380694256375295,7.692913840661234,0.29209857302854764,1.0145721959142289,0.5652173913043478,18.082091471939872,0.004303737543523312,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,1.0145721959142289,1.401806496814879,True,False,nan,nan,nan,nan,0.0,0.44291384066123385,1.1500000000000001,0.44291384066123385,23,3.7380694256375295,0.29209857302854764,18.082091471939872,0.451621142928805,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension::L3_online_gru,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,,,18.0,False,31.0,0.9000000000000001,0.16387777777777815,1.7222222222222223,0.0,aes_feasible,201306,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201307,checkpoint,22,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,11.289699762743185,1.8000000000000003,9.489699762743184,off_track,False,off_track,off_track_noncollision_noncompletion,10.53960470099767,0.47907294095443953,3.8263821004030047,7.710570543257926,0.21463986423396728,0.8477268834619902,0.5454545454545454,18.03908462781261,0.0020821348298341036,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.8477268834619902,1.185921460398489,True,False,nan,nan,nan,nan,0.0,0.46057054325792635,1.1,0.46057054325792635,22,3.8263821004030047,0.21463986423396728,18.03908462781261,0.47907294095443953,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension::L3_reset_control_corrected,tqcos_exec_v0_0033_cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,cosr_v0_0073_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,,,18.0,False,31.0,0.9000000000000001,0.16387777777777815,1.7222222222222223,0.0,aes_feasible,201307,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201308,checkpoint,22,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,13.924187514845164,1.7000000000000002,12.224187514845163,off_track,False,off_track,off_track_noncollision_noncompletion,7.485000910907875,0.3402273141321761,3.9834456843300923,7.596329553535586,0.1934083034175373,0.7506292695717093,0.5454545454545454,17.452119805796023,0.004028704483062029,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.7506292695717093,0.8919492560474749,True,False,nan,nan,nan,nan,0.0,0.34632955353558614,1.1,0.34632955353558614,22,3.9834456843300923,0.1934083034175373,17.452119805796023,0.3402273141321761,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0034_cosr_v0_0074_offtrack_boundary_relief_extension::L0_current_masked,tqcos_exec_v0_0034_cosr_v0_0074_offtrack_boundary_relief_extension,cosr_v0_0074_offtrack_boundary_relief_extension,cosr_v0_0074_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,,,18.0,False,33.0,0.8,0.3848450000000001,1.8333333333333333,0.0,aes_feasible,201308,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201309,checkpoint,25,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,12.480419223598679,1.7000000000000002,10.780419223598678,off_track,False,off_track,off_track_noncollision_noncompletion,9.850491159480018,0.3940196463792007,3.780784327010703,7.619975563648882,0.2447035759998512,1.0356751237039434,0.72,17.08674814616051,0.004340469371527433,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,1.0356751237039434,0.9847225976537343,True,False,nan,nan,nan,nan,0.0,0.3699755636488824,1.25,0.3699755636488824,25,3.780784327010703,0.2447035759998512,17.08674814616051,0.3940196463792007,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0034_cosr_v0_0074_offtrack_boundary_relief_extension::L1_one_step,tqcos_exec_v0_0034_cosr_v0_0074_offtrack_boundary_relief_extension,cosr_v0_0074_offtrack_boundary_relief_extension,cosr_v0_0074_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,,,18.0,False,33.0,0.8,0.3848450000000001,1.8333333333333333,0.0,aes_feasible,201309,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201310,checkpoint,22,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,13.49627895228067,1.7000000000000002,11.79627895228067,off_track,False,off_track,off_track_noncollision_noncompletion,7.738174893768496,0.35173522244402255,3.804521056977282,7.520601504998542,0.30016267882741443,0.30598848356904224,0.0,17.993736376085145,0.006063469685614109,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.30598848356904224,0.8301757220191656,False,False,nan,nan,nan,nan,0.0,0.27060150499854174,1.1,0.27060150499854174,22,3.804521056977282,0.30016267882741443,17.993736376085145,0.35173522244402255,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0034_cosr_v0_0074_offtrack_boundary_relief_extension::L2_window_100,tqcos_exec_v0_0034_cosr_v0_0074_offtrack_boundary_relief_extension,cosr_v0_0074_offtrack_boundary_relief_extension,cosr_v0_0074_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,,,18.0,False,33.0,0.8,0.3848450000000001,1.8333333333333333,0.0,aes_feasible,201310,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201311,checkpoint,20,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,14.835200210869852,1.7000000000000002,13.13520021086985,off_track,False,off_track,off_track_noncollision_noncompletion,4.005490051098636,0.20027450255493182,3.752200191764654,7.68622976937905,0.3621065374440914,0.20276951488784345,0.0,18.182188075740108,0.011373966000974178,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.20276951488784345,0.8326960383341078,False,False,nan,nan,nan,nan,0.0,0.4362297693790502,1.0,0.4362297693790502,20,3.752200191764654,0.3621065374440914,18.182188075740108,0.20027450255493182,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0034_cosr_v0_0074_offtrack_boundary_relief_extension::L2_window_100_current_tiled,tqcos_exec_v0_0034_cosr_v0_0074_offtrack_boundary_relief_extension,cosr_v0_0074_offtrack_boundary_relief_extension,cosr_v0_0074_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,,,18.0,False,33.0,0.8,0.3848450000000001,1.8333333333333333,0.0,aes_feasible,201311,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201312,checkpoint,19,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,15.818915697664961,1.7000000000000002,14.11891569766496,off_track,False,off_track,off_track_noncollision_noncompletion,1.2150720516911169,0.06395116061532194,3.7325164055931395,7.462401460199089,0.5667192479056907,0.15852882012363376,0.0,18.123570887629494,0.008647624403238297,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.15852882012363376,0.8305819923519078,False,False,nan,nan,nan,nan,0.0,0.21240146019908934,0.9500000000000001,0.21240146019908934,19,3.7325164055931395,0.5667192479056907,18.123570887629494,0.06395116061532194,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0034_cosr_v0_0074_offtrack_boundary_relief_extension::L2_window_13,tqcos_exec_v0_0034_cosr_v0_0074_offtrack_boundary_relief_extension,cosr_v0_0074_offtrack_boundary_relief_extension,cosr_v0_0074_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,,,18.0,False,33.0,0.8,0.3848450000000001,1.8333333333333333,0.0,aes_feasible,201312,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
201313,checkpoint,21,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,aes_feasible,False,False,14.098026879713103,1.7000000000000002,12.398026879713104,off_track,False,off_track,off_track_noncollision_noncompletion,10.598914872627963,0.5047102320299031,3.6109197283805794,7.2693283848457995,0.12011806616291745,0.2803582609977883,0.0,18.102616721357474,0.009011074900627136,1,nan,nan,0.05,7.25,nan,nan,nan,nan,False,nan,0.2803582609977883,0.8310564324037812,False,False,nan,nan,nan,nan,0.0,0.019328384845799462,1.05,0.019328384845799462,21,3.6109197283805794,0.12011806616291745,18.102616721357474,0.5047102320299031,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0034_cosr_v0_0074_offtrack_boundary_relief_extension::L2_window_13_current_tiled,tqcos_exec_v0_0034_cosr_v0_0074_offtrack_boundary_relief_extension,cosr_v0_0074_offtrack_boundary_relief_extension,cosr_v0_0074_offtrack_boundary_relief_extension,offtrack_boundary_relief_extension,offtrack_boundary_relief,offtrack_boundary_relief_extension,stable_aes_only,tier_not_applicable_offtrack_boundary_relief,,relief_surface_unspecified,public_debug,axis_role_fallback::offtrack_boundary_relief_extension::stable_aes_only,stable_aes_boundary_min_threshold_then_closer_wider,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,,,18.0,False,33.0,0.8,0.3848450000000001,1.8333333333333333,0.0,aes_feasible,201313,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aes_feasible
