seed_panel_id,seed_index,seed,base_fixture_id,fresh_seed_variant_digest,comparison_subject,comparison_subject_family,fixture_id,surface_id,role_family,step_index,observation_shape,action_shape,action_steer,action_throttle,action_brake,action_finite,action_within_bounds,action_saturated,backend_status,terminated_by_backend,truncated_by_backend,diagnostic_wheel_force_count,state_x,state_y,state_psi,state_vx,state_vy,state_speed,state_yaw_rate,physical_steer,physical_throttle,physical_brake,parameterized_fixture,reset_observation_digest,policy_action,diagnostic_only,dynamics_axis_id,dynamics_axis_family,axis_index
m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,265100,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,source_only_four_wheel_hf0,stable_aes,68,72,3,0.8245053291320801,-0.11206986010074615,0.11643419414758682,True,True,False,running,False,False,4,9.6090083552134,5.094816621537649,0.8998801050138907,7.1776281815119995,0.9447311841059448,7.239534744875355,0.7656127808340495,0.8245053291320801,0.4439650774002075,0.5582171082496643,True,9234e6cb515ca331,True,True,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,265100,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,source_only_four_wheel_hf0,stable_aes,69,72,3,0.8248701691627502,-0.11257632821798325,0.11613700538873672,True,True,False,running,False,False,4,9.682351965229454,5.219425853222627,0.9152097164387407,7.157303890785259,0.9479172141833216,7.219802353942583,0.7673538398003894,0.8248701691627502,0.4437118470668793,0.5580685138702393,True,9234e6cb515ca331,True,True,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,265100,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,source_only_four_wheel_hf0,stable_aes,70,72,3,0.8252156376838684,-0.11306337267160416,0.11583924293518066,True,True,False,running,False,False,4,9.753478620555704,5.344860808911556,0.930574346547309,7.1370264142452395,0.9511225555444875,7.200123620695671,0.7691144587125444,0.8252156376838684,0.443468302488327,0.5579196214675903,True,9234e6cb515ca331,True,True,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,265100,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,source_only_four_wheel_hf0,stable_aes,71,72,3,0.8255434632301331,-0.1135333776473999,0.11553965508937836,True,True,False,running,False,False,4,9.8223761379453,5.47108629273868,0.9459743847056002,7.11679876450033,0.9543470219181889,7.180501576675375,0.7708944556746401,0.8255434632301331,0.44323331117630005,0.5577698349952698,True,9234e6cb515ca331,True,True,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,265100,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,source_only_four_wheel_hf0,stable_aes,72,72,3,0.825855553150177,-0.11398808658123016,0.11523713171482086,True,True,False,running,False,False,4,9.889032858888598,5.598066905580913,0.9614102161078096,7.096623805141193,0.957590378430155,7.160939097950678,0.7726935961888561,0.825855553150177,0.4430059492588043,0.5576185584068298,True,9234e6cb515ca331,True,True,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,265100,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,source_only_four_wheel_hf0,stable_aes,73,72,3,0.8261532783508301,-0.11442926526069641,0.11493067443370819,True,True,False,running,False,False,4,9.953437652383451,5.725767048585922,0.9768822208281606,7.076504257027183,0.9608523504893316,7.141438912373663,0.7745116033877978,0.8261532783508301,0.442785382270813,0.5574653148651123,True,9234e6cb515ca331,True,True,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,265100,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,source_only_four_wheel_hf0,stable_aes,74,72,3,0.826438307762146,-0.11485859751701355,0.11461939662694931,True,True,False,running,False,False,4,10.015579917940913,5.8541509267790275,0.9923907730081617,7.05644269876084,0.964132625490417,7.122003600141621,0.7763481614152954,0.826438307762146,0.44257068634033203,0.5573096871376038,True,9234e6cb515ca331,True,True,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,265100,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,source_only_four_wheel_hf0,stable_aes,75,72,3,0.8267120718955994,-0.11527783423662186,0.11430289596319199,True,True,False,running,False,False,4,10.07544958881115,5.983182552658081,1.0079362401062084,7.036441563569306,0.9674308553236685,7.102635590916793,0.77820291831999,0.8267120718955994,0.44236108660697937,0.5571514368057251,True,9234e6cb515ca331,True,True,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,265100,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,source_only_four_wheel_hf0,stable_aes,76,72,3,0.8269756436347961,-0.11568828672170639,0.1139804944396019,True,True,False,running,False,False,4,10.133037135428596,6.11282574992584,1.023518982270624,7.01650315105365,0.9707466643141758,7.083337176431946,0.7800754953978838,0.8269756436347961,0.4421558678150177,0.5569902658462524,True,9234e6cb515ca331,True,True,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,265100,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,source_only_four_wheel_hf0,stable_aes,77,72,3,0.8272303938865662,-0.1160912960767746,0.11365152895450592,True,True,False,running,False,False,4,10.188333569095608,6.243044157439704,1.0391393518326113,6.996629631205416,0.9740796508294384,7.064110514595709,0.7819654899275592,0.8272303938865662,0.4419543445110321,0.5568257570266724,True,9234e6cb515ca331,True,True,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,265100,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,source_only_four_wheel_hf0,stable_aes,78,72,3,0.8274773359298706,-0.11648832261562347,0.11331606656312943,True,True,False,running,False,False,4,10.241330445854551,6.373801233248616,1.0547976928450997,6.9768230418187605,0.9774293897111381,7.044957627177347,0.7838724770792701,0.8274773359298706,0.44175583124160767,0.5566580295562744,True,9234e6cb515ca331,True,True,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,265100,hf0_four_wheel_stable_aes_fixture,fcd8c9c527ee5c45,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,source_only_four_wheel_hf0,stable_aes,79,72,3,0.8277174830436707,-0.11688029021024704,0.1129734218120575,True,True,False,running,False,False,4,10.292019870555254,6.505060258843938,1.0704943407130079,6.957085302994847,0.9807954377244142,7.0258804148525,0.7857960170223129,0.8277174830436707,0.4415598511695862,0.5564867258071899,True,9234e6cb515ca331,True,True,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,0,72,3,0.9711110591888428,-0.8059234023094177,-0.5512440800666809,True,True,False,running,False,False,4,0.4368853129577971,0.1541355937619201,0.017928978414989437,9.030298146716826,0.18716902137689034,9.032237644192081,0.12047211685648475,0.9711110591888428,0.09703829884529114,0.22437795996665955,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,1,72,3,0.9733462333679199,-0.7769569754600525,-0.4554356336593628,True,True,False,running,False,False,4,0.6172271059882559,0.16175816544802066,0.0208838366555688,9.015324314328272,0.22677920051660194,9.01817616252341,0.17336873008997702,0.9733462333679199,0.11152151226997375,0.2722821831703186,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,2,72,3,0.9721313118934631,-0.7660294771194458,-0.4176419675350189,True,True,False,running,False,False,4,0.7971727810203779,0.17077139154115525,0.02479788717008455,8.995195430687353,0.2645491889253427,8.999084792889757,0.21694805237468046,0.9721313118934631,0.1169852614402771,0.29117900133132935,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,3,72,3,0.9703664183616638,-0.7564389109611511,-0.39358440041542053,True,True,False,running,False,False,4,0.9766105214215017,0.18127169474267096,0.029507641404352948,8.970542508400854,0.29879714435921045,8.975517401715843,0.25327127641189945,0.9703664183616638,0.12178054451942444,0.3032078146934509,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,4,72,3,0.9682096242904663,-0.7472275495529175,-0.377887487411499,True,True,False,running,False,False,4,1.1554394180967649,0.19330347257929842,0.03488171596571679,8.9418849304814,0.32877851464421326,8.947927213699383,0.2835842588935875,0.9682096242904663,0.12638622522354126,0.3110562562942505,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,5,72,3,0.9653503894805908,-0.7380906343460083,-0.3678516745567322,True,True,False,running,False,False,4,1.3335680163849677,0.20687768660366657,0.04080809582674903,8.909656282591252,0.3542266079556239,8.916695103215178,0.3086367404033282,0.9653503894805908,0.13095468282699585,0.3160741627216339,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,6,72,3,0.961368203163147,-0.7283863425254822,-0.3625597357749939,True,True,False,running,False,False,4,1.510921792011329,0.22198910243274,0.04719239248328702,8.875101637887056,0.37577317495907675,8.883053222954613,0.32946822974931955,0.961368203163147,0.1358068287372589,0.31872013211250305,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,7,72,3,0.9570397734642029,-0.7235388159751892,-0.37341707944869995,True,True,False,running,False,False,4,1.6874508751312507,0.2386328349230493,0.053961550671172503,8.839452505264946,0.3943891965019457,8.84824634778848,0.34718652049235593,0.9570397734642029,0.1382305920124054,0.31329146027565,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,8,72,3,0.9527677893638611,-0.7249947786331177,-0.3909975290298462,True,True,False,running,False,False,4,1.8631245509938885,0.25680979454398406,0.061061882909824054,8.803427887260158,0.41085239833368414,8.81300982975773,0.3626304380404738,0.9527677893638611,0.13750261068344116,0.3045012354850769,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,9,72,3,0.948232889175415,-0.7289372086524963,-0.40475958585739136,True,True,False,running,False,False,4,2.0379225299739185,0.2765255186422666,0.06845390005672904,8.76739406931884,0.42571541719109374,8.77772364472483,0.3763874162630695,0.948232889175415,0.13553139567375183,0.2976202070713043,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,10,72,3,0.9433587789535522,-0.7323533892631531,-0.41314947605133057,True,True,False,running,False,False,4,2.2118295290510472,0.29778824731344977,0.07610792976480905,8.731529632767323,0.4393523321748627,8.742576290755567,0.38885586441406017,0.9433587789535522,0.13382330536842346,0.2934252619743347,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,11,72,3,0.9382038116455078,-0.7338041663169861,-0.4166181981563568,True,True,False,running,False,False,4,2.3848325200480223,0.32060733071168923,0.08400092905624881,8.69592358372681,0.45201141140271434,8.707663365682805,0.40030300727503626,0.9382038116455078,0.13309791684150696,0.2916908860206604,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,12,72,3,0.9327458739280701,-0.7329156398773193,-0.41596275568008423,True,True,False,running,False,False,4,2.5569194801771715,0.3449921368177514,0.0921143136140818,8.660625692750259,0.463857957929217,8.673038775138744,0.41090923399922613,0.9327458739280701,0.13354218006134033,0.2920186221599579,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,13,72,3,0.9268768429756165,-0.7297646403312683,-0.41196680068969727,True,True,False,running,False,False,4,2.728078903732318,0.37095139736541655,0.10043254223021048,8.625671755776882,0.4750053279029036,8.638740839957128,0.42079959808581413,0.9268768429756165,0.13511767983436584,0.29401659965515137,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,14,72,3,0.9204649329185486,-0.7245604395866394,-0.40529802441596985,True,True,False,running,False,False,4,2.8982996872168596,0.3984928806693564,0.10894222499338332,8.591095959577093,0.4855356104918034,8.604805321198004,0.43006490811407766,0.9204649329185486,0.1377197802066803,0.29735100269317627,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,15,72,3,0.913391649723053,-0.7175131440162659,-0.3964695632457733,True,True,False,running,False,False,4,3.0675711865335695,0.4276232832217932,0.1176315749682594,8.556936400956728,0.49551246365757345,8.571271385953095,0.4387751278385009,0.913391649723053,0.14124342799186707,0.30176520347595215,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,16,72,3,0.9055602550506592,-0.7087897062301636,-0.3858403265476227,True,True,False,running,False,False,4,3.235883340470695,0.4583482541976369,0.1264900743448721,8.523236996069633,0.5049885883137132,8.538183786116177,0.4469875154877181,0.9055602550506592,0.1456051468849182,0.30707985162734985,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,17,72,3,0.8968960642814636,-0.6985070705413818,-0.3736371397972107,True,True,False,running,False,False,4,3.4032268063858453,0.49067249247102185,0.1355082686191149,8.490047556953986,0.5140097853530481,8.505593076251593,0.4547513475522839,0.8968960642814636,0.15074646472930908,0.31318143010139465,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,18,72,3,0.887347400188446,-0.6867395639419556,-0.3599853515625,True,True,False,running,False,False,4,3.569593082122505,0.52459987655838,0.14467763345487467,8.457422994498398,0.5226169413818947,8.473554872383232,0.4621105020520793,0.887347400188446,0.15663021802902222,0.32000732421875,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,19,72,3,0.8768892884254456,-0.6735281944274902,-0.34493985772132874,True,True,False,running,False,False,4,3.7349746033761635,0.5601336025529867,0.15399047986220338,8.42542216915027,0.5308468055337311,8.442128704263766,0.46910473206214587,0.8768892884254456,0.16323590278625488,0.3275300860404968,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,20,72,3,0.865529477596283,-0.6588875651359558,-0.32851067185401917,True,True,False,running,False,False,4,3.8993648137925776,0.5972763144728553,0.1634398767155872,8.394106652075218,0.5387320717901705,8.411376744123922,0.4757701425505499,0.865529477596283,0.1705562174320221,0.3357446789741516,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,21,72,3,0.8533117771148682,-0.6428078413009644,-0.3106791377067566,True,True,False,running,False,False,4,4.0627582094568755,0.636030217224583,0.17301957800230391,8.363539555262044,0.5463010802105556,8.381362583892432,0.4821391970505975,0.8533117771148682,0.17859607934951782,0.3446604311466217,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,22,72,3,0.8403157591819763,-0.6252520680427551,-0.2914064824581146,True,True,False,running,False,False,4,4.225150362336794,0.6763971662854831,0.18272394760700533,8.33378455418792,0.553577333096849,8.352150193772845,0.4882404710692519,0.8403157591819763,0.18737396597862244,0.3542967438697815,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,23,72,3,0.8266535401344299,-0.6061514019966125,-0.27063602209091187,True,True,False,running,False,False,4,4.386537929270297,0.7183787310117495,0.19254787802309292,8.304905181570172,0.5605789432188907,8.32380314678642,0.4940982949596038,0.8266535401344299,0.19692429900169373,0.36468198895454407,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,24,72,3,0.812463641166687,-0.5854035019874573,-0.24829412996768951,True,True,False,running,False,False,4,4.546918654021575,0.7619762306970976,0.20248670190531354,8.276964416404564,0.5673181016755913,8.296384138823138,0.49973239662969354,0.812463641166687,0.20729824900627136,0.37585294246673584,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,25,72,3,0.797906756401062,-0.5628759264945984,-0.2242952138185501,True,True,False,running,False,False,4,4.706291369574046,0.8071907442174815,0.21253609717146338,8.250024526190066,0.5738006118170984,8.26995476558725,0.505157613693488,0.797906756401062,0.2185620367527008,0.38785240054130554,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,26,72,3,0.7831668257713318,-0.5384190678596497,-0.19855092465877533,True,True,False,running,False,False,4,4.8646560054258785,0.8540230946390663,0.22269198719231595,8.224146975022759,0.5800254844124982,8.244575369862535,0.5103836893810776,0.7831668257713318,0.23079046607017517,0.40072453022003174,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,27,72,3,0.7684584259986877,-0.5118891000747681,-0.17098957300186157,True,True,False,running,False,False,4,5.022013600254802,0.902473809499315,0.2329504376638458,8.199392141638269,0.5859845783968781,8.220304703505725,0.515415143979356,0.7684584259986877,0.24405544996261597,0.4145052134990692,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,28,72,3,0.7540429830551147,-0.48318690061569214,-0.14158295094966888,True,True,False,running,False,False,4,5.178366313597482,0.9525430554101617,0.24330755107637939,8.175818403547348,0.5916622438141068,8.197198959311567,0.5202511631321308,0.7540429830551147,0.25840654969215393,0.42920851707458496,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,265100,hf0_four_wheel_stable_aes_fixture,23e8ab4598527aa3,m1154_original_policy,policy_checkpoint,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,source_only_four_wheel_hf0,stable_aes,29,72,3,0.7402464747428894,-0.4523065686225891,-0.1103832796216011,True,True,False,running,False,False,4,5.333717422287959,1.00423054292997,0.2537593588263127,8.15348019830203,0.5970349905190057,8.175309787647643,0.5248854752449551,0.7402464747428894,0.27384671568870544,0.44480836391448975,True,9234e6cb515ca331,True,True,fresh_fault_delay_noise,fresh_fault_delay_noise,1
