protocol_version,milestone_id,measured_behavior_row_id,seed_panel_id,seed_index,evidence_layer,surface_id,scenario_role,fixture_id,base_fixture_id,subject_id,seed,mitigation_reference_subject,collision_event,obstacle_passed_event,road_departure_event,minimum_obstacle_clearance_m,minimum_road_margin_m,final_road_margin_m,collision_speed_proxy,impact_angle_proxy,severity_proxy,mitigation_delta_against_reference,recovery_time_proxy_s,diagnostic_only_no_ranking_claim,claim_scope,forbidden_interpretation,dynamics_axis_id,dynamics_axis_family,axis_index
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_stable_avoidable_seed_264103_fresh_nominal_or_role_default,m2641_stable_avoidable_seed_264103_fresh_nominal_or_role_default,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_avoidable,m2641_source_only_stable_avoidable_base_fresh_seed_264103_axis_nominal,m2641_source_only_stable_avoidable_base,m2532_guarded_repair_policy,264103,straight_full_brake_open_loop,false,false,true,14.3405503561,-0.0142582944489,-0.0142582944489,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_stable_avoidable_seed_264103_fresh_nominal_or_role_default,m2641_stable_avoidable_seed_264103_fresh_nominal_or_role_default,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_avoidable,m2641_source_only_stable_avoidable_base_fresh_seed_264103_axis_nominal,m2641_source_only_stable_avoidable_base,m2537_mitigation_preserving_policy,264103,straight_full_brake_open_loop,false,false,true,14.3405495888,-0.0142591075527,-0.0142591075527,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_stable_avoidable_seed_264103_fresh_nominal_or_role_default,m2641_stable_avoidable_seed_264103_fresh_nominal_or_role_default,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_avoidable,m2641_source_only_stable_avoidable_base_fresh_seed_264103_axis_nominal,m2641_source_only_stable_avoidable_base,straight_full_brake_open_loop,264103,straight_full_brake_open_loop,false,false,false,12.8667470363,1.81271719849,1.88339964498,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_stable_avoidable_seed_264103_fresh_fault_delay_noise,m2641_stable_avoidable_seed_264103_fresh_fault_delay_noise,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_avoidable,m2641_source_only_stable_avoidable_base_fresh_seed_264103_axis_fault_delay_noise,m2641_source_only_stable_avoidable_base,coast_open_loop,264103,straight_full_brake_open_loop,false,false,false,7.94089626371,1.81265652719,1.94013172509,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_stable_avoidable_seed_264103_fresh_fault_delay_noise,m2641_stable_avoidable_seed_264103_fresh_fault_delay_noise,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_avoidable,m2641_source_only_stable_avoidable_base_fresh_seed_264103_axis_fault_delay_noise,m2641_source_only_stable_avoidable_base,m1154_original_policy,264103,straight_full_brake_open_loop,false,false,true,11.7208513082,-3.59176675966,-3.59176675966,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_stable_avoidable_seed_264103_fresh_fault_delay_noise,m2641_stable_avoidable_seed_264103_fresh_fault_delay_noise,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_avoidable,m2641_source_only_stable_avoidable_base_fresh_seed_264103_axis_fault_delay_noise,m2641_source_only_stable_avoidable_base,m2532_guarded_repair_policy,264103,straight_full_brake_open_loop,false,false,true,13.4323790373,-0.547799164785,-0.547799164785,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_stable_avoidable_seed_264103_fresh_fault_delay_noise,m2641_stable_avoidable_seed_264103_fresh_fault_delay_noise,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_avoidable,m2641_source_only_stable_avoidable_base_fresh_seed_264103_axis_fault_delay_noise,m2641_source_only_stable_avoidable_base,m2537_mitigation_preserving_policy,264103,straight_full_brake_open_loop,false,false,true,13.4323785631,-0.547799930627,-0.547799930627,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_stable_avoidable_seed_264103_fresh_fault_delay_noise,m2641_stable_avoidable_seed_264103_fresh_fault_delay_noise,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_avoidable,m2641_source_only_stable_avoidable_base_fresh_seed_264103_axis_fault_delay_noise,m2641_source_only_stable_avoidable_base,straight_full_brake_open_loop,264103,straight_full_brake_open_loop,false,false,false,11.7816964993,1.81265195905,1.89545671848,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_stable_aes_seed_265100_fresh_nominal_or_role_default,m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,hf0_four_wheel_stable_aes_fixture,coast_open_loop,265100,straight_full_brake_open_loop,false,false,false,2.75246986197,1.70969890322,1.70969890322,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_stable_aes_seed_265100_fresh_nominal_or_role_default,m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,hf0_four_wheel_stable_aes_fixture,m1154_original_policy,265100,straight_full_brake_open_loop,false,false,true,9.08219733807,-4.35284457518,-4.35284457518,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_stable_aes_seed_265100_fresh_nominal_or_role_default,m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,hf0_four_wheel_stable_aes_fixture,m2532_guarded_repair_policy,265100,straight_full_brake_open_loop,false,false,true,10.083136082,-0.7944443748,-0.7944443748,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_stable_aes_seed_265100_fresh_nominal_or_role_default,m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,hf0_four_wheel_stable_aes_fixture,m2537_mitigation_preserving_policy,265100,straight_full_brake_open_loop,false,false,true,10.0831357713,-0.794445271792,-0.794445271792,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_stable_aes_seed_265100_fresh_nominal_or_role_default,m2641_stable_aes_seed_265100_fresh_nominal_or_role_default,0,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_nominal,hf0_four_wheel_stable_aes_fixture,straight_full_brake_open_loop,265100,straight_full_brake_open_loop,false,false,false,7.77544686819,1.80712244708,1.80712244708,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_stable_aes_seed_265100_fresh_fault_delay_noise,m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,coast_open_loop,265100,straight_full_brake_open_loop,false,false,false,2.75256158666,1.70591037378,1.70591037378,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_stable_aes_seed_265100_fresh_fault_delay_noise,m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,m1154_original_policy,265100,straight_full_brake_open_loop,false,false,true,7.25884401885,-3.30068063336,-3.30068063336,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_stable_aes_seed_265100_fresh_fault_delay_noise,m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,m2532_guarded_repair_policy,265100,straight_full_brake_open_loop,false,false,true,8.50242558194,-0.618584456137,-0.618584456137,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_stable_aes_seed_265100_fresh_fault_delay_noise,m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,m2537_mitigation_preserving_policy,265100,straight_full_brake_open_loop,false,false,true,8.50242528066,-0.618585229955,-0.618585229955,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_stable_aes_seed_265100_fresh_fault_delay_noise,m2641_stable_aes_seed_265100_fresh_fault_delay_noise,0,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265100_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,straight_full_brake_open_loop,265100,straight_full_brake_open_loop,false,false,false,6.58201211186,1.78523315019,1.78523315019,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_stable_aes_seed_265101_fresh_nominal_or_role_default,m2641_stable_aes_seed_265101_fresh_nominal_or_role_default,1,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,hf0_four_wheel_stable_aes_fixture,coast_open_loop,265101,straight_full_brake_open_loop,false,false,false,2.3008436234,1.86560917296,1.86560917296,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_stable_aes_seed_265101_fresh_nominal_or_role_default,m2641_stable_aes_seed_265101_fresh_nominal_or_role_default,1,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,hf0_four_wheel_stable_aes_fixture,m1154_original_policy,265101,straight_full_brake_open_loop,false,false,true,8.36135965397,-4.20424202723,-4.20424202723,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_stable_aes_seed_265101_fresh_nominal_or_role_default,m2641_stable_aes_seed_265101_fresh_nominal_or_role_default,1,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,hf0_four_wheel_stable_aes_fixture,m2532_guarded_repair_policy,265101,straight_full_brake_open_loop,false,false,true,9.52223531798,-0.839097868022,-0.839097868022,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_stable_aes_seed_265101_fresh_nominal_or_role_default,m2641_stable_aes_seed_265101_fresh_nominal_or_role_default,1,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,hf0_four_wheel_stable_aes_fixture,m2537_mitigation_preserving_policy,265101,straight_full_brake_open_loop,false,false,true,9.52223499311,-0.839098736173,-0.839098736173,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_stable_aes_seed_265101_fresh_nominal_or_role_default,m2641_stable_aes_seed_265101_fresh_nominal_or_role_default,1,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_nominal,hf0_four_wheel_stable_aes_fixture,straight_full_brake_open_loop,265101,straight_full_brake_open_loop,false,false,false,7.27506258867,1.8701108915,1.8701108915,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_stable_aes_seed_265101_fresh_fault_delay_noise,m2641_stable_aes_seed_265101_fresh_fault_delay_noise,1,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,coast_open_loop,265101,straight_full_brake_open_loop,false,false,false,2.30075518912,1.86437947659,1.86437947659,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_stable_aes_seed_265101_fresh_fault_delay_noise,m2641_stable_aes_seed_265101_fresh_fault_delay_noise,1,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,m1154_original_policy,265101,straight_full_brake_open_loop,false,false,true,8.23447286792,-4.14884485065,-4.14884485065,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_stable_aes_seed_265101_fresh_fault_delay_noise,m2641_stable_aes_seed_265101_fresh_fault_delay_noise,1,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,m2532_guarded_repair_policy,265101,straight_full_brake_open_loop,false,false,true,9.37907788708,-0.924423124423,-0.924423124423,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_stable_aes_seed_265101_fresh_fault_delay_noise,m2641_stable_aes_seed_265101_fresh_fault_delay_noise,1,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,m2537_mitigation_preserving_policy,265101,straight_full_brake_open_loop,false,false,true,9.37907758916,-0.924423963952,-0.924423963952,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_stable_aes_seed_265101_fresh_fault_delay_noise,m2641_stable_aes_seed_265101_fresh_fault_delay_noise,1,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265101_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,straight_full_brake_open_loop,265101,straight_full_brake_open_loop,false,false,false,6.98462518436,1.86698873038,1.86698873038,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_stable_aes_seed_265102_fresh_nominal_or_role_default,m2641_stable_aes_seed_265102_fresh_nominal_or_role_default,2,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_nominal,hf0_four_wheel_stable_aes_fixture,coast_open_loop,265102,straight_full_brake_open_loop,false,false,false,2.38999889451,1.9530666035,1.9530666035,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_stable_aes_seed_265102_fresh_nominal_or_role_default,m2641_stable_aes_seed_265102_fresh_nominal_or_role_default,2,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_nominal,hf0_four_wheel_stable_aes_fixture,m1154_original_policy,265102,straight_full_brake_open_loop,false,false,true,8.50333000926,-4.13590107332,-4.13590107332,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_stable_aes_seed_265102_fresh_nominal_or_role_default,m2641_stable_aes_seed_265102_fresh_nominal_or_role_default,2,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_nominal,hf0_four_wheel_stable_aes_fixture,m2532_guarded_repair_policy,265102,straight_full_brake_open_loop,false,false,true,9.49177380508,-0.494302752196,-0.494302752196,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_stable_aes_seed_265102_fresh_nominal_or_role_default,m2641_stable_aes_seed_265102_fresh_nominal_or_role_default,2,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_nominal,hf0_four_wheel_stable_aes_fixture,m2537_mitigation_preserving_policy,265102,straight_full_brake_open_loop,false,false,true,9.49177341044,-0.494303648114,-0.494303648114,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_stable_aes_seed_265102_fresh_nominal_or_role_default,m2641_stable_aes_seed_265102_fresh_nominal_or_role_default,2,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_nominal,hf0_four_wheel_stable_aes_fixture,straight_full_brake_open_loop,265102,straight_full_brake_open_loop,false,false,false,7.31072011023,1.96205347134,1.96205347134,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
