protocol_version,milestone_id,run_id,row_id,evidence_layer,surface_id,scenario_role,fixture_id,seed,subject_id,checkpoint_path,actor_contract_id,observation_shape,action_shape,actor_encoder,action_horizon,actor_input_leak_flags,reset_status,backend_status,episode_started,episode_completed,step_count,terminal_status,action_finite,action_within_bounds,collision_event,obstacle_passed_event,road_departure_event,minimum_obstacle_clearance_m,minimum_road_margin_m,final_road_margin_m,maximum_abs_lateral_velocity,maximum_abs_yaw_rate,maximum_abs_lateral_position,final_abs_lateral_velocity,final_abs_yaw_rate,recovery_time_proxy_s,steering_saturation_fraction,throttle_saturation_fraction,brake_saturation_fraction,command_delta_l1_mean,simultaneous_throttle_brake_fraction,collision_speed_proxy,impact_angle_proxy,severity_proxy,mitigation_delta_against_reference,metric_completeness_flags,diagnostic_only_no_ranking_claim,claim_scope,forbidden_interpretation,source_artifact,attempted_row_retained,seed_panel_id,seed_index,base_fixture_id,fresh_seed_variant_digest,mitigation_reference_subject,mitigation_reference_seed,denominator_gap_reason,ranking_or_winner_field_emitted
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_m1154_policy_actor_drift_required_recovery_seed_253302,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253302,253302,m1154_policy_actor,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,False,False,True,3.8263960874868035,-6.450429661674827,-6.450429661674827,0.7436344467343481,0.6109923642213236,9.193890743793256,0.7436344467343481,0.6109923642213236,0.0,0.0,0.0,0.0,0.014772360104916974,1.0,0.0,0.0,0.0,-1.3159597728783987,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_drift_required_recovery_seed_253302,2,hf0_four_wheel_drift_required_recovery_fixture,8cd6e73ce38f5864,straight_full_brake_open_loop,253302,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_straight_full_brake_open_loop_drift_required_recovery_seed_253302,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253302,253302,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,False,False,-0.4020671497286554,1.5377571863244013,1.5377571863244013,0.38265900523213214,0.1712941200794303,1.1484994000010165,1.85369173291215e-06,1.4887187367298473e-05,0.04,1.0,1.0,1.0,0.0,0.0,3.436080216725461,2.792328296509764e-05,1.3159597728783987,0.0,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_drift_required_recovery_seed_253302,2,hf0_four_wheel_drift_required_recovery_fixture,8cd6e73ce38f5864,straight_full_brake_open_loop,253302,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_coast_open_loop_drift_required_recovery_seed_253303,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253303,253303,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,False,-0.6045067991630666,1.7968763066744473,1.8317643844348344,0.447739022456594,0.20560175800007288,1.0889825566816773,2.803251232957948e-05,0.00021289722088498503,0.06,1.0,1.0,1.0,0.0,0.0,9.690491546828728,0.0002142875872787246,5.855703709074482,4.0750263971706495,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_drift_required_recovery_seed_253303,3,hf0_four_wheel_drift_required_recovery_fixture,25dc6e00a196e527,straight_full_brake_open_loop,253303,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_m1154_policy_actor_drift_required_recovery_seed_253303,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253303,253303,m1154_policy_actor,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,False,True,True,3.632985997142665,-6.3522137056298575,-6.3522137056298575,0.7570307964328926,0.6200084446074274,9.002836685830538,0.7570307964328926,0.6200084446074274,0.0,0.0,0.0,0.0,0.014733009181465164,1.0,0.0,0.0,0.0,-1.7806773119038322,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_drift_required_recovery_seed_253303,3,hf0_four_wheel_drift_required_recovery_fixture,25dc6e00a196e527,straight_full_brake_open_loop,253303,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_straight_full_brake_open_loop_drift_required_recovery_seed_253303,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253303,253303,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,False,False,-0.5392791849290548,1.7957582918524513,1.7957582918524513,0.449294040501322,0.2069246685330987,0.793569990027139,0.0021357561115135084,0.0044625412200001244,0.06,1.0,1.0,1.0,0.0,0.0,3.4684238774492195,0.0044625412200001244,1.7806773119038322,0.0,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_drift_required_recovery_seed_253303,3,hf0_four_wheel_drift_required_recovery_fixture,25dc6e00a196e527,straight_full_brake_open_loop,253303,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_coast_open_loop_drift_required_recovery_seed_253304,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253304,253304,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,False,-1.5533256061343388,1.4140719982604018,1.415078543115972,0.49021430669315386,0.20494820500885155,1.4564791800376673,8.467274525413585e-06,4.986073565124229e-05,0.06,1.0,1.0,1.0,0.0,0.0,10.185005863964793,5.011729080199372e-05,15.807114548723098,11.088613718615772,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_drift_required_recovery_seed_253304,4,hf0_four_wheel_drift_required_recovery_fixture,75eb8c2ab9cef341,straight_full_brake_open_loop,253304,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_m1154_policy_actor_drift_required_recovery_seed_253304,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253304,253304,m1154_policy_actor,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,False,False,True,3.067044681020128,-6.556293726249654,-6.556293726249654,0.6802186412301843,0.5589673951410166,9.155815172116808,0.6802186412301843,0.5589673951410166,0.0,0.0,0.0,0.0,0.014629311860195653,1.0,0.0,0.0,0.0,-4.718500830107327,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_drift_required_recovery_seed_253304,4,hf0_four_wheel_drift_required_recovery_fixture,75eb8c2ab9cef341,straight_full_brake_open_loop,253304,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_straight_full_brake_open_loop_drift_required_recovery_seed_253304,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_253304,253304,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,False,False,-1.6582120751011695,1.4369363955960022,1.4369363955960022,0.4922829611369265,0.2061730506707549,1.0905680754997127,6.140982282463417e-06,3.7560406538041634e-05,0.06,1.0,1.0,1.0,0.0,0.0,3.4962601653592165,6.017197128262276e-05,4.718500830107327,0.0,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_drift_required_recovery_seed_253304,4,hf0_four_wheel_drift_required_recovery_fixture,75eb8c2ab9cef341,straight_full_brake_open_loop,253304,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_coast_open_loop_unavoidable_mitigation_seed_254300,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254300,254300,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,False,-0.378292837861967,1.361686688574728,1.361686688574728,0.23013135096705153,0.11043947750658761,1.1452777960360836,4.353888641695816e-06,2.034246572446866e-05,0.02,1.0,1.0,1.0,0.0,0.0,8.614515518707098,2.0579178203546545e-05,3.2581110567201024,1.6314949967828127,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254300,0,hf0_four_wheel_unavoidable_mitigation_fixture,325b4cc44958f311,straight_full_brake_open_loop,254300,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_m1154_policy_actor_unavoidable_mitigation_seed_254300,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254300,254300,m1154_policy_actor,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,True,-1.891030805999451,-2.076403513137502,-2.076403513137502,0.9427037852233169,0.7154657894204642,3.9232303842927085,0.9427037852233169,0.7154657894204642,0.02,0.0,0.0,0.0,0.009711470868852403,1.0,6.700867743672869,0.5776636400893862,11.802698143945786,10.176082084008497,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254300,0,hf0_four_wheel_unavoidable_mitigation_fixture,325b4cc44958f311,straight_full_brake_open_loop,254300,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_straight_full_brake_open_loop_unavoidable_mitigation_seed_254300,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254300,254300,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,False,-0.3536873663737019,1.44481480648373,1.44481480648373,0.2313808758463894,0.11168712871208547,0.8484937641413938,0.003523574631096227,0.002802127413643355,0.02,1.0,1.0,1.0,0.0,0.0,4.76579551320573,0.0007181344868144899,1.6266160599372896,0.0,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254300,0,hf0_four_wheel_unavoidable_mitigation_fixture,325b4cc44958f311,straight_full_brake_open_loop,254300,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_coast_open_loop_unavoidable_mitigation_seed_254301,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254301,254301,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,False,-0.9006629403343818,1.2734792752004642,1.2734792752004642,0.16777078454154074,0.1321697676661701,1.1982056881544416,1.5790266384652736e-05,6.855590205362888e-05,0.0,1.0,1.0,1.0,0.0,0.0,8.55528089363135,6.930025782414471e-05,7.702372735897552,3.356658909718485,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254301,1,hf0_four_wheel_unavoidable_mitigation_fixture,38e996237b8cc743,straight_full_brake_open_loop,254301,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_m1154_policy_actor_unavoidable_mitigation_seed_254301,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254301,254301,m1154_policy_actor,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,True,-1.3263776047764986,-2.6227289422558244,-2.6227289422558244,0.8849345989172392,0.7055216847809308,4.504624182117436,0.8849345989172392,0.7055216847809308,0.0,0.0,0.0,0.0,0.015890295168083875,1.0,6.718576519401004,0.6188724746407717,8.696986857259,4.351273031079933,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254301,1,hf0_four_wheel_unavoidable_mitigation_fixture,38e996237b8cc743,straight_full_brake_open_loop,254301,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_straight_full_brake_open_loop_unavoidable_mitigation_seed_254301,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254301,254301,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,False,-0.9584775707603608,1.4564096816510932,1.4564096816510932,0.16913274505953854,0.13330137498204592,0.8054125123029607,0.0006954273165923122,0.006337994846058308,0.0,1.0,1.0,1.0,0.0,0.0,4.860826463461338,4.701940785612227e-05,4.345713826179067,0.0,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254301,1,hf0_four_wheel_unavoidable_mitigation_fixture,38e996237b8cc743,straight_full_brake_open_loop,254301,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_coast_open_loop_unavoidable_mitigation_seed_254302,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254302,254302,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,False,-1.6332572067208047,1.4012312402332725,1.4012312402332725,0.2670519057424576,0.12952078526592867,1.1230478038433884,1.2935196622698064e-05,7.070607707474361e-05,0.02,1.0,1.0,1.0,0.0,0.0,8.419024258749031,7.149612290513084e-05,13.732129588316134,7.666808210946523,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254302,2,hf0_four_wheel_unavoidable_mitigation_fixture,2b63c965e74b94bc,straight_full_brake_open_loop,254302,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_m1154_policy_actor_unavoidable_mitigation_seed_254302,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254302,254302,m1154_policy_actor,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,True,-0.5587157753368,-2.6177306706000247,-2.6177306706000247,0.8875319403468045,0.697164622953451,4.43450124430494,0.8875319403468045,0.697164622953451,0.02,0.0,0.0,0.0,0.015640407010461346,1.0,6.48573136702712,0.5872059913190419,3.591680386980394,-2.473640990389217,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254302,2,hf0_four_wheel_unavoidable_mitigation_fixture,2b63c965e74b94bc,straight_full_brake_open_loop,254302,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_straight_full_brake_open_loop_unavoidable_mitigation_seed_254302,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254302,254302,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,False,-1.7715255949566004,1.606403294764756,1.606403294764756,0.26769986950617075,0.1298837960364645,0.7214591890334946,0.00021992115406156525,0.0020396618381182128,0.02,1.0,1.0,1.0,0.0,0.0,4.169108284303725,0.000417806782907704,6.065321377369611,0.0,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254302,2,hf0_four_wheel_unavoidable_mitigation_fixture,2b63c965e74b94bc,straight_full_brake_open_loop,254302,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_coast_open_loop_unavoidable_mitigation_seed_254303,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254303,254303,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,False,-1.1553402730961797,1.4099552713459915,1.4150558901684906,0.21714394415414706,0.10755168083229524,1.0488634929474103,3.0005682221387714e-05,0.0001565463947952781,0.02,1.0,1.0,1.0,0.0,0.0,8.333426363852325,0.00015812645908485758,9.621864821243749,5.78530154053788,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254303,3,hf0_four_wheel_unavoidable_mitigation_fixture,f7ba65265b824075,straight_full_brake_open_loop,254303,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_m1154_policy_actor_unavoidable_mitigation_seed_254303,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254303,254303,m1154_policy_actor,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,True,-0.8590432620419216,-2.074135921717621,-2.074135921717621,0.9398063911507958,0.7126749080174445,3.953501084847832,0.9398063911507958,0.7126749080174445,0.02,0.0,0.0,0.0,0.009394136041101783,1.0,6.246601923968738,0.5896391069675798,5.2846507839390355,1.4480875032331668,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254303,3,hf0_four_wheel_unavoidable_mitigation_fixture,f7ba65265b824075,straight_full_brake_open_loop,254303,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_straight_full_brake_open_loop_unavoidable_mitigation_seed_254303,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254303,254303,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,False,-1.2423981069992143,1.4709747938276831,1.4709747938276831,0.2187267984071547,0.10860464400256571,0.7912408794113601,0.004906368938971936,0.013459567196225913,0.02,1.0,1.0,1.0,0.0,0.0,3.639841431074244,0.005781118885386675,3.8365632807058687,0.0,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254303,3,hf0_four_wheel_unavoidable_mitigation_fixture,f7ba65265b824075,straight_full_brake_open_loop,254303,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_coast_open_loop_unavoidable_mitigation_seed_254304,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254304,254304,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,False,-0.3991595592309056,1.596380945619948,1.621129999321504,0.19364124227208077,0.098870419242979,0.9082776194597874,2.3398547184667035e-05,0.00013852641907937207,0.0,1.0,1.0,1.0,0.0,0.0,8.372801735277053,0.0001399467195412489,3.341379448049988,1.9356714678085727,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254304,4,hf0_four_wheel_unavoidable_mitigation_fixture,2f89c1896dfb4d74,straight_full_brake_open_loop,254304,,False
engineering_controller_behavior_outcome_v0,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523-engineering-controller-source-only-fresh-seed-measured-behavior-panel-preflight,m2523_m1154_policy_actor_unavoidable_mitigation_seed_254304,source_only_diagnostic,source_only_four_wheel_hf0,unavoidable_mitigation,hf0_four_wheel_unavoidable_mitigation_fixture_fresh_seed_254304,254304,m1154_policy_actor,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,100,completed_horizon_without_backend_terminal,True,True,True,True,True,-1.4765092764751193,-2.802054337727328,-2.802054337727328,0.9533088355527671,0.7304311384079705,4.625497749549148,0.9533088355527671,0.729994930246954,0.0,0.0,0.0,0.0,0.012072532541222043,1.0,6.304077072600084,0.6930204512322649,9.023412262475535,7.617704282234119,complete,True,source-only fresh-seed measured behavior panel preflight only,"driver performance, controller ranking, winner selection, success-rate verdict, validation, paper, finite-window-vs-GRU, current-sim verdict, or self-ID claim",source-only fresh-seed measured execution,True,m2523_unavoidable_mitigation_seed_254304,4,hf0_four_wheel_unavoidable_mitigation_fixture,2f89c1896dfb4d74,straight_full_brake_open_loop,254304,,False
